Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s
2353,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,18,1999,14,3,511,5.7
2354,Samuel Souprayen,fr FRA,DF,Hellas Verona,it Serie A,28,1989,22,19,1582,17.6
2355,Arnaud Souquet,fr FRA,DF,Nice,fr Ligue 1,25,1992,29,27,2415,26.8
2356,Çağlar Söyüncü,tr TUR,DF,Freiburg,de Bundesliga,21,1996,26,25,2153,23.9
2357,Luca Sparandeo,it ITA,DF,Benevento,it Serie A,17,1999,1,0,32,0.4
2358,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,38,1979,11,11,990,11
2359,Leonardo Spinazzola,it ITA,DF,Atalanta,it Serie A,24,1993,18,17,1503,16.7
2360,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,34,1983,21,20,1798,20
2361,Marco Sportiello,it ITA,GK,Fiorentina,it Serie A,25,1992,37,37,3202,35.6
2362,Bassem Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,20,1997,26,10,870,9.7
2363,Kostas Stafylidis,gr GRE,DFMF,Stoke City,eng Premier League,23,1993,5,4,335,3.7
2364,Kostas Stafylidis,gr GRE,FWDF,Augsburg,de Bundesliga,23,1993,2,0,33,0.4
2365,Benjamin Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,26,1990,28,24,2197,24.4
2366,Junior Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,27,1989,19,17,1286,14.3
2367,Caleb Stanko,us USA,DF,Freiburg,de Bundesliga,24,1993,6,1,191,2.1
2368,Niklas Stark,de GER,DFMF,Hertha BSC,de Bundesliga,22,1995,26,25,2210,24.6
2369,Tom Starke,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2,2,180,2
2370,Timo Stavitski,fi FIN,MFFW,Caen,fr Ligue 1,18,1999,9,3,401,4.5
2371,Renato Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,25,1991,16,6,659,7.3
2372,Marc Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,21,1995,7,5,372,4.1
2373,Pascal Stenzel,de GER,MFDF,Freiburg,de Bundesliga,21,1996,25,21,1941,21.6
2374,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,28,1989,36,36,3240,36
2375,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,23,1994,22,22,1980,22
2376,Mariusz Stępiński,pl POL,FW,Chievo,it Serie A,22,1995,22,6,713,7.9
2377,Mariusz Stępiński,pl POL,FW,Nantes,fr Ligue 1,22,1995,1,0,1,0
2378,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,22,1994,33,29,2587,28.7
2379,Ognjen Stijepović,me MNE,FWMF,Sampdoria,it Serie A,17,1999,1,0,6,0.1
2380,Lars Stindl,de GER,FWMF,M'Gladbach,de Bundesliga,28,1988,31,31,2727,30.3
2381,Valentin Stocker,ch SUI,MF,Hertha BSC,de Bundesliga,28,1989,3,0,52,0.6
2382,Adrian Stoian,ro ROU,MFFW,Crotone,it Serie A,26,1991,32,26,2133,23.7
2383,John Stones,eng ENG,DF,Manchester City,eng Premier League,23,1994,18,16,1302,14.5
2384,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,22,1995,38,38,3420,38
2385,Ivan Strinić,hr CRO,DF,Sampdoria,it Serie A,30,1987,17,16,1251,13.9
2386,Tobias Strobl,de GER,MF,M'Gladbach,de Bundesliga,27,1990,4,1,115,1.3
2387,Kevin Strootman,nl NED,MF,Roma,it Serie A,27,1990,32,26,2258,25.1
2388,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,26,1991,30,28,2531,28.1
2389,Cristhian Stuani,uy URU,FW,Girona,es La Liga,30,1986,33,32,2710,30.1
2390,Stefano Sturaro,it ITA,MFDF,Juventus,it Serie A,24,1993,12,7,613,6.8
2391,Daniel Sturridge,eng ENG,FW,West Brom,eng Premier League,27,1989,6,2,118,1.3
2392,Daniel Sturridge,eng ENG,FW,Liverpool,eng Premier League,27,1989,9,5,431,4.8
2393,Damián Suárez,uy URU,DF,Getafe,es La Liga,29,1988,33,33,2877,32
2394,Denis Suárez,es ESP,MFFW,Barcelona,es La Liga,23,1994,18,4,595,6.6
2395,Leonardo Suárez,ar ARG,MF,Villarreal,es La Liga,21,1996,1,0,29,0.3
2396,Luis Suárez,uy URU,FW,Barcelona,es La Liga,30,1987,33,32,2899,32.2
2397,Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,32,1984,34,34,2939,32.7
2398,Neven Subotić,rs SRB,DF,Saint-Étienne,fr Ligue 1,28,1988,16,16,1440,16
2399,Neven Subotić,rs SRB,DF,Dortmund,de Bundesliga,28,1988,4,3,271,3
2400,Isaac Success,ng NGA,MFFW,Málaga,es La Liga,21,1996,9,7,492,5.5
2401,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,21,1995,27,20,1926,21.4
2402,Ki Sung-yueng,kr KOR,MF,Swansea City,eng Premier League,28,1989,25,21,1868,20.8
2403,Gilles Sunu,tg TOG,MFFW,Angers,fr Ligue 1,26,1991,20,5,655,7.3
2404,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,30,1986,25,20,1856,20.6
2405,Markel Susaeta,es ESP,FWMF,Athletic Club,es La Liga,29,1987,34,26,2264,25.2
2406,Suso,es ESP,FWMF,Milan,it Serie A,23,1993,35,33,2830,31.4
2407,Markus Suttner,at AUT,DF,Brighton,eng Premier League,30,1987,14,13,1179,13.1
2408,Seydou Sy,sn SEN,GK,Monaco,fr Ligue 1,21,1995,3,2,256,2.8
2409,Issiaga Sylla,gn GUI,DFFW,Toulouse,fr Ligue 1,23,1994,25,17,1602,17.8
2410,Moussa Sylla,fr FRA,FW,Monaco,fr Ligue 1,17,1999,5,3,304,3.4
2411,Ádám Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,29,1987,18,8,896,10
2412,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,27,1990,17,17,1530,17
2413,Alexander Søderlund,no NOR,FW,Saint-Étienne,fr Ligue 1,29,1987,12,2,363,4
2414,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,25,1992,28,24,2001,22.2
2415,Lasse Sørensen,dk DEN,MF,Stoke City,eng Premier League,17,1999,1,1,75,0.8
2416,Alexander Sørloth,no NOR,FW,Crystal Palace,eng Premier League,21,1995,4,4,360,4
2417,Adel Taarabt,ma MAR,FWMF,Genoa,it Serie A,28,1989,22,18,1615,17.9
2418,Franck Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,28,1989,15,12,1048,11.6
2419,Dušan Tadić,rs SRB,MFFW,Southampton,eng Premier League,28,1988,36,34,2791,31
2420,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,21,1996,28,27,2427,27
2421,Ervin Taha,fr FRA,FW,Bordeaux,fr Ligue 1,18,1999,2,0,39,0.4
2422,Mehdi Tahrat,dz ALG,MF,Angers,fr Ligue 1,27,1990,7,6,443,4.9
2423,Saphir Taïder,dz ALG,MF,Bologna,it Serie A,25,1992,9,3,384,4.3
2424,Flavien Tait,fr FRA,MF,Angers,fr Ligue 1,24,1993,31,26,2235,24.8
2425,Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,23,1994,26,19,1681,18.7
2426,Tana,es ESP,MFFW,Las Palmas,es La Liga,26,1990,24,16,1552,17.2
2427,Oussama Tannane,ma MAR,FW,Las Palmas,es La Liga,23,1994,10,7,573,6.4
2428,Oussama Tannane,ma MAR,FW,Saint-Étienne,fr Ligue 1,23,1994,6,2,207,2.3
2429,Matt Targett,eng ENG,DF,Southampton,eng Premier League,21,1995,2,2,166,1.8
2430,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,24,1992,31,31,2790,31
2431,Ciprian Tătărușanu,ro ROU,GK,Nantes,fr Ligue 1,31,1986,37,37,3330,37
2432,Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,28,1988,26,23,2055,22.8
2433,Taleb Tawatha,il ISR,DFMF,Eint Frankfurt,de Bundesliga,25,1992,13,4,441,4.9
2434,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,23,1993,11,10,950,10.6
2435,Jordan Tell,fr FRA,FWMF,Rennes,fr Ligue 1,20,1997,6,0,114,1.3
2436,Cristian Tello,es ESP,FWMF,Betis,es La Liga,25,1991,32,16,1693,18.8
2437,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,25,1992,37,37,3330,37
2438,Simon Terodde,de GER,FW,Stuttgart,de Bundesliga,29,1988,15,10,955,10.6
2439,Simon Terodde,de GER,FW,Köln,de Bundesliga,29,1988,15,14,1160,12.9
2440,Marco Terrazzino,de GER,MFFW,Freiburg,de Bundesliga,26,1991,24,19,1489,16.5
2441,Martin Terrier,fr FRA,FWMF,Strasbourg,fr Ligue 1,20,1997,25,19,1672,18.6
2442,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,21,1995,22,16,1608,17.9
2443,Cedric Teuchert,de GER,FW,Schalke 04,de Bundesliga,20,1997,4,0,34,0.4
2444,Florian Thauvin,fr FRA,FW,Marseille,fr Ligue 1,24,1993,35,35,2950,32.8
2445,Kévin Théophile-Catherine,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1989,25,24,2165,24.1
2446,Cyril Théréau,fr FRA,FWMF,Udinese,it Serie A,34,1983,2,2,180,2
2447,Cyril Théréau,fr FRA,FWMF,Fiorentina,it Serie A,34,1983,20,16,1112,12.4
2448,Vincent Thill,lu LUX,MF,Metz,fr Ligue 1,17,2000,1,0,27,0.3
2449,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,29,1988,28,28,2470,27.4
2450,Adrien Thomasson,fr FRA,MFFW,Nantes,fr Ligue 1,23,1993,36,29,2578,28.6
2451,Erik Thommy,de GER,FW,Augsburg,de Bundesliga,22,1994,6,2,167,1.9
2452,Erik Thommy,de GER,MF,Stuttgart,de Bundesliga,22,1994,14,14,980,10.9
2453,Marcus Thuram,fr FRA,FW,Guingamp,fr Ligue 1,19,1997,32,20,1929,21.4
2454,Youri Tielemans,be BEL,MF,Monaco,fr Ligue 1,20,1997,27,18,1569,17.4
2455,David Timor,es ESP,MFDF,Girona,es La Liga,27,1989,17,10,925,10.3
2456,Jonathan Tinhan,bj BEN,MFFW,Troyes,fr Ligue 1,28,1989,5,0,73,0.8
2457,Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,24,1993,16,14,1247,13.9
2458,Tito,es ESP,DF,Leganés,es La Liga,32,1985,9,6,610,6.8
2459,Ola Toivonen,se SWE,FWMF,Toulouse,fr Ligue 1,31,1986,23,8,800,8.9
2460,Karl Toko Ekambi,cm CMR,FWMF,Angers,fr Ligue 1,24,1992,37,33,3040,33.8
2461,Hernán Toledo,ar ARG,FWMF,Las Palmas,es La Liga,21,1996,15,6,624,6.9
2462,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,22,1994,26,17,1575,17.5
2463,Jeremy Toljan,de GER,DFFW,Hoffenheim,de Bundesliga,22,1994,2,2,180,2
2464,Jeremy Toljan,de GER,DF,Dortmund,de Bundesliga,22,1994,16,13,1211,13.5
2465,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,26,1990,31,29,2445,27.2
2466,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,28,1989,28,27,2387,26.5
2467,Nenad Tomović,rs SRB,DF,Fiorentina,it Serie A,29,1987,2,2,135,1.5
2468,Nenad Tomović,rs SRB,DF,Chievo,it Serie A,29,1987,27,26,2301,25.6
2469,Lorenzo Tonelli,it ITA,DF,Napoli,it Serie A,27,1990,4,3,351,3.9
2470,Aleksandar Tonev,bg BUL,FWMF,Crotone,it Serie A,27,1990,8,5,401,4.5
2471,Toño,es ESP,DF,Levante,es La Liga,27,1989,12,12,1080,12
2472,Ömer Toprak,tr TUR,DF,Dortmund,de Bundesliga,28,1989,26,22,2020,22.4
2473,Vasilis Torosidis,gr GRE,DF,Bologna,it Serie A,32,1985,16,10,819,9.1
2474,Emanuele Torrasi,it ITA,MF,Milan,it Serie A,18,1999,1,0,6,0.1
2475,Lucas Torreira,uy URU,MF,Sampdoria,it Serie A,21,1996,36,36,3180,35.3
2476,Daniel Torres,co COL,MF,Alavés,es La Liga,27,1989,18,14,1217,13.5
2477,Fernando Torres,es ESP,FW,Atlético Madrid,es La Liga,33,1984,27,7,982,10.9
2478,Ferrán Torres,es ESP,MF,Valencia,es La Liga,17,2000,13,2,311,3.5
2479,Miguel Torres,es ESP,DF,Málaga,es La Liga,31,1986,8,8,673,7.5
2480,Pau Torres,es ESP,DF,Villarreal,es La Liga,20,1997,2,0,52,0.6
2481,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,19,1997,12,7,663,7.4
2482,Alin Toșca,ro ROU,DF,Benevento,it Serie A,25,1992,13,13,1170,13
2483,Alin Toșca,ro ROU,DF,Betis,es La Liga,25,1992,6,5,423,4.7
2484,Cenk Tosun,tr TUR,FW,Everton,eng Premier League,26,1991,14,12,986,11
2485,Jérémy Toulalan,fr FRA,DF,Bordeaux,fr Ligue 1,33,1983,21,21,1890,21
2486,Abdoulaye Touré,fr FRA,MF,Nantes,fr Ligue 1,23,1994,36,31,2810,31.2
2487,Almamy Touré,ml MLI,DF,Monaco,fr Ligue 1,21,1996,20,13,1248,13.9
2488,Thomas Touré,ci CIV,FW,Bordeaux,fr Ligue 1,23,1993,1,0,8,0.1
2489,Thomas Touré,ci CIV,MF,Angers,fr Ligue 1,23,1993,7,0,128,1.4
2490,Yaya Touré,ci CIV,MF,Manchester City,eng Premier League,34,1983,10,1,236,2.6
2491,Lucas Tousart,fr FRA,MF,Lyon,fr Ligue 1,20,1997,37,37,3132,34.8
2492,Andros Townsend,eng ENG,FWMF,Crystal Palace,eng Premier League,26,1991,36,35,3120,34.7
2493,Adama Traoré,ml MLI,MFFW,Monaco,fr Ligue 1,22,1995,3,2,189,2.1
2494,Bertrand Traoré,bf BFA,FW,Lyon,fr Ligue 1,21,1995,31,27,2284,25.4
2495,Charles Traore,ml MLI,DF,Troyes,fr Ligue 1,25,1992,34,33,2998,33.3
2496,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,25,1992,30,30,2637,29.3
2497,Ibrahima Traoré,gn GUI,MF,M'Gladbach,de Bundesliga,29,1988,7,1,201,2.2
2498,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,30,1986,32,32,2855,31.7
2499,Lacina Traoré,ci CIV,FW,Amiens,fr Ligue 1,27,1990,18,8,779,8.7
2500,Kevin Trapp,de GER,GK,Paris S-G,fr Ligue 1,27,1990,4,4,360,4
2501,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,25,1991,34,32,2698,30
2502,Kieran Trippier,eng ENG,DF,Tottenham,eng Premier League,26,1990,24,21,1914,21.3
2503,Marcello Trotta,it ITA,FW,Crotone,it Serie A,24,1992,34,27,2258,25.1
2504,Philipp Tschauner,de GER,GK,Hannover 96,de Bundesliga,31,1985,31,31,2790,31
2505,Axel Tuanzebe,eng ENG,FW,Manchester Utd,eng Premier League,19,1997,1,0,1,0
2506,Marco Tumminello,it ITA,FW,Crotone,it Serie A,18,1998,9,2,203,2.3
2507,Marco Tumminello,it ITA,FW,Roma,it Serie A,18,1998,1,0,1,0
2508,Ľubomír Tupta,sk SVK,MFFW,Hellas Verona,it Serie A,19,1998,2,0,32,0.4
2509,Josh Tymon,eng ENG,DF,Stoke City,eng Premier League,18,1999,3,2,163,1.8
2510,Przemysław Tytoń,pl POL,GK,La Coruña,es La Liga,30,1987,2,1,98,1.1
2511,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,21,1996,6,3,354,3.9
2512,Anthony Ujah,ng NGA,FW,Mainz 05,de Bundesliga,26,1990,11,2,205,2.3
2513,Leonardo Ulloa,ar ARG,FW,Leicester City,eng Premier League,31,1986,4,0,22,0.2
2514,Leonardo Ulloa,ar ARG,FW,Brighton,eng Premier League,31,1986,10,2,267,3
2515,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,28,1988,29,29,2610,29
2516,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,23,1993,25,24,2189,24.3
2517,Enes Ünal,tr TUR,FW,Villarreal,es La Liga,20,1997,23,11,1127,12.5
2518,Enes Ünal,tr TUR,FW,Levante,es La Liga,20,1997,7,7,596,6.6
2519,Cengiz Ünder,tr TUR,FW,Roma,it Serie A,20,1997,26,15,1249,13.9
2520,Dayot Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,18,1998,28,25,2268,25.2
2521,Mark Uth,de GER,FW,Hoffenheim,de Bundesliga,25,1991,31,24,2177,24.2
2522,Francis Uzoho,ng NGA,GK,La Coruña,es La Liga,18,1998,2,2,180,2
2523,Valentín Vada,ar ARG,MF,Bordeaux,fr Ligue 1,21,1996,21,11,860,9.6
2524,Josha Vagnoman,de GER,MF,Hamburger SV,de Bundesliga,16,2000,1,0,21,0.2
2525,Sauli Väisänen,fi FIN,DF,SPAL,it Serie A,23,1994,7,6,541,6
2526,Mirko Valdifiori,it ITA,MF,Torino,it Serie A,31,1986,13,7,618,6.9
2527,Antonio Valencia,ec ECU,DF,Manchester Utd,eng Premier League,31,1985,31,31,2740,30.4
2528,Gerard Valentín,es ESP,DFFW,La Coruña,es La Liga,24,1993,3,2,158,1.8
2529,Borja Valero,es ESP,MF,Inter,it Serie A,32,1985,36,29,2564,28.5
2530,Borja Valle,es ESP,FWMF,La Coruña,es La Liga,25,1992,17,3,486,5.4
2531,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,20,1997,7,7,630,7
2532,Mattia Valoti,it ITA,MFFW,Hellas Verona,it Serie A,23,1993,26,18,1577,17.5
2533,Federico Valverde,uy URU,MFFW,La Coruña,es La Liga,19,1998,24,12,1233,13.7
2534,Virgil van Dijk,nl NED,DF,Southampton,eng Premier League,26,1991,12,11,994,11
2535,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,26,1991,14,14,1260,14
2536,Raphaël Varane,fr FRA,DF,Real Madrid,es La Liga,24,1993,27,27,2322,25.8
2537,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,30,1987,37,37,3247,36.1
2538,Cédric Varrault,fr FRA,DF,Dijon,fr Ligue 1,37,1980,11,10,883,9.8
2539,Franco Vázquez,ar ARG,MF,Sevilla,es La Liga,28,1989,30,22,1838,20.4
2540,Lucas Vázquez,es ESP,MFFW,Real Madrid,es La Liga,26,1991,33,16,1679,18.7
2541,Matías Vecino,uy URU,MF,Inter,it Serie A,25,1991,29,25,2137,23.7
2542,Koke Vegas,es ESP,GK,Levante,es La Liga,21,1995,1,1,90,1
2543,Carlos Vela,mx MEX,FW,Real Sociedad,es La Liga,28,1989,13,2,382,4.2
2544,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,21,1995,30,30,2655,29.5
2545,Miguel Veloso,pt POR,MF,Genoa,it Serie A,31,1986,22,21,1734,19.3
2546,Lorenzo Venuti,it ITA,DF,Benevento,it Serie A,22,1995,31,25,2390,26.6
2547,Rémy Vercoutre,fr FRA,GK,Caen,fr Ligue 1,37,1980,35,35,3103,34.5
2548,Daniele Verde,it ITA,FWMF,Hellas Verona,it Serie A,21,1996,30,22,1954,21.7
2549,Simone Verdi,it ITA,FWMF,Bologna,it Serie A,25,1992,34,34,2827,31.4
2550,Olivier Verdon,bj BEN,DF,Bordeaux,fr Ligue 1,21,1995,1,0,11,0.1
2551,Jordan Veretout,fr FRA,MF,Fiorentina,it Serie A,24,1993,36,36,3209,35.7
2552,Paul Verhaegh,nl NED,DF,Wolfsburg,de Bundesliga,33,1983,31,30,2614,29
2553,Thomas Vermaelen,be BEL,DF,Barcelona,es La Liga,31,1985,14,12,1018,11.3
2554,Marco Verratti,it ITA,MF,Paris S-G,fr Ligue 1,24,1992,22,20,1718,19.1
2555,Valerio Verre,it ITA,MF,Sampdoria,it Serie A,23,1994,18,2,360,4
2556,Jan Vertonghen,be BEL,DF,Tottenham,eng Premier League,30,1987,36,36,3203,35.6
2557,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,24,1993,12,11,806,9
2558,Jannik Vestergaard,dk DEN,DF,M'Gladbach,de Bundesliga,24,1992,32,32,2880,32
2559,Rúben Vezo,pt POR,DF,Valencia,es La Liga,23,1994,19,17,1555,17.3
2560,Francesco Vicari,it ITA,DF,SPAL,it Serie A,22,1994,34,34,2850,31.7
2561,Aleix Vidal,es ESP,MFFW,Barcelona,es La Liga,27,1989,15,4,460,5.1
2562,Arturo Vidal,cl CHI,MF,Bayern Munich,de Bundesliga,30,1987,22,17,1456,16.2
2563,Nacho Vidal,es ESP,DF,Valencia,es La Liga,22,1995,7,5,447,5
2564,Luca Vido,it ITA,FWMF,Atalanta,it Serie A,20,1997,4,0,74,0.8
2565,Jonathan Viera,es ESP,MF,Las Palmas,es La Liga,27,1989,23,23,1993,22.1
2566,Luciano Vietto,ar ARG,FW,Atlético Madrid,es La Liga,23,1993,6,4,269,3
2567,Luciano Vietto,ar ARG,FW,Valencia,es La Liga,23,1993,14,5,528,5.9
2568,Carlos Vigaray,es ESP,DF,Alavés,es La Liga,22,1994,12,9,895,9.9
2569,Dídac Vilà,es ESP,DFMF,Espanyol,es La Liga,28,1989,14,7,731,8.1
2570,Julio Villalba,py PAR,DF,M'Gladbach,de Bundesliga,18,1998,1,0,8,0.1
2571,Nicolas Viola,it ITA,MF,Benevento,it Serie A,27,1989,24,20,1850,20.6
2572,Mattia Vitale,it ITA,MFFW,SPAL,it Serie A,19,1997,2,1,98,1.1
2573,Vitolo,es ESP,FWMF,Las Palmas,es La Liga,27,1989,9,8,689,7.7
2574,Vitolo,es ESP,MFFW,Atlético Madrid,es La Liga,27,1989,14,8,618,6.9
2575,Federico Viviani,it ITA,MF,SPAL,it Serie A,25,1992,29,29,2480,27.6
2576,Emiliano Viviano,it ITA,GK,Sampdoria,it Serie A,31,1985,27,27,2430,27
2577,Oswaldo Vizcarrondo,ve VEN,DF,Troyes,fr Ligue 1,33,1984,20,18,1715,19.1
2578,Nikola Vlašić,hr CRO,MFFW,Everton,eng Premier League,19,1997,12,7,576,6.4
2579,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,25,1991,31,31,2790,31
2580,Sam Vokes,wls WAL,FW,Burnley,eng Premier League,27,1989,30,7,998,11.1
2581,Kevin Volland,de GER,FWMF,Leverkusen,de Bundesliga,25,1992,31,30,2591,28.8
2582,Giovanni Volpicelli,it ITA,MF,Benevento,it Serie A,17,1999,1,0,4,0
2583,Michel Vorm,nl NED,GK,Tottenham,eng Premier League,33,1983,1,1,90,1
2584,Stefan de Vrij,nl NED,DF,Lazio,it Serie A,25,1992,36,36,3034,33.7
2585,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,es La Liga,25,1992,21,19,1696,18.8
2586,Jagoš Vuković,rs SRB,DF,Hellas Verona,it Serie A,29,1988,15,15,1333,14.8
2587,Sandro Wagner,de GER,FW,Hoffenheim,de Bundesliga,29,1987,11,10,870,9.7
2588,Sandro Wagner,de GER,FW,Bayern Munich,de Bundesliga,29,1987,14,8,726,8.1
2589,Molla Wagué,ml MLI,DF,Watford,eng Premier League,26,1991,6,5,438,4.9
2590,Molla Wagué,ml MLI,DF,Udinese,it Serie A,26,1991,1,1,57,0.6
2591,Wakaso,gh GHA,MF,Alavés,es La Liga,27,1990,21,12,1098,12.2
2592,Walace,br BRA,MF,Hamburger SV,de Bundesliga,22,1995,18,16,1318,14.6
2593,Theo Walcott,eng ENG,FWMF,Arsenal,eng Premier League,28,1989,6,0,69,0.8
2594,Theo Walcott,eng ENG,FW,Everton,eng Premier League,28,1989,14,13,1152,12.8
2595,Luca Waldschmidt,de GER,MFFW,Hamburger SV,de Bundesliga,21,1996,20,5,794,8.8
2596,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,27,1990,32,32,2785,30.9
2597,Kyle Walker-Peters,eng ENG,DF,Tottenham,eng Premier League,20,1997,3,2,189,2.1
2598,Wallace,br BRA,DF,Lazio,it Serie A,22,1994,13,12,996,11.1
2599,Anthony Walongwa,cd COD,DF,Nantes,fr Ligue 1,23,1993,1,1,90,1
2600,Rémi Walter,fr FRA,MFFW,Nice,fr Ligue 1,22,1995,8,6,491,5.5
2601,Rémi Walter,fr FRA,MF,Troyes,fr Ligue 1,22,1995,12,12,997,11.1
2602,Jonathan Walters,ie IRL,FW,Burnley,eng Premier League,33,1983,3,0,39,0.4
2603,Aaron Wan-Bissaka,eng ENG,DF,Crystal Palace,eng Premier League,19,1997,7,7,627,7
2604,Victor Wanyama,ke KEN,MF,Tottenham,eng Premier League,26,1991,18,8,846,9.4
2605,Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,27,1989,19,19,1613,17.9
2606,Stephen Ward,ie IRL,DF,Burnley,eng Premier League,31,1985,28,28,2460,27.3
2607,James Ward-Prowse,eng ENG,FWMF,Southampton,eng Premier League,22,1994,30,20,1716,19.1
2608,Daniel Wass,dk DEN,MFDF,Celta Vigo,es La Liga,28,1989,35,34,2932,32.6
2609,Ben Watson,eng ENG,MF,Watford,eng Premier League,32,1985,8,6,456,5.1
2610,Timothy Weah,us USA,FW,Paris S-G,fr Ligue 1,17,2000,3,1,122,1.4
2611,Roman Weidenfeller,de GER,GK,Dortmund,de Bundesliga,36,1980,2,1,91,1
2612,Julian Weigl,de GER,MF,Dortmund,de Bundesliga,21,1995,25,20,1944,21.6
2613,Mitchell Weiser,de GER,DFFW,Hertha BSC,de Bundesliga,23,1994,24,23,1979,22
2614,Danny Welbeck,eng ENG,FWMF,Arsenal,eng Premier League,26,1990,28,12,1194,13.3
2615,Nahki Wells,bm BER,FWMF,Burnley,eng Premier League,27,1990,9,0,55,0.6
2616,Wendell,br BRA,DF,Leverkusen,de Bundesliga,24,1993,26,26,2115,23.5
2617,Oscar Wendt,se SWE,DF,M'Gladbach,de Bundesliga,31,1985,28,28,2457,27.3
2618,Axel Werner,ar ARG,GK,Atlético Madrid,es La Liga,21,1996,1,1,90,1
2619,Timo Werner,de GER,FW,RB Leipzig,de Bundesliga,21,1996,32,28,2494,27.7
2620,Ashley Westwood,eng ENG,MF,Burnley,eng Premier League,27,1990,19,12,1111,12.3
2621,Dean Whitehead,eng ENG,MF,Huddersfield,eng Premier League,35,1982,4,0,71,0.8
2622,Silvan Widmer,ch SUI,DFFW,Udinese,it Serie A,24,1993,24,18,1625,18.1
2623,Georginio Wijnaldum,nl NED,MF,Liverpool,eng Premier League,26,1990,33,27,2387,26.5
2624,Jetro Willems,nl NED,FWDF,Eint Frankfurt,de Bundesliga,23,1994,23,19,1664,18.5
2625,William,br BRA,DF,Wolfsburg,de Bundesliga,22,1995,22,19,1612,17.9
2626,Ashley Williams,wls WAL,DF,Everton,eng Premier League,32,1984,24,20,1834,20.4
2627,Danny Williams,us USA,MF,Huddersfield,eng Premier League,28,1989,20,11,1124,12.5
2628,Iñaki Williams,gh GHA,FWMF,Athletic Club,es La Liga,23,1994,38,31,2851,31.7
2629,Willian,br BRA,MFFW,Chelsea,eng Premier League,28,1988,36,20,1890,21
2630,Joe Willock,eng ENG,MF,Arsenal,eng Premier League,17,1999,2,1,82,0.9
2631,Jack Wilshere,eng ENG,MF,Arsenal,eng Premier League,25,1992,20,12,1193,13.3
2632,Callum Wilson,eng ENG,FW,Bournemouth,eng Premier League,25,1992,28,23,1981,22
2633,Kevin Wimmer,at AUT,DF,Stoke City,eng Premier League,24,1992,17,14,1323,14.7
2634,Harry Winks,eng ENG,MF,Tottenham,eng Premier League,21,1996,16,9,774,8.6
2635,Marius Wolf,de GER,MFFW,Eint Frankfurt,de Bundesliga,22,1995,28,27,2363,26.3
