Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2059,Iván Ramis,es ESP,DF,Eibar,es La Liga,34,1984,5.1,1,4,2,50,0.79,0.39,0.25,0.5,9.6,0,0,0,0.3,0.3,0.09,+0.7,+0.7
2060,Adrián Ramos,co COL,FWMF,Granada,es La Liga,33,1986,2.5,0,6,1,16.7,2.39,0.4,0,0,12.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4
2061,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,33,1986,33.5,11,33,11,33.3,0.99,0.33,0.15,0.45,15.5,4,6,6,10.2,5.4,0.16,+0.8,-0.4
2062,Aaron Ramsdale,eng ENG,GK,Bournemouth,eng Premier League,21,1998,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2063,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,28,1990,11.7,3,28,9,32.1,2.4,0.77,0.11,0.33,17.5,0,0,0,2.5,2.5,0.09,+0.5,+0.5
2064,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,32,1987,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2065,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,20,1999,2.6,0,3,0,0,1.16,0,0,,19,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2066,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,31,1988,5.8,0,4,0,0,0.68,0,0,,14.6,0,0,0,0.5,0.5,0.13,-0.5,-0.5
2067,Raphinha,br BRA,MFFW,Rennes,fr Ligue 1,22,1996,18.8,5,42,13,31,2.24,0.69,0.1,0.31,20.1,8,1,1,5.2,4.1,0.1,-0.2,-0.1
2068,Tobias Raschl,de GER,MF,Dortmund,de Bundesliga,19,2000,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2069,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,21,1997,29.4,17,87,37,42.5,2.96,1.26,0.13,0.3,19.7,16,6,8,19.2,12.9,0.15,-2.2,-1.9
2070,Milot Rashica,xk KVX,FW,Werder Bremen,de Bundesliga,23,1996,25.2,8,70,26,37.1,2.78,1.03,0.09,0.23,23.4,5,2,3,6,3.7,0.05,+2.0,+2.3
2071,Giacomo Raspadori,it ITA,MFFW,Sassuolo,it Serie A,19,2000,2.9,2,11,5,45.5,3.75,1.7,0.18,0.4,13.8,0,0,0,1.3,1.3,0.12,+0.7,+0.7
2072,Raúl,es ESP,FWMF,Betis,es La Liga,18,2000,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2073,Ante Rebić,hr CRO,FWMF,Milan,it Serie A,25,1993,15.5,11,42,20,47.6,2.71,1.29,0.26,0.55,15.1,0,0,0,6.8,6.8,0.17,+4.2,+4.2
2074,Ante Rebić,hr CRO,FWMF,Eint Frankfurt,de Bundesliga,25,1993,1,0,2,1,50,2,1,0,0,22.2,1,0,0,0.1,0.1,0.06,-0.1,-0.1
2075,Arkadiusz Reca,pl POL,DF,SPAL,it Serie A,24,1995,21.4,0,19,4,21.1,0.89,0.19,0,0,16.6,0,0,0,1.8,1.8,0.09,-1.8,-1.8
2076,Recio,es ESP,MF,Leganés,es La Liga,28,1991,17.4,0,24,8,33.3,1.38,0.46,0,0,22,1,0,0,1.1,1.1,0.05,-1.1,-1.1
2077,Daishawn Redan,nl NED,MF,Hertha BSC,de Bundesliga,18,2001,0.2,0,1,0,0,4.29,0,0,,7.2,0,0,0,0.2,0.2,0.15,-0.2,-0.2
2078,Nathan Redmond,eng ENG,MFFW,Southampton,eng Premier League,25,1994,30.7,4,59,21,35.6,1.92,0.68,0.07,0.19,18.9,2,0,0,5.1,5.1,0.09,-1.1,-1.1
2079,Fabian Reese,de GER,FW,Schalke 04,de Bundesliga,21,1997,1,0,3,0,0,3.14,0,0,,24.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2080,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,1.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2081,Vasco Regini,it ITA,DF,Parma,it Serie A,28,1990,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2082,Sergio Reguilón,es ESP,DF,Sevilla,es La Liga,22,1996,27.9,2,28,7,25,1,0.25,0.07,0.29,17.3,0,0,0,2.3,2.3,0.08,-0.3,-0.3
2083,Ken Reichel,de GER,DF,Union Berlin,de Bundesliga,32,1986,5.9,0,5,3,60,0.84,0.51,0,0,19.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2084,Manolo Reina,es ESP,GK,Mallorca,es La Liga,34,1985,36,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2085,Pepe Reina,es ESP,GK,Aston Villa,eng Premier League,36,1982,12,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2086,Pepe Reina,es ESP,GK,Milan,it Serie A,36,1982,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2087,Jeff Reine-Adélaïde,fr FRA,MF,Angers,fr Ligue 1,21,1998,0.9,1,2,1,50,2.28,1.14,0.5,1,11.3,0,0,0,0.8,0.8,0.38,+0.2,+0.2
2088,Jeff Reine-Adélaïde,fr FRA,MFFW,Lyon,fr Ligue 1,21,1998,8.7,2,4,3,75,0.46,0.34,0.5,0.67,12.4,0,0,0,1,1,0.25,+1.0,+1.0
2089,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14,1,5,2,40,0.36,0.14,0.2,0.5,13.1,0,0,0,0.6,0.6,0.13,+0.4,+0.4
2090,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,24,1995,25,0,1,0,0,0.04,0,0,,7.2,0,0,0,0.1,0.1,0.14,-0.1,-0.1
2091,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,32,1987,10.7,7,28,11,39.3,2.62,1.03,0.25,0.64,16.7,1,0,0,4.6,4.6,0.17,+2.4,+2.4
2092,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,1.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2093,Marco Reus,de GER,MFFW,Dortmund,de Bundesliga,30,1989,16.6,11,46,23,50,2.77,1.38,0.22,0.43,15.7,3,1,1,8.7,8,0.17,+2.3,+2.0
2094,Elvis Rexhbeçaj,de GER,MF,Köln,de Bundesliga,21,1997,6.9,0,13,7,53.8,1.88,1.01,0,0,17.3,1,0,0,1.5,1.5,0.11,-1.5,-1.5
2095,Gio Reyna,us USA,MFFW,Dortmund,de Bundesliga,16,2002,3.9,0,4,2,50,1.01,0.51,0,0,17.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2096,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,22.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2097,Nico Ribaudo,es ESP,FWMF,Espanyol,es La Liga,18,2001,2,0,4,3,75,1.98,1.48,0,0,23.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2098,Lucas Ribeiro,br BRA,MF,Hoffenheim,de Bundesliga,20,1999,0.7,1,1,1,100,1.38,1.38,1,1,2.6,0,0,0,0.5,0.5,0.47,+0.5,+0.5
2099,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,36,1983,15.7,3,24,13,54.2,1.53,0.83,0.13,0.23,16.8,1,0,0,2.6,2.6,0.11,+0.4,+0.4
2100,Davide Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2101,Declan Rice,eng ENG,MF,West Ham,eng Premier League,20,1999,38,1,31,9,29,0.82,0.24,0.03,0.11,23.7,0,0,0,1.3,1.3,0.04,-0.3,-0.3
2102,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2103,Richarlison,br BRA,FWMF,Everton,eng Premier League,22,1997,34.1,13,90,32,35.6,2.64,0.94,0.14,0.41,14.8,0,0,0,9.1,9.1,0.1,+3.9,+3.9
2104,Marco Richter,de GER,MFFW,Augsburg,de Bundesliga,21,1997,25.3,4,64,20,31.3,2.53,0.79,0.06,0.2,23.6,5,0,0,4.7,4.7,0.07,-0.7,-0.7
2105,Diego Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,25.9,0,11,3,27.3,0.42,0.12,0,0,26.3,1,0,0,0.4,0.4,0.04,-0.4,-0.4
2106,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,25,1993,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2107,Jaïro Riedewald,nl NED,DFMF,Crystal Palace,eng Premier League,22,1996,8.5,0,3,0,0,0.35,0,0,,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2108,Emiliano Rigoni,ar ARG,MFFW,Sampdoria,it Serie A,26,1993,4.8,0,7,2,28.6,1.46,0.42,0,0,18.5,1,0,0,1.3,1.3,0.19,-1.3,-1.3
2109,Tomás Rincón,ve VEN,MF,Torino,it Serie A,31,1988,30,1,16,7,43.8,0.53,0.23,0.06,0.14,21.1,0,0,0,1,1,0.06,0,0
2110,Luis Rioja,es ESP,MF,Alavés,es La Liga,25,1993,18.2,0,9,2,22.2,0.5,0.11,0,0,21.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4
2111,Renaud Ripart,fr FRA,FWDF,Nîmes,fr Ligue 1,26,1993,22.5,4,47,13,27.7,2.09,0.58,0.04,0.15,17.4,0,2,2,5.1,3.6,0.08,-1.1,-1.6
2112,Rodrigo Riquelme,es ESP,FWMF,Atlético Madrid,es La Liga,19,2000,0.1,0,1,0,0,6.92,0,0,,11.3,0,0,0,0,0,0.04,0,0
2113,Andrea Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,21.2,0,12,3,25,0.57,0.14,0,0,22.8,0,0,0,1.2,1.2,0.1,-1.2,-1.2
2114,Marcel Risse,de GER,MFFW,Köln,de Bundesliga,29,1989,1.5,0,1,0,0,0.68,0,0,,32.4,1,0,0,0.1,0.1,0.06,-0.1,-0.1
2115,Mihailo Ristić,rs SRB,DFMF,Montpellier,fr Ligue 1,23,1995,9,0,8,1,12.5,0.89,0.11,0,0,23,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2116,Matt Ritchie,sct SCO,DFMF,Newcastle Utd,eng Premier League,29,1989,14.6,2,25,7,28,1.71,0.48,0.08,0.29,24.4,1,0,1,1.7,0.9,0.04,+0.3,+1.1
2117,Marlon Ritter,de GER,MF,Paderborn 07,de Bundesliga,24,1994,4.8,0,9,2,22.2,1.86,0.41,0,0,24.1,2,0,0,0.4,0.4,0.05,-0.4,-0.4
2118,Cristian Rivera,es ESP,MF,Leganés,es La Liga,22,1997,3.5,0,1,0,0,0.29,0,0,,18.6,0,0,0,0,0,0.05,0,0
2119,Maxence Rivera,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,17,2002,0.3,0,1,0,0,3.6,0,0,,15.7,0,0,0,0,0,0.05,0,0
2120,Rober,es ESP,DF,Levante,es La Liga,24,1995,2.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2121,Roberto,es ESP,GK,West Ham,eng Premier League,33,1986,7.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2122,Roberto,es ESP,GK,Alavés,es La Liga,33,1986,8.8,0,1,0,0,0.11,0,0,,16.6,0,0,0,0,0,0.03,0,0
2123,Sergi Roberto,es ESP,DFMF,Barcelona,es La Liga,27,1992,26,1,6,2,33.3,0.23,0.08,0.17,0.5,14.7,0,0,0,0.6,0.6,0.1,+0.4,+0.4
2124,Patrick Roberts,eng ENG,FWMF,Norwich City,eng Premier League,22,1997,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2125,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,25,1994,34.6,2,22,6,27.3,0.64,0.17,0.09,0.33,18.6,0,0,0,1.8,1.8,0.08,+0.2,+0.2
2126,Callum Robinson,ie IRL,FWMF,Sheffield Utd,eng Premier League,24,1995,7.5,1,12,4,33.3,1.6,0.53,0.08,0.25,14.9,0,0,0,1.6,1.6,0.13,-0.6,-0.6
2127,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,25,1993,5.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2128,Joel Robles,es ESP,GK,Betis,es La Liga,29,1990,32.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2129,Marc Roca,es ESP,MF,Espanyol,es La Liga,22,1996,33.4,2,30,3,10,0.9,0.09,0,0,29.7,3,2,2,2.6,1,0.03,-0.6,-1
2130,Rubén Rochina,es ESP,MF,Levante,es La Liga,28,1991,20.8,4,60,13,21.7,2.88,0.62,0.07,0.31,25.5,4,0,0,3.3,3.3,0.06,+0.7,+0.7
2131,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,28,1990,21.5,3,13,6,46.2,0.6,0.28,0.23,0.5,20.4,0,0,0,0.7,0.7,0.05,+2.3,+2.3
2132,Rodri,es ESP,MF,Manchester City,eng Premier League,23,1996,27.6,3,24,9,37.5,0.87,0.33,0.13,0.33,20.1,0,0,0,0.9,0.9,0.04,+2.1,+2.1
2133,Rodrigo,es ESP,FW,Valencia,es La Liga,28,1991,20.9,4,41,14,34.1,1.96,0.67,0.1,0.29,15.3,0,0,0,6.7,6.7,0.16,-2.7,-2.7
2134,Kévin Rodrigues,pt POR,DFMF,Leganés,es La Liga,25,1994,21.5,1,23,8,34.8,1.07,0.37,0.04,0.13,23.7,2,0,0,1.2,1.2,0.05,-0.2,-0.2
2135,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,25,1994,0.1,0,1,0,0,15,0,0,,16.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1
2136,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,32,1987,15.6,10,52,22,42.3,3.33,1.41,0.17,0.41,15.6,0,1,1,7.5,6.6,0.13,+2.5,+2.4
2137,Óscar Rodríguez Arnaiz,es ESP,MFFW,Leganés,es La Liga,21,1998,21.3,9,60,26,43.3,2.82,1.22,0.12,0.27,25.6,16,2,2,4.8,3.2,0.05,+4.2,+3.8
2138,Dani Rodríguez,es ESP,MFFW,Mallorca,es La Liga,31,1988,33.8,5,50,11,22,1.48,0.33,0.08,0.36,20.9,1,1,1,5.3,4.5,0.09,-0.3,-0.5
2139,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,25,1994,10.4,1,12,3,25,1.15,0.29,0.08,0.33,21.5,0,0,0,0.7,0.7,0.06,+0.3,+0.3
2140,James Rodríguez,co COL,MFFW,Real Madrid,es La Liga,28,1991,4.7,1,9,1,11.1,1.93,0.21,0.11,1,17.4,1,0,0,1.1,1.1,0.12,-0.1,-0.1
2141,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,30,1989,22.4,8,66,26,39.4,2.95,1.16,0.11,0.27,17.6,0,1,1,8.8,8,0.12,-0.8,-1
2142,Mario Rodriguez,es ESP,MF,Granada,es La Liga,22,1997,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2143,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,26,1992,4.3,0,1,0,0,0.23,0,0,,29.9,0,0,0,0,0,0.02,0,0
2144,Rodrygo,br BRA,FW,Real Madrid,es La Liga,18,2001,11.3,2,16,8,50,1.41,0.71,0.13,0.25,11.5,0,0,0,2.3,2.3,0.14,-0.3,-0.3
2145,Jack Rodwell,eng ENG,MF,Sheffield Utd,eng Premier League,28,1991,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2146,Marko Rog,hr CRO,MF,Cagliari,it Serie A,24,1995,25.7,1,30,8,26.7,1.17,0.31,0.03,0.13,24.5,1,0,0,1.9,1.9,0.06,-0.9,-0.9
2147,Agustín Rogel,uy URU,DF,Toulouse,fr Ligue 1,21,1997,9.5,0,4,0,0,0.42,0,0,,8.9,0,0,0,0.5,0.5,0.11,-0.5,-0.5
2148,Rogério,br BRA,DF,Sassuolo,it Serie A,21,1998,11.3,1,11,4,36.4,0.98,0.35,0.09,0.25,21.3,1,0,0,0.4,0.4,0.04,+0.6,+0.6
2149,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,1.4,0,1,0,0,0.74,0,0,,6.7,0,0,0,0.2,0.2,0.2,-0.2,-0.2
2150,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,22,1997,16.4,0,2,1,50,0.12,0.06,0,0,13.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2151,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,24,1995,34.3,1,15,3,20,0.44,0.09,0.07,0.33,10.2,0,0,0,1.6,1.6,0.11,-0.6,-0.6
2152,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,35,1984,19.8,0,12,2,16.7,0.61,0.1,0,0,18.9,0,0,0,0.6,0.6,0.05,-0.6,-0.6
2153,Cristian Romero,ar ARG,DF,Genoa,it Serie A,21,1998,28.6,1,15,3,20,0.52,0.1,0.07,0.33,12.7,0,0,0,2,2,0.13,-1,-1
2154,Luka Romero,ar ARG,FW,Mallorca,es La Liga,14,2004,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2155,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,27,1991,20.7,0,8,0,0,0.39,0,0,,23.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2156,Rômulo,it ITA,MF,Brescia,it Serie A,32,1987,19.1,1,18,7,38.9,0.94,0.37,0.06,0.14,16.5,0,0,0,2.4,2.4,0.13,-1.4,-1.4
2157,Rômulo,it ITA,DF,Genoa,it Serie A,32,1987,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2158,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,34,1985,32.4,31,195,67,34.4,6.02,2.07,0.1,0.28,19.5,19,12,13,28.6,18.4,0.09,+2.4,+0.6
2159,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,32,1987,14.2,1,3,2,66.7,0.21,0.14,0.33,0.5,27.2,0,0,0,0.1,0.1,0.02,+0.9,+0.9
2160,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,24,1994,19.9,0,36,9,25,1.81,0.45,0,0,23.7,0,0,1,2.3,1.6,0.04,-2.3,-1.6
2161,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,24,1994,3,0,4,1,25,1.33,0.33,0,0,17.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3
2162,Marten de Roon,nl NED,MFDF,Atalanta,it Serie A,28,1991,30.2,2,31,5,16.1,1.03,0.17,0.06,0.4,23.1,0,0,0,1.2,1.2,0.04,+0.8,+0.8
2163,Roberto Rosales,ve VEN,DF,Leganés,es La Liga,30,1988,20.8,0,9,1,11.1,0.43,0.05,0,0,24.6,4,0,0,0.4,0.4,0.04,-0.4,-0.4
2164,Antonio Rosati,it ITA,GK,Torino,it Serie A,36,1983,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2165,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,29,1990,9.9,0,2,0,0,0.2,0,0,,19,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2166,Danny Rose,eng ENG,DF,Newcastle Utd,eng Premier League,29,1990,9.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2167,Luca Rossettini,it ITA,DF,Lecce,it Serie A,34,1985,25.1,0,4,0,0,0.16,0,0,,25.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2
2168,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,28,1991,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2169,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,26,1993,26.3,1,19,4,21.1,0.72,0.15,0.05,0.25,23.7,0,0,0,1,1,0.05,0,0
2170,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,31,1988,6.5,2,18,7,38.9,2.77,1.08,0.11,0.29,14.5,0,0,0,1.4,1.4,0.08,+0.6,+0.6
2171,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,17,2001,1.2,0,1,0,0,0.86,0,0,,26.2,0,0,0,0,0,0.02,0,0
2172,Amir Rrahmani,xk KVX,DF,Hellas Verona,it Serie A,25,1994,35.9,0,43,13,30.2,1.2,0.36,0,0,13.7,0,0,0,3.5,3.5,0.08,-3.5,-3.5
2173,Rubén,es ESP,GK,Osasuna,es La Liga,35,1984,17.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2174,Waldo Rubio,es ESP,MFFW,Valladolid,es La Liga,23,1995,9.8,0,17,4,23.5,1.74,0.41,0,0,24.4,0,0,0,0.6,0.6,0.03,-0.6,-0.6
2175,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,26,1993,19,2,12,3,25,0.63,0.16,0.17,0.67,13.6,0,0,0,0.9,0.9,0.07,+1.1,+1.1
2176,Sebastian Rudy,de GER,MFDF,Hoffenheim,de Bundesliga,29,1990,30.4,1,25,8,32,0.82,0.26,0.04,0.13,27,0,0,0,1.1,1.1,0.05,-0.1,-0.1
2177,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,22,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2178,Dion Ruffo Luci,it ITA,MF,Bologna,it Serie A,18,2001,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2179,Daniele Rugani,it ITA,DF,Juventus,it Serie A,25,1994,7.7,0,6,2,33.3,0.78,0.26,0,0,16.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3
2180,Mário Rui,pt POR,DF,Napoli,it Serie A,28,1991,21.8,0,31,9,29,1.42,0.41,0,0,26.8,2,0,0,1.1,1.1,0.03,-1.1,-1.1
2181,Aitor Ruibal,es ESP,DFMF,Leganés,es La Liga,23,1996,13.6,0,16,3,18.8,1.18,0.22,0,0,21.5,0,0,0,0.7,0.7,0.04,-0.7,-0.7
2182,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,23,1996,29.8,3,71,18,25.4,2.38,0.6,0.04,0.17,23.9,0,0,0,3.2,3.2,0.05,-0.2,-0.2
2183,Gerónimo Rulli,ar ARG,GK,Montpellier,fr Ligue 1,27,1992,25,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2184,Lukas Rupp,de GER,FWMF,Norwich City,eng Premier League,28,1991,7.7,0,4,2,50,0.52,0.26,0,0,17.7,0,0,0,0.9,0.9,0.21,-0.9,-0.9
2185,Lukas Rupp,de GER,MF,Hoffenheim,de Bundesliga,28,1991,3.8,0,5,0,0,1.32,0,0,,15.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2186,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,27,1992,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2187,Julian Ryerson,no NOR,DFMF,Union Berlin,de Bundesliga,21,1997,4.1,0,2,0,0,0.49,0,0,,17.2,0,0,0,0.8,0.8,0.38,-0.8,-0.8
2188,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,26,1992,9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2189,João Victor Santos Sá,br BRA,MFFW,Wolfsburg,de Bundesliga,25,1994,18.1,2,29,12,41.4,1.6,0.66,0.07,0.17,16,0,0,0,3.9,3.9,0.13,-1.9,-1.9
2190,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,22,1996,0.1,0,1,0,0,15,0,0,,28.2,0,0,0,0,0,0.03,0,0
2191,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,26,1993,10.1,0,5,1,20,0.49,0.1,0,0,16.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2192,Stefano Sabelli,it ITA,DF,Brescia,it Serie A,26,1993,35.2,0,13,4,30.8,0.37,0.11,0,0,23.8,2,0,0,0.5,0.5,0.04,-0.5,-0.5
2193,Abdelhamid Sabiri,ma MAR,MF,Paderborn 07,de Bundesliga,22,1996,11.6,4,41,13,31.7,3.52,1.12,0.07,0.23,23.9,10,1,1,3.1,2.3,0.06,+0.9,+0.7
2194,Marcel Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,25,1994,27.8,9,70,24,34.3,2.52,0.86,0.13,0.38,21.5,8,0,0,7.2,7.2,0.1,+1.8,+1.8
2195,Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,22,1997,1.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2196,Alexis Saelemaekers,be BEL,FWDF,Milan,it Serie A,20,1999,7.6,1,9,2,22.2,1.18,0.26,0.11,0.5,17.6,0,0,0,0.6,0.6,0.07,+0.4,+0.4
2197,Jorge Sáenz,es ESP,DF,Celta Vigo,es La Liga,22,1996,4.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2198,Nuri Şahin,tr TUR,MF,Werder Bremen,de Bundesliga,30,1988,13.9,0,12,2,16.7,0.86,0.14,0,0,25.7,3,0,0,0.5,0.5,0.04,-0.5,-0.5
2199,Wesley Saïd,fr FRA,MFFW,Toulouse,fr Ligue 1,24,1995,12.9,2,25,10,40,1.94,0.78,0.08,0.2,18,0,0,0,3.3,3.3,0.13,-1.3,-1.3
2200,Allan Saint-Maximin,fr FRA,MFFW,Newcastle Utd,eng Premier League,22,1997,20.7,3,46,21,45.7,2.22,1.01,0.07,0.14,22.5,0,0,0,3.3,3.3,0.07,-0.3,-0.3
2201,Théo Sainte-Luce,fr FRA,MFDF,Nîmes,fr Ligue 1,20,1998,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2202,Borja Sainz,es ESP,MFFW,Alavés,es La Liga,18,2001,6.4,1,10,4,40,1.57,0.63,0.1,0.25,14,0,0,0,1.4,1.4,0.14,-0.4,-0.4
2203,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,29,1990,30.1,2,24,8,33.3,0.8,0.27,0.08,0.25,13.1,2,0,0,3.4,3.4,0.14,-1.4,-1.4
2204,Bukayo Saka,eng ENG,DFFW,Arsenal,eng Premier League,17,2001,19.5,1,13,4,30.8,0.67,0.21,0.08,0.25,17.9,0,0,0,1,1,0.07,0,0
2205,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,29,1990,18,0,2,0,0,0.11,0,0,,21.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2206,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,29,1990,10.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2207,Jacopo Sala,it ITA,DF,SPAL,it Serie A,27,1991,9.5,0,14,2,14.3,1.48,0.21,0,0,21.6,0,0,0,0.6,0.6,0.04,-0.6,-0.6
2208,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,27,1992,32,19,129,56,43.4,4.04,1.75,0.12,0.29,15,4,3,3,19,16.6,0.13,0,-0.6
2209,Bartosz Salamon,pl POL,DF,SPAL,it Serie A,28,1991,3.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
2210,Eddie Salcedo,it ITA,FWMF,Hellas Verona,it Serie A,17,2001,7.6,1,21,7,33.3,2.78,0.93,0.05,0.14,16.9,0,0,0,1.7,1.7,0.08,-0.7,-0.7
2211,William Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2001,11,0,3,0,0,0.27,0,0,,15.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2
2212,Yannis Salibur,fr FRA,MFFW,Mallorca,es La Liga,28,1991,0.9,0,1,0,0,1.1,0,0,,35.9,1,0,0,0,0,0.03,0,0
