Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
674,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,23,1994,30.6,1,7,1,14.3,0.23,0.03,0.14,1,11.1,0,0,0,1.2,1.2,0.17,-0.2,-0.2
675,Papy Djilobodji,sn SEN,DF,Guingamp,fr Ligue 1,29,1988,1.9,0,2,0,0,1.03,0,0,,17.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
676,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,25,1993,20.1,1,10,3,30,0.5,0.15,0.1,0.33,7.9,0,0,0,1,1,0.1,0,0
677,Johan Djourou,ch SUI,DF,SPAL,it Serie A,31,1987,3.1,0,1,1,100,0.32,0.32,0,0,4.6,0,0,0,0.5,0.5,0.49,-0.5,-0.5
678,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,26,1992,24,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
679,Matt Doherty,ie IRL,DFMF,Wolves,eng Premier League,26,1992,34.9,4,46,17,37,1.32,0.49,0.09,0.24,12.9,0,0,0,4.4,4.4,0.1,-0.4,-0.4
680,Keagan Dolly,za RSA,FW,Montpellier,fr Ligue 1,25,1993,1,0,1,0,0,1.02,0,0,,26.4,0,0,0,0,0,0.04,0,0
681,Jaume Doménech,es ESP,GK,Valencia,es La Liga,27,1990,4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
682,Giulio Donati,it ITA,DF,Mainz 05,de Bundesliga,28,1990,6.9,0,2,0,0,0.29,0,0,,24.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
683,Ji Dong-won,kr KOR,MFFW,Augsburg,de Bundesliga,27,1991,9.9,4,22,7,31.8,2.22,0.71,0.18,0.57,19,0,0,0,1.6,1.6,0.07,+2.4,+2.4
684,Anastasios Donis,gr GRE,FWMF,Stuttgart,de Bundesliga,21,1996,10.7,5,30,10,33.3,2.81,0.94,0.17,0.5,18.4,0,0,0,2.9,2.9,0.1,+2.1,+2.1
685,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,19,1999,34.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
686,Godfred Donsah,gh GHA,MF,Bologna,it Serie A,22,1996,1.7,0,2,0,0,1.18,0,0,,24.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
687,Riccardo Doratiotto,it ITA,FW,Cagliari,it Serie A,19,1999,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
688,Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,20,1997,11.8,1,10,3,30,0.84,0.25,0.1,0.33,16.4,1,0,0,0.8,0.8,0.08,+0.2,+0.2
689,Mathieu Dossevi,tg TOG,FWMF,Toulouse,fr Ligue 1,30,1988,27.4,4,23,9,39.1,0.84,0.33,0.17,0.44,16.5,0,0,0,2.5,2.5,0.11,+1.5,+1.5
690,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,25,1993,34,5,52,16,30.8,1.53,0.47,0.1,0.31,17.6,0,0,0,6.2,6.2,0.13,-1.2,-1.2
691,Cheick Doukouré,ci CIV,MF,Levante,es La Liga,25,1992,3.5,0,1,1,100,0.28,0.28,0,0,21.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
692,Moussa Doumbia,ml MLI,FWMF,Reims,fr Ligue 1,23,1994,17.8,3,29,14,48.3,1.63,0.79,0.1,0.21,21.6,1,0,0,1.4,1.4,0.05,+1.6,+1.6
693,Seydou Doumbia,ci CIV,FW,Girona,es La Liga,30,1987,6,2,15,9,60,2.5,1.5,0.13,0.22,11.4,0,0,0,2.7,2.7,0.18,-0.7,-0.7
694,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,21,1996,6.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
695,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,27,1991,14.8,2,4,2,50,0.27,0.13,0.5,1,12.9,0,0,0,0.8,0.8,0.2,+1.2,+1.2
696,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,20,1997,2.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
697,Bartłomiej Drągowski,pl POL,GK,Empoli,it Serie A,20,1997,14,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
698,Julian Draxler,de GER,MFFW,Paris S-G,fr Ligue 1,24,1993,22.7,3,31,16,51.6,1.36,0.7,0.1,0.19,17.4,1,0,0,4.1,4.1,0.13,-1.1,-1.1
699,Luke Dreher,eng ENG,FW,Crystal Palace,eng Premier League,19,1998,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
700,Josip Drmić,ch SUI,FW,M'Gladbach,de Bundesliga,25,1992,2.5,2,7,3,42.9,2.84,1.22,0.29,0.67,13.3,0,0,0,1.4,1.4,0.2,+0.6,+0.6
701,Jaroslav Drobný,cz CZE,GK,Düsseldorf,de Bundesliga,38,1979,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
702,Óscar Duarte,cr CRC,DFMF,Espanyol,es La Liga,29,1989,7.3,0,2,1,50,0.27,0.14,0,0,20.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
703,Rubén Duarte,es ESP,DF,Alavés,es La Liga,22,1995,30.8,0,23,8,34.8,0.75,0.26,0,0,26.8,0,0,0,0.7,0.7,0.03,-0.7,-0.7
704,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,1,18,6,33.3,0.79,0.26,0.06,0.17,20.3,0,0,0,0.9,0.9,0.05,+0.1,+0.1
705,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,29,1989,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
706,Marvin Ducksch,de GER,FW,Düsseldorf,de Bundesliga,24,1994,9.1,1,18,10,55.6,1.97,1.09,0.06,0.1,19.4,1,0,0,1.6,1.6,0.09,-0.6,-0.6
707,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,23,1994,28.5,11,54,20,37,1.9,0.7,0.2,0.55,19.3,6,0,0,7,7,0.13,+4.0,+4.0
708,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,5,37,14,37.8,1.08,0.41,0.14,0.36,10.6,0,0,0,3.1,3.1,0.08,+1.9,+1.9
709,Demeaco Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
710,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,0,9,1,11.1,0.41,0.05,0,0,22.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
711,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,25,1993,20.5,4,25,9,36,1.22,0.44,0.16,0.44,22,0,0,0,1.1,1.1,0.05,+2.9,+2.9
712,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,26,1991,35,2,20,4,20,0.57,0.11,0.1,0.5,14.1,2,0,0,1.8,1.8,0.09,+0.2,+0.2
713,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,25,1993,10.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
714,Erik Durm,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,0,10,0,0,0.44,0,0,,21.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4
715,Jimmy Durmaz,se SWE,MFFW,Toulouse,fr Ligue 1,29,1989,21.1,4,39,7,17.9,1.85,0.33,0.05,0.29,24.5,4,2,2,4.4,2.8,0.07,-0.4,-0.8
716,Riza Durmisi,dk DEN,DF,Lazio,it Serie A,24,1994,3.6,0,4,2,50,1.1,0.55,0,0,26.9,1,0,0,0.1,0.1,0.04,-0.1,-0.1
717,Hugo Duro,es ESP,MFFW,Getafe,es La Liga,18,1999,4.6,0,7,1,14.3,1.51,0.22,0,0,15.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
718,Raphael Dwamena,gh GHA,FW,Levante,es La Liga,22,1995,2.5,0,4,2,50,1.62,0.81,0,0,13.8,0,0,0,0.7,0.7,0.17,-0.7,-0.7
719,Paulo Dybala,ar ARG,FWMF,Juventus,it Serie A,24,1993,23.7,5,63,20,31.7,2.65,0.84,0.06,0.2,20.9,4,1,1,5,4.2,0.07,0,-0.2
720,Edin Džeko,ba BIH,FW,Roma,it Serie A,32,1986,28.7,9,131,50,38.2,4.57,1.74,0.07,0.18,15.4,0,0,0,14.5,14.5,0.11,-5.5,-5.5
721,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,32,1986,19.4,1,43,7,16.3,2.21,0.36,0.02,0.14,25,4,0,0,1.8,1.8,0.04,-0.8,-0.8
722,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21,1997,27,3,12,5,41.7,0.45,0.19,0.25,0.6,9.2,0,0,0,1.7,1.7,0.15,+1.3,+1.3
723,Dennis Eckert,de GER,FW,Celta Vigo,es La Liga,21,1997,2.4,0,8,3,37.5,3.33,1.25,0,0,14.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7
724,Bruno Ecuele Manga,ga GAB,DF,Cardiff City,eng Premier League,30,1988,37.5,0,10,3,30,0.27,0.08,0,0,13.4,0,0,0,1.1,1.1,0.11,-1.1,-1.1
725,Simone Edera,it ITA,MF,Torino,it Serie A,21,1997,0.9,0,1,0,0,1.17,0,0,,15.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
726,Simone Edera,it ITA,FW,Bologna,it Serie A,21,1997,2.2,0,8,4,50,3.67,1.84,0,0,21.3,0,0,0,0.7,0.7,0.09,-0.7,-0.7
727,Ederson,br BRA,GK,Manchester City,eng Premier League,24,1993,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
728,Johannes Eggestein,de GER,FWMF,Werder Bremen,de Bundesliga,20,1998,12.4,4,34,12,35.3,2.75,0.97,0.12,0.33,14.2,0,0,0,4.6,4.6,0.14,-0.6,-0.6
729,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,21,1996,33.9,5,45,14,31.1,1.33,0.41,0.11,0.36,20.8,0,0,0,2.1,2.1,0.05,+2.9,+2.9
730,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,29,1989,29.4,0,15,1,6.7,0.51,0.03,0,0,22.5,0,0,0,0.9,0.9,0.06,-0.9,-0.9
731,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,24,1994,7.2,0,3,0,0,0.42,0,0,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
732,Harvey Elliott,eng ENG,MF,Fulham,eng Premier League,15,2003,0.2,0,1,1,100,4.5,4.5,0,0,16.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
733,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,26,1992,4.2,0,7,0,0,1.66,0,0,,17.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4
734,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,24,1994,25,1,10,5,50,0.4,0.2,0.1,0.2,10.2,0,0,0,1.5,1.5,0.15,-0.5,-0.5
735,Gorka Elustondo,es ESP,MFDF,Rayo Vallecano,es La Liga,31,1987,3.2,0,2,0,0,0.63,0,0,,30.2,0,0,0,0,0,0.02,0,0
736,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,21,1996,29.1,2,14,3,21.4,0.48,0.1,0.14,0.67,9.5,0,0,0,1.4,1.4,0.1,+0.6,+0.6
737,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,24,1993,4.8,0,2,1,50,0.42,0.21,0,0,13.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
738,Mohamed Elyounoussi,no NOR,MF,Southampton,eng Premier League,23,1994,8.8,0,20,6,30,2.27,0.68,0,0,18,0,0,0,2.1,2.1,0.1,-2.1,-2.1
739,Adri Embarba,es ESP,MFFW,Rayo Vallecano,es La Liga,26,1992,25.4,5,46,14,30.4,1.81,0.55,0.04,0.14,18.9,5,3,3,6.7,4.3,0.09,-1.7,-2.3
740,Breel Embolo,ch SUI,FW,Schalke 04,de Bundesliga,21,1997,14.9,5,26,13,50,1.74,0.87,0.19,0.38,13.4,0,0,0,4.2,4.2,0.16,+0.8,+0.8
741,Emerson,br BRA,FWDF,Betis,es La Liga,19,1999,3.5,0,3,1,33.3,0.85,0.28,0,0,18.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2
742,Youssef En-Nesyri,ma MAR,FW,Leganés,es La Liga,21,1997,23.4,9,74,24,32.4,3.16,1.03,0.12,0.38,15.1,0,0,0,7.1,7.1,0.1,+1.9,+1.9
743,Björn Engels,be BEL,DF,Reims,fr Ligue 1,23,1994,33,1,9,4,44.4,0.27,0.12,0.11,0.25,8.5,0,0,0,1.1,1.1,0.12,-0.1,-0.1
744,Sergi Enrich,es ESP,FW,Eibar,es La Liga,28,1990,28.7,7,67,16,23.9,2.34,0.56,0.1,0.44,11.2,0,0,0,10.9,10.9,0.16,-3.9,-3.9
745,Javier Eraso,es ESP,MFFW,Leganés,es La Liga,28,1990,7,0,3,2,66.7,0.43,0.29,0,0,17.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
746,Christian Eriksen,dk DEN,MF,Tottenham,eng Premier League,26,1992,30.8,8,83,28,33.7,2.69,0.91,0.1,0.29,23.3,12,0,0,5.4,5.4,0.07,+2.6,+2.6
747,Patrick Erras,de GER,MF,Nürnberg,de Bundesliga,23,1995,13.6,0,8,1,12.5,0.59,0.07,0,0,15.6,0,0,0,0.8,0.7,0.09,-0.8,-0.7
748,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,25,1993,19.9,4,22,8,36.4,1.11,0.4,0.18,0.5,17.5,0,0,0,2.9,2.9,0.17,+1.1,+1.1
749,Sergio Escudero,es ESP,DFFW,Sevilla,es La Liga,28,1989,17.2,0,27,2,7.4,1.57,0.12,0,0,21.2,1,0,0,1.4,1.4,0.05,-1.4,-1.4
750,Bernardo Espinosa,co COL,DF,Girona,es La Liga,29,1989,30.3,1,15,6,40,0.5,0.2,0.07,0.17,9.1,0,0,0,2.1,2.1,0.14,-1.1,-1.1
751,Michael Esser,de GER,GK,Hannover 96,de Bundesliga,30,1987,32,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
752,Alexander Esswein,de GER,MFFW,Stuttgart,de Bundesliga,28,1990,13.9,0,29,9,31,2.09,0.65,0,0,20.3,1,0,0,1.7,1.7,0.06,-1.7,-1.7
753,Neil Etheridge,ph PHI,GK,Cardiff City,eng Premier League,28,1990,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
754,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,31,1987,22.6,1,15,3,20,0.66,0.13,0.07,0.33,27.5,3,0,0,0.5,0.5,0.03,+0.5,+0.5
755,Xabier Etxeita,es ESP,DF,Huesca,es La Liga,30,1987,29.7,4,24,8,33.3,0.81,0.27,0.17,0.5,10.6,0,0,0,2.7,2.7,0.11,+1.3,+1.3
756,Lucas Evangelista,br BRA,FWMF,Nantes,fr Ligue 1,23,1995,8,1,14,4,28.6,1.75,0.5,0.07,0.25,21.7,0,0,0,0.8,0.8,0.06,+0.2,+0.2
757,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,30,1988,22.2,1,11,3,27.3,0.5,0.14,0.09,0.33,9.9,0,0,0,0.9,0.9,0.08,+0.1,+0.1
758,Ewerton,br BRA,DF,Nürnberg,de Bundesliga,29,1989,14.9,0,8,1,12.5,0.54,0.07,0,0,10,0,0,0,0.6,0.6,0.07,-0.6,-0.6
759,Valentin Eysseric,fr FRA,FWMF,Fiorentina,it Serie A,26,1992,4,0,4,2,50,1.01,0.5,0,0,22.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2
760,Valentin Eysseric,fr FRA,MFFW,Nantes,fr Ligue 1,26,1992,2.3,1,4,0,0,1.72,0,0,,20.3,0,1,2,1.9,0.4,0.09,-0.9,-0.4
761,Marco Fabián,mx MEX,FW,Eint Frankfurt,de Bundesliga,29,1989,0.7,0,1,0,0,1.45,0,0,,16,0,0,0,0.1,0.1,0.07,-0.1,-0.1
762,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,33,1985,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
763,Fabinho,br BRA,MF,Liverpool,eng Premier League,24,1993,22.4,1,17,4,23.5,0.76,0.18,0.06,0.25,24.2,0,0,0,1,1,0.06,0,0
764,Fábio,br BRA,DFFW,Nantes,fr Ligue 1,28,1990,14.2,0,3,0,0,0.21,0,0,,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
765,Cesc Fàbregas,es ESP,MF,Chelsea,eng Premier League,31,1987,2,0,1,0,0,0.5,0,0,,17.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
766,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,31,1987,10.7,1,10,5,50,0.93,0.47,0.1,0.2,17.6,1,0,0,1.5,1.5,0.15,-0.5,-0.5
767,Fabricio,es ESP,GK,Fulham,eng Premier League,30,1987,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
768,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,29,1988,16.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
769,Romain Faivre,fr FRA,MF,Monaco,fr Ligue 1,20,1998,1,0,2,0,0,2,0,0,,13.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
770,Fayçal Fajr,ma MAR,MF,Caen,fr Ligue 1,29,1988,36,5,49,14,28.6,1.36,0.39,0.08,0.29,27.1,16,1,1,3.2,2.4,0.05,+1.8,+1.6
771,Radamel Falcao,co COL,FW,Monaco,fr Ligue 1,32,1986,28.4,15,90,37,41.1,3.17,1.3,0.13,0.32,16.2,7,3,4,15.2,12,0.13,-0.2,0
772,Diego Falcinelli,it ITA,FW,Bologna,it Serie A,27,1991,7.8,0,16,3,18.8,2.05,0.38,0,0,14.7,0,0,0,1.3,1.3,0.08,-1.3,-1.3
773,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,26,1992,6.7,0,3,1,33.3,0.45,0.15,0,0,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
774,Iago Falque,es ESP,FWMF,Torino,it Serie A,28,1990,17.9,6,57,20,35.1,3.18,1.12,0.11,0.3,19,5,0,0,5.3,5.3,0.09,+0.7,+0.7
775,Paolo Faragò,it ITA,MFDF,Cagliari,it Serie A,25,1993,18.9,1,20,12,60,1.06,0.63,0.05,0.08,15.6,0,0,0,2,2,0.1,-1,-1
776,Mohamed Fares,dz ALG,DF,SPAL,it Serie A,22,1996,32.8,3,57,17,29.8,1.74,0.52,0.05,0.18,21.4,1,0,0,2.9,2.9,0.05,+0.1,+0.1
777,Diego Farias,br BRA,FW,Empoli,it Serie A,28,1990,13.3,4,36,16,44.4,2.72,1.21,0.11,0.25,15.4,0,0,0,4.9,4.9,0.14,-0.9,-0.9
778,Diego Farias,br BRA,FW,Cagliari,it Serie A,28,1990,7.8,3,23,11,47.8,2.96,1.41,0.13,0.27,15.1,0,0,0,2.6,2.6,0.11,+0.4,+0.4
779,Andrea Favilli,it ITA,FWDF,Genoa,it Serie A,21,1997,1.9,0,5,3,60,2.65,1.59,0,0,14.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3
780,Federico Fazio,ar ARG,DF,Roma,it Serie A,31,1987,31.2,5,30,15,50,0.96,0.48,0.17,0.33,11.6,0,0,0,2.5,2.5,0.08,+2.5,+2.5
781,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,29,1989,18.9,1,16,4,25,0.85,0.21,0.06,0.25,11.9,0,0,0,1.6,1.6,0.1,-0.6,-0.6
782,Nabil Fekir,fr FRA,MF,Lyon,fr Ligue 1,25,1993,22.1,9,85,38,44.7,3.85,1.72,0.06,0.13,21.6,17,4,6,10.2,5.5,0.07,-1.2,-0.5
783,Yassin Fekir,fr FRA,FW,Lyon,fr Ligue 1,21,1997,0.1,0,1,0,0,7.5,0,0,,29.9,0,0,0,0,0,0.03,0,0
784,Felipe,br BRA,DF,Hannover 96,de Bundesliga,31,1987,12.2,2,10,2,20,0.82,0.16,0.2,1,14.4,1,0,0,1.1,1.1,0.11,+0.9,+0.9
785,Luiz Felipe,it ITA,DF,Lazio,it Serie A,21,1997,14.3,1,8,2,25,0.56,0.14,0.13,0.5,18.2,0,0,0,0.6,0.6,0.07,+0.4,+0.4
786,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,20,1997,2.7,0,1,0,0,0.37,0,0,,11.7,0,0,0,0,0,0.04,0,0
787,Marouane Fellaini,be BEL,MF,Manchester Utd,eng Premier League,30,1987,8.4,0,7,3,42.9,0.84,0.36,0,0,15.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
788,Kiko Femenía,es ESP,DF,Watford,eng Premier League,27,1991,22.8,1,6,2,33.3,0.26,0.09,0.17,0.5,24.2,0,0,0,0.4,0.4,0.07,+0.6,+0.6
789,Edimilson Fernandes,ch SUI,MF,Fiorentina,it Serie A,22,1996,21.9,2,21,5,23.8,0.96,0.23,0.1,0.4,23.4,0,0,0,1.2,1.2,0.06,+0.8,+0.8
790,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,31,1986,24.7,1,4,3,75,0.16,0.12,0.25,0.33,15.4,0,0,0,0.8,0.8,0.21,+0.2,+0.2
791,Aitor Fernández,es ESP,GK,Levante,es La Liga,27,1991,16,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
792,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,31,1986,6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
793,Borja Fernández,es ESP,MFDF,Valladolid,es La Liga,37,1981,9.3,0,5,1,20,0.54,0.11,0,0,18.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
794,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,29,1989,16.5,0,4,1,25,0.24,0.06,0,0,14.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
795,Joaquín Fernández,es ESP,DFMF,Valladolid,es La Liga,22,1996,9.3,1,7,2,28.6,0.75,0.21,0.14,0.5,11.5,0,0,0,0.7,0.7,0.09,+0.3,+0.3
796,Fernandinho,br BRA,MF,Manchester City,eng Premier League,33,1985,26.4,1,30,7,23.3,1.14,0.27,0.03,0.14,23.2,0,0,0,1.6,1.6,0.05,-0.6,-0.6
797,Juan Ferney Otero,co COL,FWMF,Amiens,fr Ligue 1,23,1995,24.2,2,54,14,25.9,2.23,0.58,0.04,0.14,21.6,3,0,0,3,3,0.06,-1,-1
798,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,24,1994,6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
799,David Ferreiro,es ESP,MFFW,Huesca,es La Liga,30,1988,25.3,1,36,12,33.3,1.42,0.47,0.03,0.08,19.5,3,0,0,2.8,2.8,0.08,-1.8,-1.8
800,Facundo Ferreyra,ar ARG,FW,Espanyol,es La Liga,27,1991,2.3,1,3,1,33.3,1.28,0.43,0.33,1,16.7,0,0,0,0.5,0.5,0.17,+0.5,+0.5
801,Jordan Ferri,fr FRA,MF,Nîmes,fr Ligue 1,26,1992,20.8,2,15,3,20,0.72,0.14,0.13,0.67,21.7,0,0,0,0.7,0.7,0.04,+1.3,+1.3
802,Jordan Ferri,fr FRA,MF,Lyon,fr Ligue 1,26,1992,1.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
803,Oliver Fink,de GER,MF,Düsseldorf,de Bundesliga,36,1982,11.7,3,12,3,25,1.02,0.26,0.25,1,16.7,0,0,0,0.7,0.7,0.06,+2.3,+2.3
804,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,29,1989,14.8,10,36,14,38.9,2.43,0.94,0.17,0.43,14.5,0,4,4,10.6,7.5,0.21,-0.6,-1.5
805,Roberto Firmino,br BRA,FWMF,Liverpool,eng Premier League,26,1991,29,12,74,32,43.2,2.55,1.1,0.15,0.34,15.3,0,1,1,13.6,12.8,0.17,-1.6,-1.8
806,Junior Firpo,es ESP,DFFW,Betis,es La Liga,21,1996,21.5,3,19,7,36.8,0.88,0.33,0.16,0.43,13.4,0,0,0,2.2,2.2,0.12,+0.8,+0.8
807,Mathieu Flamini,fr FRA,MF,Getafe,es La Liga,34,1984,5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
808,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,25,1993,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
809,Sergio Floccari,it ITA,FW,SPAL,it Serie A,36,1981,10.8,3,24,8,33.3,2.21,0.74,0.13,0.38,12.2,0,0,0,2.2,2.2,0.09,+0.8,+0.8
810,Alessandro Florenzi,it ITA,DFFW,Roma,it Serie A,27,1991,24.2,3,35,9,25.7,1.44,0.37,0.09,0.33,21.3,0,0,0,2.2,2.2,0.06,+0.8,+0.8
811,Phil Foden,eng ENG,MF,Manchester City,eng Premier League,18,2000,3.7,1,14,6,42.9,3.76,1.61,0.07,0.17,15.5,0,0,0,2.1,2.1,0.15,-1.1,-1.1
812,Guessouma Fofana,mr MTN,MF,Amiens,fr Ligue 1,25,1992,2.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
813,Guessouma Fofana,mr MTN,MF,Guingamp,fr Ligue 1,25,1992,5.3,0,6,0,0,1.13,0,0,,18.8,0,0,0,0.8,0.8,0.13,-0.8,-0.8
814,Seko Fofana,ci CIV,MF,Udinese,it Serie A,23,1995,29.3,2,59,12,20.3,2.01,0.41,0.03,0.17,23.9,0,0,0,3.1,3.1,0.05,-1.1,-1.1
815,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2000,1.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
816,Youssouf Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,19,1999,10.1,2,12,3,25,1.18,0.3,0.17,0.67,24.4,0,0,0,1.2,1.2,0.1,+0.8,+0.8
817,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,23,1994,32,0,2,1,50,0.06,0.03,0,0,10.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
818,Thomas Fontaine,mg MAD,DFMF,Reims,fr Ligue 1,27,1991,4.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
819,José Fonte,pt POR,DF,Lille,fr Ligue 1,34,1983,34.6,3,34,12,35.3,0.98,0.35,0.09,0.25,11.3,0,0,0,4.6,4.6,0.14,-1.6,-1.6
820,Rui Fonte,pt POR,FWMF,Lille,fr Ligue 1,28,1990,7,1,13,4,30.8,1.87,0.57,0.08,0.25,17.6,0,0,0,0.6,0.6,0.05,+0.4,+0.4
821,Pablo Fornals,es ESP,MFFW,Villarreal,es La Liga,22,1996,27.5,2,58,16,27.6,2.11,0.58,0.03,0.13,19.5,0,0,0,3.7,3.7,0.06,-1.7,-1.7
822,Emil Forsberg,se SWE,MFFW,RB Leipzig,de Bundesliga,26,1991,13.9,4,27,11,40.7,1.95,0.79,0.04,0.09,22.9,3,3,3,4.8,2.5,0.09,-0.8,-1.5
823,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,30,1988,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
824,Steven Fortes,cv CPV,DF,Toulouse,fr Ligue 1,26,1992,1.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
825,Iver Fossum,no NOR,MF,Hannover 96,de Bundesliga,22,1996,5.1,0,5,1,20,0.99,0.2,0,0,20.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
