Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1999,Simone Pontisso,it ITA,MF,Udinese,it Serie A,20,1997,0.1,14,13,1,1,0,0,0,0,0,0,0,0,13,0,0
2000,Nick Pope,eng ENG,GK,Burnley,eng Premier League,25,1992,34.6,1224,714,503,206,0,0,0,0,0,0,0,0,546,7,1
2001,Jérémie Porsan-Clémenté,fr FRA,DF,Montpellier,fr Ligue 1,19,1997,1,40,29,11,0,0,0,5,11,0,0,0,0,24,0,0
2002,Francisco Portillo,es ESP,MFFW,Getafe,es La Liga,27,1990,27.3,1020,985,26,5,15,5,29,11,8,0,3,0,739,9,37
2003,Portu,es ESP,MF,Girona,es La Liga,25,1992,33.3,672,655,13,2,5,4,72,9,0,0,0,0,477,4,35
2004,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,20,1997,8.4,492,465,27,16,0,3,7,11,0,0,0,0,410,0,3
2005,Sergio Postigo,es ESP,DF,Levante,es La Liga,28,1988,26.9,961,893,65,63,2,16,3,2,0,0,0,0,768,3,5
2006,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,23,1994,18.5,592,568,18,0,2,1,12,5,0,0,0,0,364,6,42
2007,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,24,1992,18.9,947,737,208,12,3,3,81,195,1,1,0,0,701,2,32
2008,Darío Poveda,es ESP,MF,Villarreal,es La Liga,20,1997,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,Dennis Praet,be BEL,MF,Sampdoria,it Serie A,23,1994,29.5,1511,1470,37,8,5,4,70,26,3,1,1,0,1228,4,45
2010,Sanjin Prcić,ba BIH,MF,Rennes,fr Ligue 1,23,1993,17.4,929,905,20,19,1,25,5,0,0,0,0,0,805,4,8
2011,Nicolas de Préville,fr FRA,FW,Bordeaux,fr Ligue 1,26,1991,21.5,719,645,70,10,8,10,61,11,25,13,9,0,497,4,27
2012,Nicolas de Préville,fr FRA,FWMF,Lille,fr Ligue 1,26,1991,3.2,70,63,6,0,0,0,3,0,0,0,0,0,47,1,4
2013,Andrés Prieto,es ESP,GK,Málaga,es La Liga,23,1993,4,110,60,49,16,0,0,0,0,0,0,0,0,46,1,0
2014,Xabi Prieto,es ESP,MFFW,Real Sociedad,es La Liga,33,1983,21.4,1065,1029,31,7,1,2,56,11,12,1,0,0,869,5,22
2015,Jérôme Prior,fr FRA,GK,Bordeaux,fr Ligue 1,21,1995,2,37,24,13,1,0,1,0,0,0,0,0,0,23,0,0
2016,Alex Pritchard,eng ENG,MFFW,Huddersfield,eng Premier League,24,1993,11.1,393,334,58,16,1,1,48,0,23,13,4,3,259,1,14
2017,Sloan Privat,fr FRA,FW,Guingamp,fr Ligue 1,28,1989,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,30,1987,17.4,573,552,18,17,0,6,1,1,0,0,0,0,445,3,5
2019,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,25,1991,34.7,1405,1393,6,3,2,29,12,0,0,0,0,0,1088,6,31
2020,Manuel Pucciarelli,it ITA,FWMF,Chievo,it Serie A,26,1991,15.3,410,385,19,0,0,1,13,3,1,0,1,0,303,6,18
2021,Christian Puggioni,it ITA,GK,Benevento,it Serie A,36,1981,13.1,480,316,163,43,0,3,0,0,0,0,0,0,358,1,0
2022,Christian Puggioni,it ITA,GK,Sampdoria,it Serie A,36,1981,9,314,201,111,33,0,3,0,0,0,0,0,0,227,2,0
2023,Marc Pugh,eng ENG,MFFW,Bournemouth,eng Premier League,30,1987,10.9,512,495,15,1,3,5,32,9,5,1,0,0,388,2,12
2024,Erick Pulgar,cl CHI,MF,Bologna,it Serie A,23,1994,30.8,1748,1655,89,60,6,27,33,6,22,13,5,0,1429,4,37
2025,Christian Pulisic,us USA,FWDF,Dortmund,de Bundesliga,18,1998,25.6,903,862,34,1,0,4,75,29,2,0,0,0,675,7,50
2026,Jason Puncheon,eng ENG,MF,Crystal Palace,eng Premier League,31,1986,7.2,261,234,26,6,0,1,20,2,15,2,2,10,207,1,2
2027,George Pușcaș,ro ROU,FWMF,Benevento,it Serie A,21,1996,7.8,152,138,14,0,0,0,4,0,0,0,0,0,116,0,5
2028,Loïc Puyo,fr FRA,MF,Angers,fr Ligue 1,28,1988,1.9,118,113,5,3,1,4,7,0,2,2,0,0,87,0,3
2029,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,34,1983,30.2,671,604,63,4,6,3,48,5,0,0,0,0,436,4,37
2030,Robin Quaison,se SWE,FW,Mainz 05,de Bundesliga,23,1993,15.7,297,277,19,0,0,2,7,3,0,0,0,0,206,1,16
2031,Collin Quaner,de GER,FWMF,Huddersfield,eng Premier League,26,1991,14.2,449,442,5,1,0,1,22,3,1,0,0,0,319,2,19
2032,Dani Raba,es ESP,MFFW,Villarreal,es La Liga,21,1995,12.3,501,451,43,11,4,10,34,8,22,7,5,3,374,7,11
2033,Adrien Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,22,1995,26.2,2228,2183,41,28,6,13,20,12,1,0,0,0,2040,4,20
2034,Nemanja Radoja,rs SRB,MF,Celta Vigo,es La Liga,24,1993,12.3,611,597,13,13,0,3,4,0,0,0,0,0,523,1,8
2035,Ivan Radovanović,rs SRB,MF,Chievo,it Serie A,28,1988,34.9,1850,1698,139,120,2,62,30,5,14,13,1,0,1472,13,18
2036,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,30,1986,28.8,1671,1590,74,39,0,6,20,35,0,0,0,0,1431,7,22
2037,Rafael,br BRA,GK,Cagliari,it Serie A,35,1982,8.8,249,127,122,31,0,0,0,0,0,0,0,0,146,0,0
2038,Rafael,br BRA,DF,Lyon,fr Ligue 1,27,1990,20.1,1250,1019,226,15,0,5,63,211,0,0,0,0,990,5,30
2039,Raffael,br BRA,FW,M'Gladbach,de Bundesliga,32,1985,23,807,762,42,8,2,5,15,5,0,0,0,0,665,3,34
2040,Rafinha,br BRA,MF,Inter,it Serie A,24,1993,11.6,759,729,26,9,0,3,17,5,1,0,1,0,665,4,9
2041,Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,31,1985,20.6,1798,1607,190,29,0,13,59,159,2,0,2,0,1574,1,24
2042,Andrea Raggi,it ITA,DF,Monaco,fr Ligue 1,33,1984,17.9,766,614,150,21,0,5,23,129,0,0,0,0,571,2,14
2043,Antonino Ragusa,it ITA,FWMF,Sassuolo,it Serie A,27,1990,9.2,254,237,17,2,2,0,21,9,3,1,1,0,167,0,13
2044,Baba Rahman,gh GHA,DF,Schalke 04,de Bundesliga,23,1994,0.4,21,16,4,0,0,0,0,4,0,0,0,0,14,1,0
2045,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,29,1988,31.5,2575,2460,104,40,11,19,54,15,49,17,19,0,2282,11,22
2046,André Ramalho,br BRA,DFFW,Leverkusen,de Bundesliga,25,1992,0.4,14,12,2,2,0,0,0,0,0,0,0,0,11,0,0
2047,Jonás Ramalho,es ESP,DF,Girona,es La Liga,24,1993,25.5,903,861,38,23,0,20,7,15,0,0,0,0,668,4,16
2048,Adil Rami,fr FRA,DF,Marseille,fr Ligue 1,31,1985,32.8,1875,1799,72,69,2,32,2,2,0,0,0,0,1618,4,14
2049,Benito Ramírez,es ESP,FWDF,Las Palmas,es La Liga,22,1995,1.8,73,68,5,0,0,0,16,2,3,0,2,0,41,0,7
2050,Gastón Ramírez,uy URU,MF,Sampdoria,it Serie A,26,1990,24.6,1096,992,100,27,9,7,122,5,67,50,14,0,769,4,31
2051,Sandro Ramírez,es ESP,FWMF,Everton,eng Premier League,22,1995,3.1,90,81,7,0,0,1,6,0,2,0,0,0,66,2,5
2052,Sandro Ramírez,es ESP,FWMF,Sevilla,es La Liga,22,1995,8,259,243,16,0,1,2,18,3,10,9,1,0,198,0,7
2053,Toño Ramírez,es ESP,GK,Real Sociedad,es La Liga,30,1986,3.5,131,101,30,5,0,0,0,0,0,0,0,0,91,0,0
2054,Iván Ramis,es ESP,DF,Eibar,es La Liga,32,1984,14.5,700,669,28,27,0,33,0,1,0,0,0,0,578,3,5
2055,Omar Ramos,es ESP,FWMF,Leganés,es La Liga,29,1988,16.1,512,457,52,21,3,7,76,7,24,11,7,1,362,3,12
2056,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,31,1986,25.4,1921,1834,75,61,5,40,9,14,0,0,0,0,1717,12,7
2057,Aaron Ramsey,wls WAL,MF,Arsenal,eng Premier League,26,1990,20.5,1277,1236,32,20,10,12,17,12,0,0,0,0,1065,9,24
2058,Àngel Rangel,es ESP,DF,Swansea City,eng Premier League,34,1982,1.7,118,99,18,2,0,0,6,16,0,0,0,0,99,1,1
2059,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,29,1988,7,315,310,4,4,0,1,1,0,0,0,0,0,283,1,0
2060,Marcus Rashford,eng ENG,FWMF,Manchester Utd,eng Premier League,19,1997,20.1,674,599,68,7,8,8,81,10,41,24,10,0,470,7,28
2061,Milot Rashica,xk KVX,FWMF,Werder Bremen,de Bundesliga,21,1996,4.3,116,112,4,0,0,3,20,4,0,0,0,0,72,0,9
2062,Konstantin Rausch,ru RUS,DF,Köln,de Bundesliga,27,1990,10.3,557,394,160,19,0,3,70,119,22,11,11,0,384,3,26
2063,Yoric Ravet,fr FRA,FWMF,Freiburg,de Bundesliga,27,1989,5.5,199,164,34,14,0,1,46,1,19,9,8,0,112,1,6
2064,Ante Rebić,hr CRO,FW,Eint Frankfurt,de Bundesliga,23,1993,19.5,490,479,6,1,2,2,36,4,0,0,0,0,266,5,46
2065,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,22,1995,19.1,1031,802,220,22,0,4,59,195,3,0,3,0,784,9,35
2066,Recio,es ESP,MF,Málaga,es La Liga,26,1991,20.4,1027,905,115,73,5,13,68,0,40,21,14,0,812,7,18
2067,Nathan Redmond,eng ENG,FWMF,Southampton,eng Premier League,23,1994,21.6,888,826,57,9,5,11,69,15,26,15,5,3,644,5,30
2068,Alberto Redondo,es ESP,DF,Getafe,es La Liga,20,1997,1,33,23,10,0,0,0,2,10,0,0,0,0,14,0,1
2069,Fabian Reese,de GER,FWMF,Schalke 04,de Bundesliga,19,1997,0.8,23,20,3,0,0,0,0,2,0,0,0,0,20,0,1
2070,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,26,1990,12,677,607,70,18,1,2,14,52,0,0,0,0,581,0,5
2071,Xesc Regis,es ESP,FW,Eibar,es La Liga,20,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,Winston Reid,nz NZL,DF,West Ham,eng Premier League,29,1988,16.1,664,646,14,14,0,10,1,0,0,0,0,0,539,4,2
2073,Pepe Reina,es ESP,GK,Napoli,it Serie A,34,1982,37,1188,877,308,73,0,7,0,0,0,0,0,0,985,3,0
2074,Jeff Reine-Adélaïde,fr FRA,MF,Angers,fr Ligue 1,19,1998,4.9,158,150,7,2,1,1,0,4,0,0,0,0,126,1,4
2075,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,22,1994,25.6,1349,1307,37,36,0,14,1,1,0,0,0,0,1129,5,10
2076,Loïc Rémy,fr FRA,FW,Las Palmas,es La Liga,30,1987,8.5,243,238,4,0,1,5,7,4,0,0,0,0,189,1,3
2077,Loïc Rémy,fr FRA,FWMF,Getafe,es La Liga,30,1987,5.1,124,121,3,0,0,1,5,1,0,0,0,0,85,0,3
2078,Jan Repas,si SVN,MFFW,Caen,fr Ligue 1,20,1997,10,237,223,13,0,0,3,16,5,0,0,0,0,166,1,9
2079,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,18,1998,19.1,1208,1049,153,28,1,13,16,125,0,0,0,0,1006,6,19
2080,Marco Reus,de GER,MFFW,Dortmund,de Bundesliga,28,1989,10.3,384,344,36,11,1,2,31,1,23,5,14,1,292,4,10
2081,Elvis Rexhbeçaj,de GER,DFMF,Wolfsburg,de Bundesliga,19,1997,1.4,59,50,9,1,0,1,1,8,0,0,0,0,44,0,2
2082,Baptiste Reynet,fr FRA,GK,Dijon,fr Ligue 1,26,1990,38,1651,1158,487,164,0,3,0,0,0,0,0,0,1202,6,0
2083,Franck Ribéry,fr FRA,FWMF,Bayern Munich,de Bundesliga,34,1983,13.4,821,779,38,4,1,11,39,19,15,14,0,0,687,4,31
2084,Federico Ricca,uy URU,DF,Málaga,es La Liga,22,1994,12.3,607,459,145,7,0,1,32,138,0,0,0,0,396,3,29
2085,Federico Ricci,it ITA,FW,Crotone,it Serie A,23,1994,10.2,382,341,38,14,0,7,63,2,22,10,9,0,232,3,21
2086,Federico Ricci,it ITA,MF,Genoa,it Serie A,23,1994,2.4,76,70,6,1,0,1,14,2,3,1,2,0,49,0,5
2087,Declan Rice,eng ENG,DFMF,West Ham,eng Premier League,18,1999,15.9,588,568,17,9,1,1,5,7,0,0,0,0,457,3,9
2088,Richarlison,br BRA,FWMF,Watford,eng Premier League,20,1997,31.4,861,853,6,0,2,3,51,4,1,0,1,0,524,2,67
2089,Marco Richter,de GER,FW,Augsburg,de Bundesliga,19,1997,7.2,157,154,3,0,1,1,9,1,0,0,0,0,112,0,3
2090,Diego Rico,es ESP,DF,Leganés,es La Liga,24,1993,24.8,1329,967,352,56,0,12,125,270,26,8,15,0,892,10,56
2091,Mikel Rico,es ESP,MF,Athletic Club,es La Liga,32,1984,13,554,527,21,6,1,3,12,1,1,0,1,0,441,6,18
2092,Sergio Rico,es ESP,GK,Sevilla,es La Liga,23,1993,24,668,417,250,58,0,1,0,0,0,0,0,0,444,1,0
2093,Jaïro Riedewald,nl NED,MFDF,Crystal Palace,eng Premier League,20,1996,4.9,159,156,2,1,0,0,2,1,0,0,0,0,126,1,3
2094,Asier Riesgo,es ESP,GK,Eibar,es La Liga,33,1983,1,33,14,19,8,0,0,0,0,0,0,0,0,13,0,0
2095,Luca Rigoni,it ITA,MF,Genoa,it Serie A,32,1984,17.5,551,540,9,6,5,7,18,3,0,0,0,0,440,2,13
2096,Nicola Rigoni,it ITA,MF,Chievo,it Serie A,26,1990,10.4,432,419,8,8,1,5,3,0,0,0,0,0,352,5,7
2097,Kévin Rimane,gf GUF,DF,Paris S-G,fr Ligue 1,26,1991,0.1,4,3,1,1,0,0,0,0,0,0,0,0,4,0,0
2098,Tomás Rincón,ve VEN,MF,Torino,it Serie A,29,1988,33.3,1525,1475,42,31,2,33,17,10,0,0,0,0,1253,8,21
2099,Birk Risa,no NOR,FW,Köln,de Bundesliga,19,1998,0.9,21,17,4,1,0,0,2,1,1,0,0,1,12,0,2
2100,Marcel Risse,de GER,DFMF,Köln,de Bundesliga,27,1989,13,643,527,109,21,0,8,121,42,46,11,33,2,384,7,42
2101,Matt Ritchie,sct SCO,MFFW,Newcastle Utd,eng Premier League,27,1989,31.2,1279,1102,171,45,7,10,190,37,89,35,36,6,834,6,44
2102,Cristian Rivera,es ESP,MF,Eibar,es La Liga,20,1997,2.7,133,130,2,2,0,0,0,0,0,0,0,0,112,1,3
2103,Emmanuel Rivière,fr FRA,FW,Metz,fr Ligue 1,27,1990,22.3,632,584,47,0,2,1,3,0,0,0,0,0,425,1,18
2104,Jonathan Rivierez,mq MTQ,DF,Metz,fr Ligue 1,28,1989,22.9,963,743,218,14,0,7,25,204,0,0,0,0,727,2,22
2105,Luca Rizzo,it ITA,MF,SPAL,it Serie A,25,1992,5.4,212,196,13,1,0,2,25,2,10,0,2,0,142,3,18
2106,Arjen Robben,nl NED,FWMF,Bayern Munich,de Bundesliga,33,1984,16.7,882,774,108,20,0,13,65,52,36,20,8,0,711,0,16
2107,Rober,es ESP,DFMF,Levante,es La Liga,22,1995,21.2,680,649,29,25,0,9,3,4,0,0,0,0,555,2,12
2108,Roberto,es ESP,GK,Málaga,es La Liga,31,1986,34,998,556,440,161,0,1,0,0,0,0,0,0,519,2,0
2109,Sergi Roberto,es ESP,DF,Barcelona,es La Liga,25,1992,24.7,1832,1638,190,14,3,8,35,176,0,0,0,0,1634,4,23
2110,Connor Roberts,wls WAL,DF,Swansea City,eng Premier League,21,1995,3,181,147,33,1,0,0,13,32,0,0,0,0,131,1,10
2111,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,23,1994,21.6,1681,1497,182,12,3,3,88,170,0,0,0,0,1404,2,42
2112,Álex Robles,es ESP,DF,Málaga,es La Liga,18,1999,1,34,26,8,1,0,0,1,7,0,0,0,0,21,0,2
2113,Hal Robson-Kanu,wls WAL,FWMF,West Brom,eng Premier League,28,1989,9.2,208,198,8,0,1,0,19,3,0,0,0,0,127,2,15
2114,Marc Roca,es ESP,MF,Espanyol,es La Liga,20,1996,2.9,170,165,4,3,0,2,1,0,1,1,0,0,151,1,1
2115,Rubén Rochina,es ESP,MFDF,Levante,es La Liga,26,1991,1.7,86,79,3,3,0,1,1,0,0,0,0,0,62,4,3
2116,Ronny Rodelin,fr FRA,FWMF,Caen,fr Ligue 1,27,1989,35.1,1372,1321,40,1,5,41,78,12,0,0,0,0,952,11,36
2117,Rodri,es ESP,MF,Villarreal,es La Liga,21,1996,35.9,2483,2412,66,66,3,20,5,0,0,0,0,0,2227,5,22
2118,Rodrigo,es ESP,FW,Valencia,es La Liga,26,1991,29.8,928,900,21,3,12,12,26,3,2,0,0,0,688,7,25
2119,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,23,1994,18.2,927,760,165,11,0,3,70,153,1,0,0,0,726,2,26
2120,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,30,1987,25.5,392,374,15,1,3,5,20,1,0,0,0,0,260,3,21
2121,Iván Rodríguez,es ESP,DF,Málaga,es La Liga,21,1996,0.2,11,10,1,1,0,0,0,0,0,0,0,0,10,0,0
2122,James Rodríguez,co COL,MFFW,Bayern Munich,de Bundesliga,26,1991,18,1590,1433,149,61,5,32,132,17,58,11,41,0,1347,8,27
2123,Jay Rodriguez,eng ENG,FWMF,West Brom,eng Premier League,28,1989,31.2,740,691,47,2,4,6,30,4,3,2,0,0,517,2,26
2124,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,24,1992,33.4,2090,1837,244,29,0,43,120,214,1,1,0,0,1739,9,46
2125,Marko Rog,hr CRO,MFFW,Napoli,it Serie A,22,1995,3.2,287,283,2,1,1,0,5,1,0,0,0,0,246,2,6
2126,Rogério,br BRA,DF,Sassuolo,it Serie A,19,1998,10.1,451,374,70,8,2,2,26,62,0,0,0,0,319,7,15
2127,Marcus Rohdén,se SWE,MF,Crotone,it Serie A,26,1991,18.1,520,509,8,1,2,2,15,5,0,0,0,0,345,3,20
2128,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,27,1990,7.1,362,352,10,7,0,5,1,3,0,0,0,0,295,0,3
2129,Diego Rolán,uy URU,FWMF,Málaga,es La Liga,24,1993,21.6,606,568,36,2,3,2,27,5,1,0,0,0,472,2,18
2130,Rolando,pt POR,DF,Marseille,fr Ligue 1,31,1985,27.9,1354,1312,40,39,2,21,0,1,0,0,0,0,1210,2,3
2131,Esteban Rolón,ar ARG,MF,Málaga,es La Liga,22,1995,4.6,138,134,3,3,1,1,1,0,0,0,0,0,105,1,4
2132,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,20,1997,21,877,828,43,33,0,6,14,9,0,0,0,0,667,6,16
2133,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,22,1995,26.1,1491,1431,57,32,0,3,5,25,0,0,0,0,1356,3,11
2134,Simone Romagnoli,it ITA,DF,Bologna,it Serie A,27,1990,6.2,279,267,11,8,0,4,0,3,0,0,0,0,226,1,2
2135,Aristóteles Romero,ve VEN,MFFW,Crotone,it Serie A,21,1995,1,49,49,0,0,0,2,0,0,0,0,0,0,37,0,2
2136,Óscar Romero,py PAR,MFFW,Alavés,es La Liga,25,1992,2.8,74,61,13,9,0,2,6,1,3,2,1,0,44,0,1
2137,Sergio Romero,ar ARG,GK,Manchester Utd,eng Premier League,30,1987,1,25,15,10,3,0,0,0,0,0,0,0,0,17,0,0
2138,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,25,1991,32.2,1854,1830,21,19,2,17,6,2,0,0,0,0,1524,3,27
2139,Rômulo,it ITA,MFDF,Hellas Verona,it Serie A,30,1987,35.2,1593,1347,240,56,2,12,193,116,60,18,35,0,1168,6,63
2140,Cristiano Ronaldo,pt POR,FW,Real Madrid,es La Liga,32,1985,25.4,789,747,34,3,5,5,34,15,4,0,0,0,615,8,24
2141,Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,30,1987,16.6,1083,1046,36,30,2,26,6,6,0,0,0,0,945,1,8
2142,Salomón Rondón,ve VEN,FW,West Brom,eng Premier League,27,1989,30.7,874,834,38,3,4,3,35,4,0,0,0,0,564,2,33
2143,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,22,1994,26.1,1353,1290,55,18,4,12,9,3,0,0,0,0,1166,8,16
2144,Marten de Roon,nl NED,MF,Atalanta,it Serie A,26,1991,28.6,1699,1651,41,28,0,22,4,13,0,0,0,0,1431,7,23
2145,Wayne Rooney,eng ENG,MFFW,Everton,eng Premier League,31,1985,25.2,1241,1140,94,37,9,23,62,10,30,13,13,3,934,7,27
2146,Roberto Rosales,ve VEN,DF,Málaga,es La Liga,28,1988,34.7,1936,1481,442,52,0,17,168,345,44,23,19,1,1359,13,52
2147,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,27,1990,8.9,535,407,127,13,0,3,57,99,15,3,7,0,401,1,18
2148,Liam Rosenior,eng ENG,DF,Brighton,eng Premier League,33,1984,1.8,89,66,22,0,0,0,1,22,0,0,0,0,60,1,3
2149,Aleandro Rosi,it ITA,DF,Genoa,it Serie A,30,1987,18.9,815,636,174,5,1,1,55,169,0,0,0,0,564,5,26
2150,Valentin Rosier,fr FRA,DF,Dijon,fr Ligue 1,20,1996,30.9,1469,1153,311,11,2,6,53,300,0,0,0,0,1129,5,34
2151,Luca Rossettini,it ITA,DF,Genoa,it Serie A,32,1985,22.5,1023,989,29,21,0,5,4,8,0,0,0,0,849,5,8
2152,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,26,1991,0.1,3,2,1,1,0,0,0,0,0,0,0,0,3,0,0
2153,Giuseppe Rossi,it ITA,FWMF,Genoa,it Serie A,30,1987,2.9,109,104,4,0,1,1,3,0,2,1,1,0,88,1,2
2154,Jérôme Roussillon,fr FRA,DF,Montpellier,fr Ligue 1,24,1993,20.9,1015,770,241,25,1,9,94,205,11,2,8,0,762,4,45
2155,Wayne Routledge,eng ENG,MFFW,Swansea City,eng Premier League,32,1985,4.8,177,171,5,0,0,0,15,1,3,2,0,0,115,1,9
2156,Nolan Roux,fr FRA,FWMF,Metz,fr Ligue 1,29,1988,31.5,807,777,27,1,2,11,20,3,0,0,0,0,541,3,20
2157,Rubén,es ESP,GK,La Coruña,es La Liga,33,1984,27.5,712,392,316,82,0,1,0,0,0,0,0,0,442,4,0
2158,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,24,1993,26,1735,1695,35,24,3,35,10,11,0,0,0,0,1540,5,7
2159,Sebastian Rudy,de GER,MF,Bayern Munich,de Bundesliga,27,1990,16.8,1082,1022,55,28,0,9,37,2,24,17,4,1,944,5,19
2160,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,30,1986,34.6,1142,761,380,104,0,3,0,0,0,0,0,0,782,1,3
2161,Vincent Rüfli,ch SUI,DFFW,Dijon,fr Ligue 1,29,1988,0.3,13,8,5,0,0,0,0,5,0,0,0,0,10,0,0
2162,Daniele Rugani,it ITA,DF,Juventus,it Serie A,23,1994,21.5,1512,1485,25,24,0,11,2,1,0,0,0,0,1371,2,5
2163,Mário Rui,pt POR,DF,Napoli,it Serie A,26,1991,23.2,2176,1881,289,33,0,2,112,205,51,37,5,0,1846,6,42
2164,Aitor Ruibal,es ESP,MF,Betis,es La Liga,21,1996,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
2165,Fabián Ruiz Peña,es ESP,MF,Betis,es La Liga,21,1996,29.5,2120,2063,47,34,6,21,15,11,2,0,1,0,1813,10,43
2166,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,28,1989,26.8,1430,1351,73,71,2,22,2,2,0,0,0,0,1218,6,8
2167,Antonio Rukavina,rs SRB,DF,Villarreal,es La Liga,33,1984,14.1,628,483,143,8,1,0,27,135,0,0,0,0,489,2,12
2168,Gerónimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,25,1992,26,1115,882,228,77,0,4,0,0,0,0,0,0,847,5,0
2169,Lukas Rupp,de GER,MFFW,Hoffenheim,de Bundesliga,26,1991,12.9,476,455,18,4,0,1,17,12,2,0,2,0,360,3,17
2170,Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,31,1985,12.7,593,569,23,23,0,3,0,0,0,0,0,0,479,1,9
2171,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,25,1992,38,1186,716,459,107,0,0,0,0,0,0,0,0,625,11,1
2172,Idriss Saadi,dz ALG,FW,Strasbourg,fr Ligue 1,25,1992,10.5,211,182,29,0,1,0,19,0,1,0,1,0,136,0,11
2173,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,24,1993,34.4,2104,1661,437,34,3,7,137,403,0,0,0,0,1661,6,85
2174,Abdelhamid Sabiri,ma MAR,MF,Huddersfield,eng Premier League,20,1996,2.4,100,95,4,1,0,0,1,0,0,0,0,0,66,1,1
2175,Marcel Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,23,1994,19.9,946,842,98,26,4,3,65,58,13,3,6,1,674,6,23
2176,Enric Saborit,es ESP,DF,Athletic Club,es La Liga,25,1992,15.9,707,553,151,10,0,4,36,141,0,0,0,0,524,3,18
2177,Ihsan Sacko,fr FRA,FWMF,Nice,fr Ligue 1,20,1997,2.9,87,85,1,1,1,0,1,0,0,0,0,0,67,1,5
2178,Ihsan Sacko,fr FRA,FWMF,Strasbourg,fr Ligue 1,20,1997,7.9,199,189,8,0,1,1,6,3,0,0,0,0,140,2,8
2179,Mujaid Sadick,es ESP,DF,La Coruña,es La Liga,17,2000,1.2,41,40,1,1,0,0,1,0,0,0,0,0,38,0,0
2180,Armando Sadiku,al ALB,FW,Levante,es La Liga,26,1991,3,71,65,5,0,0,1,1,0,0,0,0,0,53,1,0
2181,Umar Sadiq,ng NGA,FW,Torino,it Serie A,20,1997,2.5,51,49,2,0,0,0,0,0,0,0,0,0,25,0,5
2182,Bacary Sagna,fr FRA,DF,Benevento,it Serie A,34,1983,10.6,783,688,94,18,0,3,26,75,1,0,1,0,690,1,8
2183,Adrián Sahibeddine,fr FRA,FWMF,Dijon,fr Ligue 1,22,1994,0.4,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
2184,Nuri Şahin,tr TUR,MF,Dortmund,de Bundesliga,28,1988,13.6,1106,1044,58,49,2,2,24,3,6,6,0,0,922,4,9
2185,Wesley Saïd,fr FRA,FWMF,Dijon,fr Ligue 1,22,1995,20.4,506,466,36,3,4,0,19,6,2,1,0,0,376,4,9
2186,Allan Saint-Maximin,fr FRA,FWMF,Nice,fr Ligue 1,20,1997,25,918,900,9,0,1,22,70,7,2,0,2,0,674,9,38
2187,Allan Saint-Maximin,fr FRA,MF,Monaco,fr Ligue 1,20,1997,0.2,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0
2188,Henri Saivet,sn SEN,MF,Newcastle Utd,eng Premier League,26,1990,0.9,26,24,2,0,0,0,2,0,2,2,0,0,15,0,1
