Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2174,Antonio Sanabria,py PAR,FW,Genoa,it Serie A,22,1996,8.5,146,146,0,0,0,1,2,0,0,0,0,0,102,0,5
2175,Antonio Sanabria,py PAR,FW,Betis,es La Liga,22,1996,9,141,122,17,0,0,0,2,0,0,0,0,0,103,2,6
2176,Renato Sanches,pt POR,MF,Bayern Munich,de Bundesliga,20,1997,6.4,368,347,21,3,0,1,20,10,8,7,1,0,323,0,5
2177,Alexis Sánchez,cl CHI,FWMF,Manchester Utd,eng Premier League,29,1988,9.8,409,396,11,4,6,6,24,1,5,3,1,0,290,2,11
2178,Carlos Sánchez,co COL,MF,West Ham,eng Premier League,32,1986,2.7,143,135,8,8,1,2,0,0,0,0,0,0,127,0,0
2179,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,22,1996,21.6,1444,1418,25,22,0,4,0,3,0,0,0,0,1297,1,4
2180,Javi Sánchez,es ESP,DF,Real Madrid,es La Liga,21,1997,0.5,8,7,1,1,0,1,0,0,0,0,0,0,7,0,0
2181,Víctor Sánchez,es ESP,MF,Espanyol,es La Liga,30,1987,14.1,559,533,20,10,3,5,17,3,7,4,1,0,440,6,22
2182,Jadon Sancho,eng ENG,FWMF,Dortmund,de Bundesliga,18,2000,27.3,1441,1308,124,17,8,2,110,21,86,29,37,0,1148,9,29
2183,Sandro,br BRA,MF,Udinese,it Serie A,29,1989,6.6,266,255,10,10,0,1,0,0,0,0,0,0,212,1,0
2184,Sandro,br BRA,MF,Genoa,it Serie A,29,1989,7.9,333,331,2,2,0,2,0,0,0,0,0,0,263,0,6
2185,Alex Sandro,br BRA,DF,Juventus,it Serie A,27,1991,26.5,1898,1675,211,26,2,19,116,185,0,0,0,0,1531,12,48
2186,Leroy Sané,de GER,FW,Manchester City,eng Premier League,22,1996,20.7,955,892,58,3,7,2,98,5,50,2,39,0,735,5,35
2187,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,27,1990,29,1541,1473,68,65,0,8,6,3,0,0,0,0,1281,0,12
2188,Luca Sangalli,es ESP,MFFW,Real Sociedad,es La Liga,23,1995,11.1,388,379,5,0,3,1,20,3,2,2,0,0,275,4,11
2189,Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,20,1997,27.4,1539,1497,36,28,11,15,11,7,1,0,0,0,1212,6,22
2190,Younousse Sankharé,sn SEN,MF,Bordeaux,fr Ligue 1,28,1989,16.4,633,617,14,8,4,4,1,2,0,0,0,0,483,2,14
2191,Baissama Sankoh,gn GUI,MFFW,Caen,fr Ligue 1,26,1992,7.2,198,194,3,1,0,0,5,2,0,0,0,0,156,1,9
2192,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,25,1993,13.8,259,252,6,0,0,1,2,0,0,0,0,0,164,1,7
2193,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,23,1994,26.7,1353,1326,24,14,9,28,49,10,0,0,0,0,1089,3,23
2194,Nicola Sansone,it ITA,FW,Bologna,it Serie A,26,1991,12.7,377,363,13,4,2,3,29,1,8,3,1,0,272,1,11
2195,Nicola Sansone,it ITA,FWMF,Villarreal,es La Liga,26,1991,0.4,17,15,1,0,0,0,2,1,0,0,0,0,12,1,1
2196,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,23,1995,36.1,1504,1491,10,9,1,28,11,1,0,0,0,0,1209,3,15
2197,Roberto Santamaría,es ESP,GK,Huesca,es La Liga,33,1985,20,588,307,276,111,0,1,0,0,0,0,0,0,308,5,0
2198,Federico Santander,py PAR,FW,Bologna,it Serie A,27,1991,22.9,556,540,13,0,1,0,16,4,1,0,1,0,329,3,15
2199,Davide Santon,it ITA,DF,Roma,it Serie A,27,1991,11.2,709,575,133,15,1,3,29,118,0,0,0,0,586,1,14
2200,Michael Santos,uy URU,FWMF,Leganés,es La Liga,25,1993,6.2,102,96,6,0,0,0,7,1,0,0,0,0,71,0,2
2201,Samir Santos,br BRA,DF,Udinese,it Serie A,23,1994,20,829,700,125,32,0,2,21,93,0,0,0,0,646,4,15
2202,Riccardo Saponara,it ITA,MF,Sampdoria,it Serie A,26,1991,10.1,463,451,10,1,8,4,10,3,6,2,1,0,315,2,21
2203,Pablo Sarabia,es ESP,MFFW,Sevilla,es La Liga,26,1992,30.3,1442,1256,175,37,4,15,183,40,97,34,27,4,1045,11,53
2204,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,20,1998,7.3,478,394,83,5,1,3,45,78,0,0,0,0,335,1,14
2205,Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,18,2000,2.4,62,60,2,0,0,0,0,1,0,0,0,0,48,0,2
2206,Bouna Sarr,sn SEN,DFMF,Marseille,fr Ligue 1,26,1992,24.9,1426,1173,252,15,2,4,107,232,5,0,2,1,1159,1,40
2207,Ismaila Sarr,sn SEN,FWMF,Rennes,fr Ligue 1,20,1998,31,755,733,17,3,1,4,46,10,0,0,0,0,550,5,34
2208,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,19,1999,33.3,2189,2032,153,62,0,23,10,91,0,0,0,0,1955,4,25
2209,Lluís Sastre,es ESP,MF,Huesca,es La Liga,32,1986,1.3,93,91,1,0,1,0,3,0,1,0,1,0,71,1,4
2210,Marco Sau,it ITA,MFFW,Sampdoria,it Serie A,30,1987,0.6,25,25,0,0,0,0,2,0,0,0,0,0,23,0,1
2211,Marco Sau,it ITA,FWMF,Cagliari,it Serie A,30,1987,6.2,152,145,7,0,1,0,10,1,1,0,0,0,127,0,7
2212,Téji Savanier,fr FRA,MF,Nîmes,fr Ligue 1,26,1991,31.8,1885,1549,329,149,6,50,256,8,171,67,87,7,1235,7,38
2213,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,27,1991,15.5,549,527,20,18,0,9,1,2,0,0,0,0,446,2,4
2214,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,26,1991,22.2,1025,972,47,39,4,48,17,8,0,0,0,0,687,6,18
2215,Ezequiel Schelotto,it ITA,DF,Chievo,it Serie A,29,1989,1.6,92,76,16,1,0,1,5,15,0,0,0,0,61,0,2
2216,Nicolás Schiappacasse,uy URU,FWMF,Parma,it Serie A,19,1999,0.9,15,11,4,0,0,0,1,0,0,0,0,0,10,0,1
2217,Pasquale Schiattarella,it ITA,MF,SPAL,it Serie A,31,1987,20.5,1398,1252,143,88,0,8,77,4,51,19,23,0,1167,3,28
2218,Patrik Schick,cz CZE,FWMF,Roma,it Serie A,22,1996,14.6,272,255,14,0,1,2,3,1,0,0,0,0,199,3,5
2219,Julian Schieber,de GER,FW,Augsburg,de Bundesliga,29,1989,2.9,78,71,7,0,0,0,1,0,0,0,0,0,56,0,1
2220,Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,28,1990,36.2,1555,1510,45,42,0,11,0,3,0,0,0,0,1288,0,7
2221,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1997,8.6,450,434,16,13,0,5,0,3,0,0,0,0,390,0,5
2222,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,18,1999,2.5,102,88,14,2,1,2,0,12,0,0,0,0,80,0,1
2223,Jeffrey Schlupp,gh GHA,MFFW,Crystal Palace,eng Premier League,25,1992,18.6,658,642,13,3,3,3,17,8,0,0,0,0,489,3,24
2224,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,31,1986,38,1248,786,459,149,1,16,0,0,0,0,0,0,857,3,1
2225,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,30,1988,6.3,462,379,81,13,0,0,14,68,0,0,0,0,389,2,17
2226,Jonathan Schmid,fr FRA,DF,Augsburg,de Bundesliga,28,1990,28,1406,1024,377,45,0,10,122,277,55,7,36,6,1104,5,31
2227,Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,28,1989,9.3,548,542,5,4,2,6,2,0,0,0,0,0,484,1,3
2228,Alessandro Schöpf,at AUT,MFDF,Schalke 04,de Bundesliga,24,1994,11.2,479,443,33,1,1,2,14,32,0,0,0,0,380,3,17
2229,Nico Schulz,de GER,DF,Hoffenheim,de Bundesliga,25,1993,28.2,1565,1306,254,7,0,6,129,246,1,0,1,0,1170,5,77
2230,André Schürrle,de GER,FWMF,Fulham,eng Premier League,27,1990,18.2,576,554,18,4,2,6,41,8,2,0,1,0,424,4,26
2231,Pirmin Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,31,1987,23.1,1207,1034,169,87,1,3,112,0,80,31,48,1,924,4,17
2232,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,26,1992,33,1273,850,420,90,0,0,0,0,0,0,0,0,848,3,1
2233,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,30,1988,16.2,700,600,96,43,5,11,72,1,52,34,13,0,531,4,11
2234,Simone Scuffet,it ITA,GK,Udinese,it Serie A,22,1996,9,264,153,111,18,0,1,0,0,0,0,0,0,181,0,0
2235,Andrea Seculin,it ITA,GK,Chievo,it Serie A,28,1990,1,25,16,8,3,0,0,0,0,0,0,0,0,16,1,0
2236,Stanley Segarel,fr FRA,FW,Amiens,fr Ligue 1,24,1994,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2237,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,23,1995,19.3,479,454,22,0,1,1,21,2,0,0,0,0,275,3,22
2238,Ole Selnæs,no NOR,MF,Saint-Étienne,fr Ligue 1,24,1994,18.5,925,891,29,17,8,10,24,0,12,0,12,0,748,5,15
2239,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,26,1992,37,1147,722,420,92,0,2,0,1,0,0,0,0,728,5,0
2240,Ken Sema,se SWE,MFFW,Watford,eng Premier League,24,1993,8.4,248,241,6,0,0,0,10,1,5,1,0,0,173,1,16
2241,Alfa Semedo,gw GNB,MF,Espanyol,es La Liga,20,1997,0.5,22,22,0,0,0,0,1,0,0,0,0,0,17,0,1
2242,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,24,1993,17.8,1213,1077,136,16,0,2,17,120,0,0,0,0,1098,0,20
2243,Rúben Semedo,pt POR,DF,Huesca,es La Liga,24,1994,9.4,361,350,11,10,0,4,0,1,0,0,0,0,313,0,5
2244,Adrian Šemper,hr CRO,GK,Chievo,it Serie A,20,1998,6,197,118,77,25,0,0,0,0,0,0,0,0,116,2,0
2245,Stefano Sensi,it ITA,MF,Sassuolo,it Serie A,22,1995,21.9,1454,1308,140,63,6,12,97,4,69,28,41,0,1240,6,8
2246,Luigi Sepe,it ITA,GK,Parma,it Serie A,27,1991,37,1229,621,597,131,0,5,0,0,0,0,0,0,778,11,0
2247,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,21,1997,19.2,446,439,2,1,1,3,3,1,0,0,0,0,315,5,10
2248,Jean Seri,ci CIV,MF,Fulham,eng Premier League,27,1991,24.9,1707,1542,161,62,2,25,108,3,93,33,34,4,1427,4,19
2249,Leonardo Sernicola,it ITA,FW,Sassuolo,it Serie A,21,1997,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2250,Julien Serrano,fr FRA,MFDF,Monaco,fr Ligue 1,20,1998,1.3,55,49,6,0,0,0,2,6,0,0,0,0,43,0,1
2251,Grégory Sertic,fr FRA,MF,Marseille,fr Ligue 1,28,1989,1.2,75,72,3,3,0,0,1,0,0,0,0,0,57,0,0
2252,Ryan Sessegnon,eng ENG,FWDF,Fulham,eng Premier League,18,2000,25.6,820,716,101,8,5,1,66,64,27,6,12,2,567,3,34
2253,Paik Seung-ho,kr KOR,FWMF,Girona,es La Liga,21,1997,0.7,20,20,0,0,0,1,0,0,0,0,0,0,17,0,0
2254,Stephan El Shaarawy,it ITA,FWMF,Roma,it Serie A,25,1992,23.4,866,846,19,2,5,18,37,15,2,0,1,0,691,1,23
2255,Meritan Shabani,al ALB,MF,Bayern Munich,de Bundesliga,19,1999,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
2256,Xherdan Shaqiri,ch SUI,FWMF,Liverpool,eng Premier League,26,1991,11.8,701,646,52,12,9,9,47,12,27,11,11,1,542,3,16
2257,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,23,1995,28.8,2006,1672,328,23,2,7,52,290,15,0,9,2,1661,6,50
2258,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,26,1992,10.5,685,592,89,54,4,18,50,3,31,14,14,1,463,4,12
2259,Gaku Shibasaki,jp JPN,MFFW,Getafe,es La Liga,26,1992,4.3,137,119,17,9,2,0,19,1,5,2,1,0,82,1,6
2260,Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,25,1992,18,732,704,27,24,0,15,0,3,0,0,0,0,621,1,4
2261,Djibril Sidibé,fr FRA,DFMF,Monaco,fr Ligue 1,26,1992,23.1,1435,1130,301,31,2,10,81,268,2,0,2,0,1050,4,41
2262,Kalidou Sidibé,fr FRA,MF,Toulouse,fr Ligue 1,19,1999,14,590,584,5,4,0,2,0,1,0,0,0,0,433,1,4
2263,Sidnei,br BRA,DF,Betis,es La Liga,28,1989,19.4,1274,1204,67,48,1,23,9,19,0,0,0,0,1130,3,7
2264,Francisco Sierralta,cl CHI,DF,Parma,it Serie A,21,1997,3,99,89,10,3,0,4,2,7,0,0,0,0,65,0,3
2265,Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,28,1989,34.6,1206,1011,176,56,19,2,196,1,105,39,59,3,802,19,49
2266,Luca Siligardi,it ITA,FW,Parma,it Serie A,30,1988,18.2,523,471,44,12,2,12,69,5,23,13,8,0,325,8,23
2267,Adrien Silva,pt POR,MF,Leicester City,eng Premier League,29,1989,1,80,76,4,1,0,2,0,1,0,0,0,0,69,0,0
2268,Adrien Silva,pt POR,MF,Monaco,fr Ligue 1,29,1989,13.2,744,701,41,34,0,10,6,6,0,0,0,0,616,2,12
2269,André Silva,pt POR,FW,Sevilla,es La Liga,22,1995,24,560,508,46,1,5,2,11,5,0,0,0,0,400,6,21
2270,Bernardo Silva,pt POR,MFFW,Manchester City,eng Premier League,23,1994,31.7,1818,1726,85,23,10,17,70,35,25,3,3,0,1515,7,44
2271,David Silva,es ESP,MF,Manchester City,eng Premier League,32,1986,26.7,2108,2038,59,26,18,7,75,7,23,3,18,0,1795,11,29
2272,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,27,1991,15.9,608,453,153,10,0,2,34,143,0,0,0,0,467,2,12
2273,Jonathan Silva,ar ARG,DFFW,Leganés,es La Liga,24,1994,30,1285,977,300,43,2,10,156,234,23,0,23,0,845,8,49
2274,Matheus Pereira da Silva,br BRA,MF,Juventus,it Serie A,20,1998,1,45,42,3,0,0,0,5,1,2,0,1,0,35,0,2
2275,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,33,1984,23.1,1885,1828,52,49,5,10,1,3,0,0,0,0,1770,5,7
2276,Xande Silva,pt POR,FW,West Ham,eng Premier League,21,1997,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
2277,Matías Silvestre,ar ARG,DF,Empoli,it Serie A,33,1984,34,1504,1438,66,62,0,16,3,4,0,0,0,0,1267,0,14
2278,Giovanni Simeone,ar ARG,FW,Fiorentina,it Serie A,23,1995,27.3,356,330,25,0,5,1,20,1,0,0,0,0,231,1,21
2279,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,22,1996,2.6,149,143,5,5,0,1,0,0,0,0,0,0,121,1,2
2280,Moses Simon,ng NGA,DFMF,Levante,es La Liga,23,1995,8.7,301,241,58,1,1,0,29,57,0,0,0,0,202,2,15
2281,Unai Simón,es ESP,GK,Athletic Club,es La Liga,21,1997,7,191,122,67,12,0,0,0,0,0,0,0,0,125,2,0
2282,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,31,1987,3.2,146,109,37,2,0,2,1,35,0,0,0,0,104,0,4
2283,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,21,1996,4.5,242,231,11,5,0,0,0,6,0,0,0,0,198,0,2
2284,Josh Sims,eng ENG,MF,Southampton,eng Premier League,21,1997,2.4,45,44,1,0,0,0,1,0,0,0,0,0,32,0,4
2285,Giovanni Sio,ci CIV,FW,Montpellier,fr Ligue 1,29,1989,0.7,23,21,2,0,0,1,2,0,0,0,0,0,16,0,0
2286,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,29,1988,32.9,1476,1316,155,45,1,21,11,110,0,0,0,0,1045,5,11
2287,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,31,1987,35.2,1128,699,424,124,0,1,0,0,0,0,0,0,725,5,1
2288,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,20,1997,29.6,1252,1244,4,3,3,20,17,1,0,0,0,0,997,4,29
2289,Moussa Sissoko,fr FRA,MFFW,Tottenham,eng Premier League,28,1989,25.9,1404,1365,34,9,0,5,27,24,0,0,0,0,1197,5,28
2290,Pione Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,23,1995,9.4,456,433,22,10,1,13,27,1,11,7,3,0,376,1,6
2291,Antonio Sivera,es ESP,GK,Alavés,es La Liga,21,1996,3,100,53,46,13,0,0,0,0,0,0,0,0,48,1,0
2292,Ellyes Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,23,1995,34.3,1673,1621,49,34,3,22,6,14,0,0,0,0,1428,3,25
2293,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,17,2000,2.4,145,140,5,3,0,0,0,2,0,0,0,0,122,0,5
2294,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,27,1991,38,1135,693,436,83,0,2,0,0,0,0,0,0,795,6,0
2295,Milan Škriniar,sk SVK,DF,Inter,it Serie A,23,1995,35,2412,2329,77,73,1,32,1,4,0,0,0,0,2228,6,10
2296,Steven Skrzybski,de GER,FWMF,Schalke 04,de Bundesliga,25,1992,7.4,138,125,12,0,2,0,3,3,0,0,0,0,94,1,8
2297,Petar Škuletić,rs SRB,FW,Montpellier,fr Ligue 1,28,1990,6.7,163,153,9,0,0,1,3,1,0,0,0,0,111,1,6
2298,Callum Slattery,eng ENG,MF,Southampton,eng Premier League,19,1999,1.2,32,32,0,0,0,0,1,0,0,0,0,0,22,0,1
2299,Naïm Sliti,tn TUN,MFFW,Dijon,fr Ligue 1,26,1992,25.4,942,751,185,70,11,11,139,7,93,38,39,1,658,6,27
2300,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,28,1989,23.6,962,934,27,20,1,4,0,7,0,0,0,0,829,1,5
2301,Adam Smith,eng ENG,DFMF,Bournemouth,eng Premier League,27,1991,23,1074,867,205,21,0,0,22,178,6,0,0,0,863,2,27
2302,Emile Smith Rowe,eng ENG,MF,RB Leipzig,de Bundesliga,18,2000,0.3,18,17,1,1,0,0,0,0,0,0,0,0,14,0,1
2303,Tommy Smith,eng ENG,DF,Huddersfield,eng Premier League,26,1992,12.7,629,506,121,6,0,1,24,115,0,0,0,0,468,2,15
2304,Robert Snodgrass,sct SCO,MF,West Ham,eng Premier League,30,1987,24.7,1150,985,160,38,9,4,170,6,115,62,44,2,859,5,33
2305,Cédric Soares,pt POR,DF,Southampton,eng Premier League,26,1991,16.6,791,642,145,16,0,3,64,128,1,0,1,0,556,4,30
2306,Cédric Soares,pt POR,DF,Inter,it Serie A,26,1991,2.9,210,161,49,12,0,1,27,27,10,6,4,0,159,0,9
2307,Ramadan Sobhi,eg EGY,FWMF,Huddersfield,eng Premier League,21,1997,0.9,50,46,4,0,1,0,3,4,0,0,0,0,39,0,1
2308,Marcel Sobottka,de GER,MF,Düsseldorf,de Bundesliga,24,1994,10.5,340,332,6,6,0,2,1,0,0,0,0,0,267,2,10
2309,Rubén Sobrino,es ESP,FWMF,Alavés,es La Liga,26,1992,10.7,242,239,3,1,1,1,8,0,0,0,0,0,161,0,8
2310,Rubén Sobrino,es ESP,FWMF,Valencia,es La Liga,26,1992,2.1,47,46,1,0,0,1,0,0,0,0,0,0,36,0,1
2311,Danilo Soddimo,it ITA,MFFW,Frosinone,it Serie A,30,1987,2.8,122,108,13,4,1,0,15,6,3,3,0,0,92,1,3
2312,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,19,1999,1,76,55,21,1,0,0,4,20,0,0,0,0,58,0,2
2313,Dominic Solanke,eng ENG,FWMF,Bournemouth,eng Premier League,20,1997,3.9,100,97,3,0,1,0,1,0,0,0,0,0,71,0,5
2314,Andrés Solano,co COL,DF,Atlético Madrid,es La Liga,20,1998,0.5,27,26,1,0,0,0,0,1,0,0,0,0,21,0,0
2315,Carlos Soler,es ESP,MF,Valencia,es La Liga,21,1997,27.3,985,948,30,12,4,3,67,9,9,6,3,0,741,7,29
2316,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.7,47,46,0,0,0,0,0,0,0,0,0,0,43,1,0
2317,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,29,1988,34,1607,1260,342,78,0,7,0,0,0,0,0,0,1281,5,1
2318,Kévin Soni,cm CMR,FWDF,Girona,es La Liga,20,1998,0.9,24,24,0,0,0,0,2,0,0,0,0,0,18,0,0
2319,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,34,1983,29.4,1039,996,41,40,0,9,1,1,0,0,0,0,871,2,5
2320,Oliver Sorg,de GER,DF,Hannover 96,de Bundesliga,28,1990,17.6,841,731,106,15,0,11,19,91,0,0,0,0,618,4,15
2321,David Soria,es ESP,GK,Getafe,es La Liga,25,1993,37,1095,621,466,186,0,0,0,1,0,0,0,0,466,8,0
2322,Juan Soriano,es ESP,GK,Sevilla,es La Liga,20,1997,4,147,102,45,12,0,2,0,0,0,0,0,0,78,0,1
2323,Roberto Soriano,it ITA,MF,Torino,it Serie A,27,1991,5.2,234,222,12,3,0,1,16,4,4,1,0,0,187,0,7
2324,Roberto Soriano,it ITA,MF,Bologna,it Serie A,27,1991,16.5,625,608,10,5,1,1,16,4,0,0,0,0,497,7,19
2325,Stefano Sorrentino,it ITA,GK,Chievo,it Serie A,39,1979,31,901,469,430,134,0,0,0,0,0,0,0,0,596,2,0
2326,Borna Sosa,hr CRO,DFMF,Stuttgart,de Bundesliga,20,1998,6.8,388,307,76,8,0,1,38,63,5,3,2,0,270,5,7
2327,Sebastian Soto,us USA,MFFW,Hannover 96,de Bundesliga,18,2000,0.3,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0
2328,Riccardo Sottil,it ITA,FWMF,Fiorentina,it Serie A,19,1999,0.2,9,9,0,0,0,0,1,0,0,0,0,0,7,0,1
2329,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,28,1990,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2330,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,26,1992,19.1,926,881,45,45,0,3,0,0,0,0,0,0,873,0,3
2331,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,19,1999,6.3,347,340,6,5,2,4,0,1,0,0,0,0,299,1,6
2332,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,22,1996,4.1,225,216,8,6,0,3,2,2,0,0,0,0,187,1,2
2333,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,39,1979,1,35,19,16,3,0,0,0,0,0,0,0,0,15,0,0
2334,Leonardo Spinazzola,it ITA,DF,Juventus,it Serie A,25,1993,6.7,371,329,42,0,0,4,29,42,0,0,0,0,296,0,8
2335,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,35,1983,6,180,174,6,5,0,0,0,1,0,0,0,0,158,0,1
2336,Marco Sportiello,it ITA,GK,Frosinone,it Serie A,26,1992,35,1230,748,475,134,0,1,0,0,0,0,0,0,841,7,0
2337,Mattia Sprocati,it ITA,FWMF,Parma,it Serie A,25,1993,7.2,216,207,8,0,2,1,20,1,7,5,1,0,146,1,7
2338,Bassem Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,21,1997,9.1,331,317,13,3,0,3,20,5,3,1,1,0,258,1,12
2339,Darijo Srna,hr CRO,DF,Cagliari,it Serie A,36,1982,23.2,1631,1306,316,42,2,11,159,241,33,1,29,0,1234,9,51
2340,Kostas Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,24,1993,10.2,561,452,106,11,0,11,32,85,10,1,3,4,434,3,10
2341,Benjamin Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,27,1990,19.6,1001,952,43,24,2,4,4,19,0,0,0,0,759,6,13
2342,Jozo Stanić,hr CRO,MF,Augsburg,de Bundesliga,19,1999,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2343,Junior Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,28,1989,11.5,548,491,57,11,4,2,37,15,26,9,9,0,405,0,29
2344,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,23,1995,20.8,1035,1008,23,19,0,7,3,4,0,0,0,0,864,4,10
2345,Timo Stavitski,fi FIN,MFFW,Caen,fr Ligue 1,19,1999,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2346,Renato Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,26,1991,16.7,580,535,43,10,0,6,30,31,1,0,0,0,432,2,24
2347,Marc Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,22,1995,1.2,97,91,6,6,0,1,0,0,0,0,0,0,81,0,1
2348,Pascal Stenzel,de GER,DFMF,Freiburg,de Bundesliga,22,1996,16.1,899,740,155,24,1,38,28,131,0,0,0,0,723,4,14
2349,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,29,1989,27.6,1365,1336,22,7,1,23,2,3,0,0,0,0,1136,7,24
2350,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,24,1994,18.9,810,746,62,23,0,3,2,39,0,0,0,0,601,2,5
2351,Mariusz Stępiński,pl POL,FW,Chievo,it Serie A,23,1995,27.5,568,525,42,1,0,2,17,5,0,0,0,0,419,1,27
2352,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,23,1994,30.8,1355,1313,37,6,6,3,75,12,19,6,7,0,1107,5,39
2353,Lars Stindl,de GER,FWMF,M'Gladbach,de Bundesliga,29,1988,16.8,766,704,56,18,4,5,9,4,4,1,3,0,624,6,19
2354,Kevin Stöger,at AUT,MF,Düsseldorf,de Bundesliga,24,1993,23.5,1467,1316,147,66,8,39,85,8,58,17,34,0,1204,4,17
2355,John Stones,eng ENG,DF,Manchester City,eng Premier League,24,1994,19.6,1766,1738,28,15,0,23,2,13,0,0,0,0,1663,0,5
2356,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,23,1995,35,1097,772,319,75,0,3,0,1,0,0,0,0,768,6,2
2357,Tobias Strobl,de GER,MFDF,M'Gladbach,de Bundesliga,28,1990,25.5,1493,1453,37,36,2,21,0,1,0,0,0,0,1340,3,10
2358,Kevin Strootman,nl NED,MF,Roma,it Serie A,28,1990,1,36,35,1,0,0,0,0,1,0,0,0,0,27,0,1
2359,Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,28,1990,21.6,1179,1130,45,33,4,6,24,7,5,1,4,0,953,4,17
2360,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,27,1991,35.9,1684,1469,213,27,1,9,79,184,2,0,2,0,1285,2,39
2361,Cristhian Stuani,uy URU,FW,Girona,es La Liga,31,1986,30.3,507,437,69,0,0,2,3,0,0,0,0,0,343,1,11
2362,Leo Štulac,si SVN,MF,Parma,it Serie A,23,1994,16.1,705,625,78,45,2,2,53,0,33,18,13,1,572,2,5
