Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
872,Ignatius Ganago,cm CMR,FWMF,Nice,fr Ligue 1,18,1999,0.8,1,3,2,66.7,3.91,2.61,0.33,0.5,10,0,0,0,0.9,0.6,0.21,+0.1,+0.4
873,Najib Gandi,fr FRA,FWMF,Nantes,fr Ligue 1,23,1994,1.1,0,2,0,0,1.87,0,0,,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
874,Ganso,br BRA,MF,Sevilla,es La Liga,27,1989,5.8,2,7,3,42.9,1.21,0.52,0.29,0.67,16.3,0,0,0,1.4,1.4,0.2,+0.6,+0.6
875,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,30,1986,22.5,0,6,1,16.7,0.27,0.04,0,0,14.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4
876,Aleix García,es ESP,MF,Girona,es La Liga,20,1997,9.5,1,12,3,25,1.27,0.32,0.08,0.33,31.2,3,0,0,0.3,0.3,0.02,+0.7,+0.7
877,Borja García,es ESP,MF,Girona,es La Liga,26,1990,31.1,2,51,10,19.6,1.64,0.32,0.04,0.2,23.2,2,0,0,2.6,2.6,0.05,-0.6,-0.6
878,Dani García,es ESP,MF,Eibar,es La Liga,27,1990,30.8,0,20,1,5,0.65,0.03,0,0,28.3,0,0,0,0.5,0.5,0.03,-0.5,-0.5
879,David García,es ESP,DF,Las Palmas,es La Liga,35,1982,9.6,1,5,3,60,0.52,0.31,0.2,0.33,10.2,0,0,0,0.4,0.4,0.07,+0.6,+0.6
880,Javi García,es ESP,MFDF,Betis,es La Liga,30,1987,26.8,1,11,1,9.1,0.41,0.04,0.09,1,20.3,0,0,0,1.1,1.1,0.1,-0.1,-0.1
881,Manu García,es ESP,MF,Alavés,es La Liga,31,1986,27.1,3,24,7,29.2,0.89,0.26,0.13,0.43,19.9,0,0,2,3.3,1.8,0.07,-0.3,+1.2
882,Raúl García,es ESP,MFFW,Athletic Club,es La Liga,31,1986,29.2,10,76,30,39.5,2.6,1.03,0.09,0.23,16.1,1,3,3,9.9,7.5,0.1,+0.1,-0.5
883,Raúl García,es ESP,DF,Leganés,es La Liga,28,1989,15.5,0,7,1,14.3,0.45,0.06,0,0,27.8,1,0,0,0.2,0.2,0.03,-0.2,-0.2
884,Samu García,es ESP,MF,Málaga,es La Liga,27,1990,2,0,2,0,0,1.02,0,0,,23.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
885,Samu García,es ESP,FWMF,Levante,es La Liga,27,1990,2.1,0,2,1,50,0.94,0.47,0,0,16.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
886,Sergio García,es ESP,FWMF,Espanyol,es La Liga,34,1983,18.2,2,39,17,43.6,2.14,0.93,0.05,0.12,18.5,2,0,0,4,4,0.1,-2,-2
887,Ulisses Garcia,ch SUI,FW,Werder Bremen,de Bundesliga,21,1996,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
888,Luca Garritano,it ITA,MFFW,Chievo,it Serie A,23,1994,2.1,0,4,1,25,1.9,0.48,0,0,21.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
889,Bruno Gaspar,ao ANG,DF,Fiorentina,it Serie A,24,1993,8.7,0,1,0,0,0.12,0,0,,30,0,0,0,0,0,0.02,0,0
890,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,26,1990,31.2,2,29,10,34.5,0.93,0.32,0.07,0.2,23.1,0,0,0,1.3,1.3,0.04,+0.7,+0.7
891,Gianluca Gaudino,de GER,MF,Chievo,it Serie A,20,1996,0.2,0,1,0,0,5,0,0,,23.2,0,0,0,0,0,0.03,0,0
892,Dwight Gayle,eng ENG,FW,Newcastle Utd,eng Premier League,26,1990,21.8,6,57,21,36.8,2.62,0.97,0.11,0.29,14.3,4,0,0,8.3,8.3,0.16,-2.3,-2.3
893,Paulo Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,25,1992,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
894,Marcello Gazzola,it ITA,DF,Sassuolo,it Serie A,32,1985,8.2,0,1,0,0,0.12,0,0,,32.4,0,0,0,0,0,0.02,0,0
895,Jean-Philippe Gbamin,ci CIV,MFDF,Mainz 05,de Bundesliga,21,1995,28.8,1,27,12,44.4,0.94,0.42,0.04,0.08,32.6,7,0,0,1.2,1.2,0.05,-0.2,-0.2
896,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,26,1990,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
897,Theodor Gebre Selassie,cz CZE,DFFW,Werder Bremen,de Bundesliga,30,1986,31.4,3,17,9,52.9,0.54,0.29,0.18,0.33,11.3,0,0,0,2.1,2.1,0.12,+0.9,+0.9
898,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,19,1998,17.6,2,21,4,19,1.19,0.23,0.1,0.5,21.7,0,0,0,1.9,1.9,0.09,+0.1,+0.1
899,Johannes Geis,de GER,DFMF,Sevilla,es La Liga,23,1993,7.5,0,6,1,16.7,0.8,0.13,0,0,32.2,2,0,0,0.2,0.2,0.03,-0.2,-0.2
900,Jérémy Gélin,fr FRA,DFMF,Rennes,fr Ligue 1,20,1997,25.7,0,5,0,0,0.19,0,0,,21.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3
901,Romain Genevois,ht HAI,DF,Caen,fr Ligue 1,29,1987,20.1,0,5,1,20,0.25,0.05,0,0,10.9,0,0,0,0.5,0.5,0.1,-0.5,-0.5
902,Santiago Gentiletti,ar ARG,DF,Genoa,it Serie A,32,1985,3.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
903,Christian Gentner,de GER,MF,Stuttgart,de Bundesliga,31,1985,26.8,2,24,8,33.3,0.9,0.3,0.08,0.25,17.5,0,0,0,2.4,2.4,0.1,-0.4,-0.4
904,Yannick Gerhardt,de GER,DFMF,Wolfsburg,de Bundesliga,23,1994,13.6,1,9,2,22.2,0.66,0.15,0.11,0.5,18,0,0,0,0.6,0.6,0.07,+0.4,+0.4
905,Valère Germain,fr FRA,FW,Marseille,fr Ligue 1,27,1990,24.1,9,59,28,47.5,2.45,1.16,0.15,0.32,12.3,0,0,1,9.7,9,0.15,-0.7,0
906,Gerson,br BRA,MFFW,Roma,it Serie A,20,1997,10.1,2,9,3,33.3,0.89,0.3,0.22,0.67,14.4,0,0,0,1.3,1.3,0.14,+0.7,+0.7
907,Willem Geubbels,fr FRA,FWMF,Lyon,fr Ligue 1,15,2001,0.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
908,Yassine El Ghanassy,be BEL,MFFW,Nantes,fr Ligue 1,27,1990,7.2,0,13,3,23.1,1.82,0.42,0,0,19.5,0,0,0,0.7,0.7,0.05,-0.7,-0.7
909,Anwar El Ghazi,nl NED,FWMF,Lille,fr Ligue 1,22,1995,18.3,4,62,30,48.4,3.39,1.64,0.06,0.13,22,10,0,0,3.9,3.9,0.06,+0.1,+0.1
910,Rachid Ghezzal,dz ALG,FWMF,Monaco,fr Ligue 1,25,1992,11.2,2,29,7,24.1,2.59,0.63,0.07,0.29,19.6,2,0,0,2.6,2.6,0.09,-0.6,-0.6
911,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,26,1991,10.9,2,10,5,50,0.91,0.46,0.2,0.4,19.1,1,0,0,0.7,0.7,0.07,+1.3,+1.3
912,Emanuele Giaccherini,it ITA,MFFW,Chievo,it Serie A,32,1985,10,3,6,4,66.7,0.6,0.4,0.5,0.75,20.9,1,0,0,0.3,0.3,0.05,+2.7,+2.7
913,Emanuele Giaccherini,it ITA,FWMF,Napoli,it Serie A,32,1985,0.7,0,1,0,0,1.41,0,0,,16.5,0,0,0,0,0,0.04,0,0
914,Niccolò Giannetti,it ITA,FWDF,Cagliari,it Serie A,26,1991,3.3,0,5,1,20,1.54,0.31,0,0,8.8,0,0,0,1.2,1.2,0.26,-1.2,-1.2
915,Kieran Gibbs,eng ENG,DF,West Brom,eng Premier League,27,1989,31.4,0,9,1,11.1,0.29,0.03,0,0,18.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4
916,Rafał Gikiewicz,pl POL,GK,Freiburg,de Bundesliga,29,1987,1.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
917,Carles Gil,es ESP,FWMF,La Coruña,es La Liga,24,1992,5.3,0,10,2,20,1.89,0.38,0,0,22.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3
918,Nacho Gil,es ESP,FWMF,Las Palmas,es La Liga,21,1995,8.1,0,7,2,28.6,0.86,0.25,0,0,18.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
919,Nacho Gil,es ESP,MF,Valencia,es La Liga,21,1995,2.5,0,2,1,50,0.79,0.39,0,0,20.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
920,Guillaume Gillet,be BEL,MF,Nantes,fr Ligue 1,33,1984,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
921,Dani Giménez,es ESP,GK,Betis,es La Liga,34,1983,3.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
922,Daniel Ginczek,de GER,FW,Stuttgart,de Bundesliga,26,1991,16.9,7,42,15,35.7,2.48,0.89,0.14,0.4,14.5,2,1,1,7.8,7,0.17,-0.8,-1
923,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,23,1994,34,5,29,11,37.9,0.85,0.32,0.17,0.45,12.9,0,0,0,3.8,3.8,0.13,+1.2,+1.2
924,Jimmy Giraudon,fr FRA,DF,Troyes,fr Ligue 1,25,1992,23.2,0,4,1,25,0.17,0.04,0,0,9.1,0,0,0,0.5,0.5,0.12,-0.5,-0.5
925,Thibault Giresse,fr FRA,FWMF,Guingamp,fr Ligue 1,36,1981,0.3,0,1,0,0,3.91,0,0,,28.2,1,0,0,0.1,0.1,0.07,-0.1,-0.1
926,Andrei Girotto,br BRA,MF,Nantes,fr Ligue 1,25,1992,16.9,1,31,8,25.8,1.84,0.47,0.03,0.13,25,1,0,0,1.4,1.4,0.04,-0.4,-0.4
927,Olivier Giroud,fr FRA,FW,Arsenal,eng Premier League,30,1986,4.3,4,18,6,33.3,4.18,1.39,0.22,0.67,10.6,0,0,0,3.3,3.3,0.18,+0.7,+0.7
928,Olivier Giroud,fr FRA,FW,Chelsea,eng Premier League,30,1986,6.8,3,30,8,26.7,4.4,1.17,0.1,0.38,11.5,0,0,0,3.6,3.6,0.12,-0.6,-0.6
929,Kamil Glik,pl POL,DF,Monaco,fr Ligue 1,29,1988,36,3,24,7,29.2,0.67,0.19,0.13,0.43,10.7,0,0,0,2.9,2.9,0.12,+0.1,+0.1
930,Serge Gnabry,de GER,FW,Hoffenheim,de Bundesliga,22,1995,16.7,10,48,22,45.8,2.87,1.31,0.21,0.45,18.1,0,0,1,5.9,5.1,0.11,+4.1,+4.9
931,Joris Gnagnon,fr FRA,DF,Rennes,fr Ligue 1,20,1997,32.4,2,28,9,32.1,0.86,0.28,0.07,0.22,12.9,0,0,0,2.6,2.6,0.09,-0.6,-0.6
932,Massimo Gobbi,it ITA,DF,Chievo,it Serie A,36,1980,22.8,0,6,0,0,0.26,0,0,,21.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
933,Diego Godín,uy URU,DF,Atlético Madrid,es La Liga,31,1986,28.4,0,13,5,38.5,0.46,0.18,0,0,9.6,0,0,0,1.9,1.9,0.14,-1.9,-1.9
934,Edoardo Goldaniga,it ITA,DF,Sassuolo,it Serie A,23,1993,12.8,1,5,1,20,0.39,0.08,0.2,1,14.6,0,0,0,0.4,0.4,0.08,+0.6,+0.6
935,Connor Goldson,eng ENG,DF,Brighton,eng Premier League,24,1992,2.2,0,3,1,33.3,1.35,0.45,0,0,7.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
936,Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,22,1995,6.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
937,André Gomes,pt POR,MF,Barcelona,es La Liga,24,1993,7.1,0,7,0,0,0.99,0,0,,17.3,0,0,0,0.6,0.6,0.08,-0.6,-0.6
938,Heurelho Gomes,br BRA,GK,Watford,eng Premier League,36,1981,23.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
939,Ibai Gómez,es ESP,MFFW,Alavés,es La Liga,27,1989,25.8,7,53,23,43.4,2.06,0.89,0.11,0.26,22.2,8,1,1,4.7,3.9,0.07,+2.3,+2.1
940,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,20,1997,21.1,0,5,0,0,0.24,0,0,,21.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
941,Mario Gómez,de GER,FW,Wolfsburg,de Bundesliga,32,1985,10.4,1,22,7,31.8,2.12,0.67,0.05,0.14,19.5,0,0,2,4.4,2.8,0.13,-3.4,-1.8
942,Mario Gómez,de GER,FW,Stuttgart,de Bundesliga,32,1985,15.4,8,34,15,44.1,2.21,0.97,0.24,0.53,14.7,0,0,0,5.7,5.7,0.18,+2.3,+2.3
943,Maxi Gómez,uy URU,FW,Celta Vigo,es La Liga,20,1996,34.1,17,83,37,44.6,2.43,1.09,0.2,0.46,12.7,1,0,0,14.8,14.8,0.19,+2.2,+2.2
944,Papu Gómez,ar ARG,MFFW,Atalanta,it Serie A,29,1988,30.6,6,95,33,34.7,3.11,1.08,0.04,0.12,20,4,2,3,11.3,8.9,0.09,-5.3,-4.9
945,Sergi Gómez,es ESP,DF,Celta Vigo,es La Liga,25,1992,29.8,1,15,2,13.3,0.5,0.07,0.07,0.5,11.9,0,0,0,1.6,1.6,0.11,-0.6,-0.6
946,Sergio Gómez,es ESP,MF,Dortmund,de Bundesliga,16,2000,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
947,Vicente Gómez,es ESP,MF,Las Palmas,es La Liga,28,1988,16.9,0,14,0,0,0.83,0,0,,18.9,0,0,0,0.8,0.8,0.05,-0.8,-0.8
948,Alfred Gomis,sn SEN,GK,SPAL,it Serie A,23,1993,25.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
949,Maxime Gonalons,fr FRA,MF,Roma,it Serie A,28,1989,12.2,0,12,2,16.7,0.99,0.16,0,0,21.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5
950,Anthony Gonçalves,fr FRA,MFFW,Strasbourg,fr Ligue 1,31,1986,19.5,0,21,5,23.8,1.08,0.26,0,0,23.1,3,0,0,1.4,1.4,0.07,-1.4,-1.4
951,Vagner Gonçalves,cv CPV,FW,Saint-Étienne,fr Ligue 1,21,1996,1.2,0,3,0,0,2.5,0,0,,16.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
952,Jérôme Gondorf,de GER,MFFW,Werder Bremen,de Bundesliga,29,1988,8.9,1,16,3,18.8,1.81,0.34,0.06,0.33,17.3,0,0,0,2.3,2.3,0.14,-1.3,-1.3
953,Adrián González,es ESP,MFFW,Málaga,es La Liga,29,1988,26,3,34,11,32.4,1.31,0.42,0.06,0.18,20.3,0,1,1,3.6,2.8,0.08,-0.6,-0.8
954,Álvaro González,es ESP,DF,Villarreal,es La Liga,27,1990,32.2,0,16,3,18.8,0.5,0.09,0,0,11,0,0,0,1.6,1.6,0.1,-1.6,-1.6
955,Bruno González,es ESP,DF,Getafe,es La Liga,27,1990,17.1,0,5,0,0,0.29,0,0,,12.5,0,0,0,0.4,0.4,0.08,-0.4,-0.4
956,Diego González,es ESP,DF,Málaga,es La Liga,22,1995,15.9,1,13,3,23.1,0.82,0.19,0.08,0.33,16.7,0,0,0,0.7,0.7,0.06,+0.3,+0.3
957,Fabio González,es ESP,MF,Las Palmas,es La Liga,20,1997,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
958,Giancarlo González,cr CRC,DF,Bologna,it Serie A,29,1988,20.6,0,1,0,0,0.05,0,0,,6,0,0,0,0.1,0.1,0.12,-0.1,-0.1
959,Mario González,es ESP,FW,Villarreal,es La Liga,21,1996,0.2,0,1,0,0,5,0,0,,9.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
960,Georges Gope-Fenepej,nc NCL,FW,Amiens,fr Ligue 1,28,1988,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
961,Leon Goretzka,de GER,MF,Schalke 04,de Bundesliga,22,1995,22,4,44,17,38.6,2,0.77,0.07,0.18,19.7,3,1,1,4.4,3.6,0.08,-0.4,-0.6
962,Mathieu Gorgelin,fr FRA,GK,Lyon,fr Ligue 1,26,1990,4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
963,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,20,1996,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
964,Robin Gosens,de GER,DF,Atalanta,it Serie A,23,1994,16.1,1,12,2,16.7,0.74,0.12,0.08,0.5,18,0,0,0,1.7,1.7,0.14,-0.7,-0.7
965,Dan Gosling,eng ENG,MF,Bournemouth,eng Premier League,27,1990,21.6,2,22,8,36.4,1.02,0.37,0.09,0.25,16.3,0,0,0,2.1,2.1,0.09,-0.1,-0.1
966,Mario Götze,de GER,MF,Dortmund,de Bundesliga,25,1992,17.8,2,23,7,30.4,1.29,0.39,0.09,0.29,18.6,0,0,0,2.3,2.3,0.1,-0.3,-0.3
967,Mohamed Gouaida,tn TUN,MF,Hamburger SV,de Bundesliga,24,1993,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
968,Prince-Désir Gouano,fr FRA,DF,Amiens,fr Ligue 1,23,1993,30.5,0,8,1,12.5,0.26,0.03,0,0,8.8,0,0,0,0.8,0.8,0.1,-0.8,-0.8
969,Lemouya Goudiaby,sn SEN,DF,Metz,fr Ligue 1,20,1997,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
970,Amine Gouiri,fr FRA,FWMF,Lyon,fr Ligue 1,17,2000,0.9,0,3,2,66.7,3.25,2.17,0,0,17.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
971,Yoann Gourcuff,fr FRA,MFFW,Rennes,fr Ligue 1,31,1986,4.7,1,9,3,33.3,1.9,0.63,0.11,0.33,18.4,0,0,0,0.5,0.5,0.05,+0.5,+0.5
972,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,26,1991,26.5,0,14,2,14.3,0.53,0.08,0,0,14.3,0,0,0,1,1,0.07,-1,-1
973,Julio Gracia,es ESP,DFFW,Betis,es La Liga,19,1998,0.3,0,1,0,0,3.91,0,0,,21.3,0,0,0,0,0,0.03,0,0
974,Max Gradel,ci CIV,FWMF,Toulouse,fr Ligue 1,29,1987,26.8,8,64,22,34.4,2.39,0.82,0.06,0.18,21.1,8,4,5,8.1,4.1,0.06,-0.1,-0.1
975,Samuel Grandsir,fr FRA,FWMF,Troyes,fr Ligue 1,20,1996,28.9,3,48,19,39.6,1.66,0.66,0.06,0.16,17.5,0,0,0,4.8,4.8,0.1,-1.8,-1.8
976,Álex Granell,es ESP,MF,Girona,es La Liga,28,1988,31.6,1,43,8,18.6,1.36,0.25,0.02,0.13,29.7,10,0,1,2.4,1.6,0.04,-1.4,-0.6
977,Esteban Granero,es ESP,MF,Espanyol,es La Liga,30,1987,13.7,1,13,2,15.4,0.95,0.15,0.08,0.5,24.7,3,0,0,0.6,0.6,0.04,+0.4,+0.4
978,Lee Grant,eng ENG,GK,Stoke City,eng Premier League,34,1983,3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
979,Alberto Grassi,it ITA,MF,SPAL,it Serie A,22,1995,25,3,37,13,35.1,1.48,0.52,0.08,0.23,18.3,0,0,0,2.9,2.9,0.08,+0.1,+0.1
980,Andrew Gravillon,gp GLP,DF,Benevento,it Serie A,19,1998,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
981,Andre Gray,jm JAM,FW,Watford,eng Premier League,26,1991,16.6,5,34,13,38.2,2.04,0.78,0.15,0.38,12.3,0,0,0,6.7,6.7,0.2,-1.7,-1.7
982,Demarai Gray,eng ENG,MFFW,Leicester City,eng Premier League,21,1996,18.9,3,36,9,25,1.91,0.48,0.08,0.33,20.7,1,0,0,2.5,2.5,0.07,+0.5,+0.5
983,Michael Gregoritsch,at AUT,MFFW,Augsburg,de Bundesliga,23,1994,28.1,13,91,35,38.5,3.24,1.25,0.13,0.34,18.1,11,1,1,11.5,10.7,0.12,+1.5,+1.3
984,Clément Grenier,fr FRA,MF,Guingamp,fr Ligue 1,26,1991,13.4,5,25,7,28,1.86,0.52,0.12,0.43,27.3,13,2,2,3.7,2.1,0.08,+1.3,+0.9
985,Clément Grenier,fr FRA,FW,Lyon,fr Ligue 1,26,1991,0.1,0,1,0,0,18,0,0,,24.3,1,0,0,0.1,0.1,0.08,-0.1,-0.1
986,Anto Grgić,ch SUI,MF,Stuttgart,de Bundesliga,20,1996,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
987,Antoine Griezmann,fr FRA,FWMF,Atlético Madrid,es La Liga,26,1991,28,19,70,38,54.3,2.5,1.36,0.24,0.45,18,8,2,2,13.1,11.5,0.16,+5.9,+5.5
988,Vincenzo Grifo,it ITA,MFFW,M'Gladbach,de Bundesliga,24,1993,8.7,0,12,6,50,1.37,0.69,0,0,20.8,2,0,0,0.8,0.8,0.06,-0.8,-0.8
989,Florian Grillitsch,at AUT,MF,Hoffenheim,de Bundesliga,21,1995,21,1,18,6,33.3,0.86,0.29,0.06,0.17,23.7,0,0,0,1.2,1.2,0.06,-0.2,-0.2
990,Jérémy Grimm,fr FRA,MF,Strasbourg,fr Ligue 1,30,1987,9,1,14,3,21.4,1.56,0.33,0.07,0.33,23.8,0,0,0,0.6,0.6,0.04,+0.4,+0.4
991,Pascal Groß,de GER,FWMF,Brighton,eng Premier League,26,1991,32.5,7,43,19,44.2,1.32,0.58,0.14,0.32,21.5,1,1,1,3.3,2.5,0.06,+3.7,+3.5
992,Marko Grujić,rs SRB,MFDF,Liverpool,eng Premier League,21,1996,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
993,Vicente Guaita,es ESP,GK,Getafe,es La Liga,30,1987,33,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
994,Andrés Guardado,mx MEX,MF,Betis,es La Liga,30,1986,25.2,2,32,8,25,1.27,0.32,0.03,0.13,27.2,2,1,1,2.5,1.7,0.05,-0.5,-0.7
995,Karim Guédé,sk SVK,FW,Freiburg,de Bundesliga,32,1985,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
996,Gonçalo Guedes,pt POR,MF,Valencia,es La Liga,20,1996,27.1,5,61,21,34.4,2.25,0.77,0.08,0.24,23.2,0,0,0,4.7,4.7,0.08,+0.3,+0.3
997,Gonçalo Guedes,pt POR,FW,Paris S-G,fr Ligue 1,20,1996,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
998,Ramiro Guerra,uy URU,MF,Villarreal,es La Liga,20,1997,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
999,Raphaël Guerreiro,pt POR,DFMF,Dortmund,de Bundesliga,23,1993,6.1,1,9,5,55.6,1.48,0.82,0.11,0.2,17.1,0,0,0,1,1,0.11,0,0
1000,Francis Guerrero,es ESP,DFMF,Betis,es La Liga,21,1996,11,1,4,1,25,0.36,0.09,0.25,1,20.3,0,0,0,0.3,0.3,0.07,+0.7,+0.7
1001,John Guidetti,se SWE,FW,Alavés,es La Liga,25,1992,13.6,3,28,11,39.3,2.06,0.81,0.11,0.27,18.9,3,0,0,2.7,2.7,0.1,+0.3,+0.3
1002,John Guidetti,se SWE,FWMF,Celta Vigo,es La Liga,25,1992,1.3,0,5,3,60,3.91,2.35,0,0,14.7,0,0,0,0.9,0.9,0.18,-0.9,-0.9
1003,Josuha Guilavogui,fr FRA,MF,Wolfsburg,de Bundesliga,26,1990,26.7,3,21,7,33.3,0.79,0.26,0.14,0.43,19.6,0,0,0,1.7,1.7,0.08,+1.3,+1.3
1004,Frederic Guilbert,fr FRA,DF,Caen,fr Ligue 1,22,1994,36,1,13,3,23.1,0.36,0.08,0.08,0.33,22.9,0,0,0,1.4,1.4,0.11,-0.4,-0.4
1005,Guilherme,br BRA,MFFW,Benevento,it Serie A,26,1991,10.5,2,12,3,25,1.14,0.29,0.17,0.67,17.5,0,0,0,1,1,0.08,+1.0,+1.0
1006,Guilherme,br BRA,MF,La Coruña,es La Liga,26,1991,29.3,0,41,2,4.9,1.4,0.07,0,0,23.4,1,0,0,2.6,2.6,0.06,-2.6,-2.6
1007,Baptiste Guillaume,be BEL,FWMF,Angers,fr Ligue 1,22,1995,5.1,1,7,4,57.1,1.38,0.79,0.14,0.25,12,0,0,0,1.7,1.7,0.24,-0.7,-0.7
1008,Sehrou Guirassy,gn GUI,FW,Köln,de Bundesliga,21,1996,9.5,4,30,8,26.7,3.17,0.85,0.07,0.25,14.1,0,2,2,6.4,5,0.17,-2.4,-3
1009,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,27,1990,33,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1010,Manuel Gulde,de GER,DF,Freiburg,de Bundesliga,26,1991,17,1,8,3,37.5,0.47,0.18,0.13,0.33,9.2,0,0,0,1.2,1.2,0.15,-0.2,-0.2
1011,Gerard Gumbau,es ESP,MF,Leganés,es La Liga,22,1994,15.9,1,17,6,35.3,1.07,0.38,0.06,0.17,28.5,0,0,0,0.7,0.7,0.04,+0.3,+0.3
1012,İlkay Gündoğan,de GER,MF,Manchester City,eng Premier League,26,1990,16.9,4,34,10,29.4,2.02,0.59,0.09,0.3,19.6,1,1,1,3,2.3,0.07,+1.0,+0.7
1013,Christian Günter,de GER,DFMF,Freiburg,de Bundesliga,24,1993,34,1,25,8,32,0.74,0.24,0.04,0.13,24.8,2,0,1,1.9,1.1,0.05,-0.9,-0.1
1014,Jon Guridi,es ESP,MF,Real Sociedad,es La Liga,22,1995,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1015,Régis Gurtner,fr FRA,GK,Amiens,fr Ligue 1,30,1986,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1016,Samuel Gustafson,se SWE,MFFW,Torino,it Serie A,22,1995,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1017,Luiz Gustavo,br BRA,MFDF,Marseille,fr Ligue 1,30,1987,33.5,5,58,21,36.2,1.73,0.63,0.09,0.24,23.4,1,0,0,4,3.4,0.06,+1.0,+1.6
1018,Alejandro Gutiérrez Mozo,es ESP,MF,Leganés,es La Liga,22,1995,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1019,Jonathan de Guzmán,nl NED,MF,Eint Frankfurt,de Bundesliga,29,1987,12.1,0,11,4,36.4,0.91,0.33,0,0,21.3,2,0,0,1.1,1.1,0.1,-1.1,-1.1
1020,Bright Gyamfi,gh GHA,DF,Benevento,it Serie A,21,1996,3.6,0,4,2,50,1.1,0.55,0,0,18,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1021,Nicolas Haas,ch SUI,MF,Atalanta,it Serie A,21,1996,1.9,0,2,0,0,1.05,0,0,,24,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1022,Janik Haberer,de GER,MFFW,Freiburg,de Bundesliga,23,1994,30.5,3,41,15,36.6,1.34,0.49,0.05,0.13,20.7,0,1,2,4.9,3.3,0.08,-1.9,-1.3
1023,Hacen,mr MTN,FWMF,Levante,es La Liga,19,1997,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1024,Alexander Hack,de GER,DF,Mainz 05,de Bundesliga,23,1993,14.3,1,12,4,33.3,0.84,0.28,0.08,0.25,18,0,0,0,0.7,0.7,0.06,+0.3,+0.3
