Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
209,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,1995,0.9,1,0,0,1,0,0,0,0,0,1,1,0
210,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,25.6,58,32,19,26,13,34,9,25,57,115,55,0
211,Ander Barrenetxea,es ESP,MFFW,Real Sociedad,es La Liga,18,2001,14.5,29,19,5,18,6,20,0,20,6,35,8,0
212,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,23,12,13,8,2,14,4,10,24,47,37,0
213,Musa Barrow,gm GAM,FWMF,Bologna,it Serie A,21,1998,32.5,26,10,8,10,8,37,2,35,11,37,15,0
214,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,27,16,14,10,3,50,35,15,38,65,159,1
215,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,1989,3.6,6,2,3,1,2,1,0,1,1,7,2,0
216,Marc Bartra,es ESP,DF,Betis,es La Liga,29,1991,18.8,27,16,18,8,1,19,5,14,40,67,74,3
217,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,1992,4.4,12,7,3,6,3,2,0,2,9,21,5,0
218,Chris Basham,eng ENG,DFMF,Sheffield Utd,eng Premier League,32,1988,28.6,69,42,41,23,5,36,15,21,49,118,105,1
219,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,28.9,33,22,15,16,2,21,5,16,32,65,42,1
220,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,2004,0.4,0,0,0,0,0,0,0,0,0,0,0,0
221,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,32.5,36,22,13,21,2,34,16,18,40,76,75,0
222,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,16.9,50,29,26,22,2,19,1,18,16,66,31,0
223,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,3,1,2,0,1,1,0,1,0,3,3,0
224,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,1993,8.1,5,3,1,2,2,5,1,4,4,9,5,0
225,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,1991,27.7,38,16,21,14,3,30,14,16,29,67,40,1
226,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,1992,3.9,5,2,1,4,0,0,0,0,4,9,5,0
227,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,30,1990,31,0,0,0,0,0,0,0,0,2,2,14,0
228,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,1988,11.9,43,20,14,26,3,12,0,12,12,55,10,1
229,Christoph Baumgartner,at AUT,MFFW,Hoffenheim,de Bundesliga,20,1999,26.3,44,31,13,24,7,40,8,32,24,68,24,0
230,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,1995,4.1,5,3,0,2,3,3,1,2,2,7,4,0
231,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,29,35,18,21,13,1,33,24,9,52,87,123,1
232,Noah Joel Sarenren Bazee,ng NGA,FWMF,Augsburg,de Bundesliga,23,1996,0.4,0,0,0,0,0,0,0,0,1,1,0,0
233,Ihlas Bebou,tg TOG,FWMF,Hoffenheim,de Bundesliga,26,1994,24.4,24,9,5,10,9,18,4,14,17,41,16,0
234,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,1996,30.9,59,33,36,20,3,48,27,21,68,127,94,2
235,Sheraldo Becker,sr SUR,FWMF,Union Berlin,de Bundesliga,25,1995,12.3,5,4,2,2,1,4,0,4,6,11,7,0
236,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,1997,18.2,34,23,28,6,0,18,4,14,22,56,58,0
237,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,1996,34.4,37,19,25,11,1,44,27,17,84,121,132,0
238,Donny van de Beek,nl NED,MFFW,Manchester Utd,eng Premier League,23,1997,5.8,15,10,2,11,2,10,1,9,6,21,7,0
239,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,1985,9.9,21,9,9,10,2,13,5,8,9,30,13,0
240,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,1991,0.9,0,0,0,0,0,0,0,0,0,0,1,0
241,Maximilian Beier,de GER,FWDF,Hoffenheim,de Bundesliga,17,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0
242,Ishak Belfodil,dz ALG,FWMF,Hoffenheim,de Bundesliga,28,1992,6.6,3,2,0,0,3,1,0,1,1,4,3,0
243,Erwan Belhadji,fr FRA,MF,Dijon,fr Ligue 1,19,2001,0.3,3,0,3,0,0,1,0,1,0,3,0,0
244,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,1994,30.3,69,39,32,28,9,26,5,21,57,126,34,0
245,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,1991,14.1,24,18,15,9,0,19,11,8,27,51,76,1
246,Karim Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,30,1990,8.9,12,10,3,4,5,12,0,12,12,24,4,0
247,Jean-Ricner Bellegarde,fr FRA,MFFW,Strasbourg,fr Ligue 1,22,1998,23.2,56,39,22,25,9,20,2,18,19,75,16,0
248,Héctor Bellerín,es ESP,DFMF,Arsenal,eng Premier League,25,1995,23.2,29,19,14,12,3,26,8,18,33,62,33,0
249,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,2003,18.9,49,31,11,29,9,37,5,32,24,73,13,0
250,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,1993,32.1,30,18,4,16,10,27,4,23,12,42,21,0
251,Fran Beltrán,es ESP,MFFW,Celta Vigo,es La Liga,21,1999,15.5,30,22,15,12,3,14,1,13,16,46,24,0
252,Sami Ben Amar,ma MAR,MF,Nîmes,fr Ligue 1,22,1998,0.1,0,0,0,0,0,1,0,1,0,0,0,0
253,Hatem Ben Arfa,fr FRA,MFFW,Bordeaux,fr Ligue 1,33,1987,18.9,11,7,1,7,3,3,0,3,2,13,0,0
254,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0
255,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,1990,29,18,9,2,10,6,16,0,16,13,31,3,0
256,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,1992,13.5,19,11,10,9,0,15,2,13,6,25,15,0
257,Samy Benchamma,fr FRA,DFMF,Montpellier,fr Ligue 1,20,2000,0.5,1,1,1,0,0,0,0,0,0,1,1,0
258,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,10.4,19,13,12,6,1,19,5,14,16,35,19,0
259,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,13,17,9,8,8,1,20,9,11,21,38,41,1
260,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,1990,17.5,6,4,1,4,1,9,2,7,3,9,17,0
261,László Bénes,sk SVK,MF,Augsburg,de Bundesliga,22,1997,7.3,8,6,4,4,0,6,2,4,7,15,1,1
262,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,22,1997,1.7,6,2,5,1,0,0,0,0,2,8,1,0
263,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,27,1993,38,1,1,1,0,0,1,0,1,1,2,7,2
264,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,1992,29.5,42,26,27,12,3,33,10,23,42,84,70,0
265,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,1999,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2001,0.8,0,0,0,0,0,1,0,1,0,0,0,0
267,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1989,1.7,5,3,5,0,0,3,2,1,6,11,11,0
268,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,1997,14.7,39,18,17,21,1,10,1,9,20,59,12,0
269,Saïd Benrahma,dz ALG,FWMF,West Ham,eng Premier League,24,1995,15.5,24,15,8,11,5,10,0,10,8,32,8,0
270,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21,1999,13.8,16,9,8,6,2,9,0,9,4,20,5,1
271,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,25,1995,20.1,43,24,27,13,3,39,7,32,47,90,66,0
272,Josh Benson,eng ENG,MF,Burnley,eng Premier League,20,1999,2.9,5,1,3,0,2,3,0,3,3,8,2,0
273,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,25,1994,6.1,14,8,7,6,1,5,2,3,6,20,8,0
274,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23,1997,25.8,63,33,21,37,5,35,12,23,47,110,46,1
275,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29,1990,20.2,15,7,1,7,7,17,6,11,4,19,39,0
276,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32,1987,32.2,8,6,4,2,2,9,2,7,8,16,24,0
277,Yassine Benzia,dz ALG,MFFW,Dijon,fr Ligue 1,25,1994,4.5,10,5,5,3,2,3,0,3,6,16,2,0
278,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,29,1991,0.3,0,0,0,0,0,0,0,0,0,0,0,0
279,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,25,1994,27.5,42,22,17,11,14,23,1,22,26,68,34,0
280,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1988,1.3,2,2,1,0,1,2,1,1,1,3,2,0
281,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,1990,18.7,24,19,14,5,5,14,0,14,11,35,29,0
282,Álex Berenguer,es ESP,MF,Torino,it Serie A,25,1995,1.5,2,0,0,0,2,2,0,2,0,2,1,0
283,Álex Berenguer,es ESP,MFFW,Athletic Club,es La Liga,25,1995,25.3,47,31,21,20,6,48,3,45,18,65,27,0
284,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28,1992,29,66,44,37,22,7,40,20,20,42,108,88,0
285,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,29,1990,15.1,19,11,6,9,4,11,2,9,17,36,19,0
286,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,22,1998,12.4,16,7,8,5,3,11,2,9,4,20,18,0
287,Steven Bergwijn,nl NED,FWMF,Tottenham,eng Premier League,22,1997,13.4,15,7,8,3,4,7,1,6,5,20,9,0
288,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,27,1993,18.3,40,23,19,17,4,14,2,12,25,65,21,1
289,Bernard,br BRA,MFFW,Everton,eng Premier League,27,1992,5.1,8,3,3,3,2,5,0,5,8,16,6,0
290,Federico Bernardeschi,it ITA,MFDF,Juventus,it Serie A,26,1994,10.8,9,4,3,5,1,6,2,4,14,23,7,1
291,Bernardo,br BRA,DFMF,Brighton,eng Premier League,25,1995,2.3,10,8,8,1,1,2,0,2,1,11,1,0
292,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,23,1997,38,1,1,1,0,0,0,0,0,2,3,23,1
293,Juan Bernat,es ESP,DF,Paris S-G,fr Ligue 1,27,1993,2.2,5,3,0,4,1,4,0,4,1,6,6,0
294,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,22,1998,8.3,0,0,0,0,0,0,0,0,1,1,2,0
295,Marco Bertini,it ITA,MF,Lazio,it Serie A,17,2002,0.1,1,0,1,0,0,0,0,0,0,1,0,0
296,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30,1989,28.9,60,32,26,27,7,19,1,18,30,90,41,1
297,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,27,1993,6.8,15,8,3,11,1,5,1,4,2,17,0,0
298,Loïc Bessile,tg TOG,DF,Bordeaux,fr Ligue 1,21,1999,1,0,0,0,0,0,2,1,1,1,1,3,0
299,Louis Beyer,de GER,DF,M'Gladbach,de Bundesliga,20,2000,2.1,2,1,2,0,0,5,4,1,5,7,5,0
300,Bartosz Bialek,pl POL,FWMF,Wolfsburg,de Bundesliga,18,2001,3,6,5,1,4,1,5,1,4,3,9,4,0
301,Giulian Biancone,fr FRA,DFMF,Monaco,fr Ligue 1,20,2000,1,3,3,1,1,1,1,0,1,1,4,4,0
302,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,30,1990,1.4,1,1,0,1,0,1,1,0,3,4,9,0
303,Pedro Bigas,es ESP,DF,Eibar,es La Liga,29,1990,17,11,9,7,4,0,12,6,6,23,34,54,0
304,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,18,2001,13.8,22,12,3,16,3,8,3,5,6,28,10,1
305,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,27,1992,31.1,42,23,19,15,8,23,9,14,27,69,56,3
306,Davide Biraschi,it ITA,DF,Genoa,it Serie A,26,1994,10.2,17,9,12,5,0,12,6,6,21,38,26,0
307,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,23,1996,34.6,104,68,50,48,6,42,6,36,64,168,67,0
308,Leonardo Bittencourt,de GER,MFFW,Werder Bremen,de Bundesliga,26,1993,16.8,58,32,24,28,6,29,2,27,13,71,10,0
309,Blanco,es ESP,MFFW,Real Madrid,es La Liga,20,2000,2.4,7,2,4,2,1,6,2,4,3,10,5,0
310,Alejandro Blanco,es ESP,MF,Valencia,es La Liga,21,1998,6.4,8,4,4,4,0,5,0,5,8,16,9,0
311,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,25,1995,18.2,0,0,0,0,0,0,0,0,0,0,7,3
312,Ludovic Blas,fr FRA,MFFW,Nantes,fr Ligue 1,22,1997,31,58,30,18,37,3,33,4,29,21,79,19,0
313,Alejandro Blesa,es ESP,MF,Levante,es La Liga,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0
314,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,31,1988,26.3,26,16,17,8,1,24,17,7,40,66,63,1
315,Antonin Bobichon,fr FRA,MFFW,Angers,fr Ligue 1,24,1995,10.1,23,14,10,8,5,4,1,3,2,25,1,0
316,Yann Bodiger,fr FRA,MF,Cádiz,es La Liga,25,1995,2.8,2,2,1,1,0,7,3,4,8,10,4,0
317,Jean-Paul Boëtius,nl NED,MFFW,Mainz 05,de Bundesliga,26,1994,22.9,42,28,13,15,14,37,3,34,33,75,14,0
318,Sacha Boey,fr FRA,DF,Dijon,fr Ligue 1,19,2000,20.7,54,40,30,23,1,25,5,20,41,95,62,0
319,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,19,2000,1.4,3,3,2,1,0,0,0,0,2,5,2,0
320,Jeremie Boga,ci CIV,FWMF,Sassuolo,it Serie A,23,1997,19.8,11,9,5,0,6,10,0,10,8,19,7,0
321,Melayro Bogarde,nl NED,DFMF,Hoffenheim,de Bundesliga,18,2002,3.1,7,3,3,3,1,0,0,0,5,12,1,0
322,Jayden Bogle,eng ENG,DFMF,Sheffield Utd,eng Premier League,20,2000,12.3,33,23,21,10,2,14,4,10,14,47,22,0
323,Quentin Boisgard,fr FRA,MFFW,Lorient,fr Ligue 1,23,1997,14.6,24,17,3,15,6,17,2,15,15,39,1,0
324,Willy Boly,ci CIV,DF,Wolves,eng Premier League,29,1991,20.9,33,20,26,7,0,18,12,6,32,65,84,1
325,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,30,1989,25.1,34,19,16,13,5,26,2,24,39,73,12,0
326,Federico Bonazzoli,it ITA,FW,Torino,it Serie A,23,1997,6.3,6,4,0,4,2,3,0,3,2,8,3,0
327,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,23,1997,1.5,0,0,0,0,0,1,0,1,0,0,0,0
328,Kevin Bonifazi,it ITA,DF,Udinese,it Serie A,24,1996,27.4,32,21,24,6,2,33,20,13,50,82,85,1
329,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,33,1987,22.5,19,14,10,8,1,24,13,11,33,52,67,0
330,Elias Bördner,de GER,GK,Eint Frankfurt,de Bundesliga,18,2002,1,1,0,1,0,0,0,0,0,2,3,1,0
331,Dennis Borkowski,de GER,MFFW,RB Leipzig,de Bundesliga,18,2002,0.1,0,0,0,0,0,1,0,1,0,0,0,0
332,Sebastiaan Bornauw,be BEL,DF,Köln,de Bundesliga,21,1999,23.1,29,20,25,4,0,33,26,7,40,69,104,0
333,Sven Botman,nl NED,DF,Lille,fr Ligue 1,20,2000,36.8,31,21,18,12,1,31,21,10,57,88,126,2
334,Denis Bouanga,ga GAB,MFFW,Saint-Étienne,fr Ligue 1,25,1994,30.2,52,28,22,24,6,32,3,29,20,72,36,0
335,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,20,1999,19.3,52,35,20,24,8,14,4,10,23,75,26,1
336,Ryad Boudebouz,dz ALG,MFFW,Saint-Étienne,fr Ligue 1,30,1990,7.2,9,4,1,7,1,3,0,3,5,14,5,0
337,Sofiane Boufal,ma MAR,FWMF,Angers,fr Ligue 1,26,1993,8.1,17,11,8,6,3,8,0,8,3,20,1,0
338,Nassim Boujellab,ma MAR,MFFW,Schalke 04,de Bundesliga,21,1999,6.7,13,9,2,10,1,10,3,7,7,20,9,0
339,Farid Boulaya,dz ALG,MFFW,Metz,fr Ligue 1,27,1993,31.3,24,16,4,17,3,19,3,16,12,36,7,0
340,Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,29,1991,33,1,1,1,0,0,0,0,0,0,1,12,2
341,Ismaëlben Boura,fr FRA,DF,Lens,fr Ligue 1,19,2000,9.1,11,7,8,2,1,7,2,5,21,32,12,0
342,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,28,1991,5.9,6,5,1,4,1,14,6,8,12,18,8,0
343,Benjamin Bourigeaud,fr FRA,MFFW,Rennes,fr Ligue 1,26,1994,28.4,40,23,17,16,7,37,1,36,19,59,25,0
344,Edoardo Bove,it ITA,MF,Roma,it Serie A,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0
345,Jarrod Bowen,eng ENG,FWMF,West Ham,eng Premier League,23,1996,28.5,26,15,12,7,7,19,1,18,22,48,10,0
346,Dedryck Boyata,be BEL,DF,Hertha BSC,de Bundesliga,29,1990,17.2,14,7,10,3,1,23,20,3,26,40,68,1
347,John Boye,gh GHA,DF,Metz,fr Ligue 1,33,1987,33.8,58,34,43,13,2,36,20,16,80,138,146,1
348,Lucas Boyé,ar ARG,FW,Elche,es La Liga,24,1996,29.9,47,31,13,27,7,37,2,35,19,66,21,0
349,Can Bozdogan,de GER,MFFW,Schalke 04,de Bundesliga,19,2001,7.2,13,5,6,6,1,10,2,8,7,20,5,0
350,Umut Bozok,tr TUR,MFFW,Lorient,fr Ligue 1,23,1996,0.7,0,0,0,0,0,0,0,0,0,0,0,0
351,Jayden Braaf,nl NED,FW,Udinese,it Serie A,17,2002,1.3,0,0,0,0,0,0,0,0,0,0,0,0
352,Domagoj Bradarić,hr CRO,DF,Lille,fr Ligue 1,20,1999,14,28,18,11,13,4,14,4,10,26,54,21,0
353,Robbie Brady,ie IRL,MF,Burnley,eng Premier League,28,1992,11.7,22,15,12,6,4,16,0,16,9,31,29,1
354,Martin Braithwaite,dk DEN,FW,Barcelona,es La Liga,29,1991,13.1,8,4,2,3,3,2,0,2,6,14,7,0
355,Julian Brandt,de GER,FWMF,Dortmund,de Bundesliga,24,1996,16.6,27,14,13,9,5,25,1,24,17,44,7,1
356,Darko Brašanac,rs SRB,MF,Osasuna,es La Liga,28,1992,10.1,10,6,6,4,0,8,1,7,7,17,10,0
357,Lilian Brassier,fr FRA,DF,Brest,fr Ligue 1,20,1999,10.7,19,10,12,4,3,13,6,7,23,42,38,1
358,Álvaro Bravo,es ESP,MF,Granada,es La Liga,22,1998,0.2,1,1,1,0,0,0,0,0,1,2,0,0
359,Claudio Bravo,cl CHI,GK,Betis,es La Liga,37,1983,20,0,0,0,0,0,0,0,0,0,0,11,0
360,Fabian Bredlow,de GER,GK,Stuttgart,de Bundesliga,25,1995,1,0,0,0,0,0,0,0,0,0,0,0,0
361,Josip Brekalo,hr CRO,FW,Wolfsburg,de Bundesliga,22,1998,20.2,22,10,10,7,5,18,0,18,17,39,3,1
362,Gleison Bremer,br BRA,DF,Torino,it Serie A,23,1997,32.6,51,34,36,14,1,54,21,33,70,121,142,1
363,Joshua Brenet,nl NED,DF,Hoffenheim,de Bundesliga,26,1994,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Rhian Brewster,eng ENG,FWMF,Sheffield Utd,eng Premier League,20,2000,12.5,8,5,1,4,3,15,2,13,5,13,5,0
365,Anthony Briançon,fr FRA,DF,Nîmes,fr Ligue 1,25,1994,13.6,12,7,9,3,0,19,12,7,33,45,57,2
366,Jimmy Briand,fr FRA,FW,Bordeaux,fr Ligue 1,34,1985,6.3,7,3,3,2,2,2,0,2,1,8,3,0
367,Yan Brice Eteki,cm CMR,MF,Granada,es La Liga,22,1997,14.7,23,15,10,12,1,13,3,10,13,36,16,1
368,Nathan Broadhead,wls WAL,FW,Everton,eng Premier League,22,1998,0,1,1,0,1,0,0,0,0,0,1,0,0
369,Dylan Bronn,tn TUN,DF,Metz,fr Ligue 1,25,1995,37.9,57,37,38,19,0,31,14,17,44,101,112,0
370,John Brooks,us USA,DF,Wolfsburg,de Bundesliga,27,1993,30.8,47,29,33,14,0,35,10,25,55,102,134,0
371,Daniel Brosinski,de GER,DFFW,Mainz 05,de Bundesliga,32,1988,15.9,19,14,10,7,2,18,1,17,14,33,33,0
372,Josh Brownhill,eng ENG,MF,Burnley,eng Premier League,24,1995,31.3,45,27,9,29,7,33,11,22,69,114,39,0
373,Marcelo Brozović,hr CRO,MF,Inter,it Serie A,27,1992,28.7,54,29,23,24,7,43,17,26,40,94,38,0
374,Gastón Brugman,uy URU,MF,Parma,it Serie A,27,1992,18,35,19,18,15,2,33,4,29,45,80,34,0
375,Juan Brunet,ar ARG,MF,Granada,es La Liga,22,1998,0.3,0,0,0,0,0,0,0,0,0,0,1,0
376,Juan Brunetta,ar ARG,FWMF,Parma,it Serie A,23,1997,5.3,2,2,0,2,0,5,0,5,1,3,2,0
377,Cédric Brunner,ch SUI,DF,Arminia,de Bundesliga,26,1994,29.5,42,22,24,15,3,30,10,20,42,84,96,0
378,Jacob Bruun Larsen,dk DEN,MFFW,Hoffenheim,de Bundesliga,21,1998,1,0,0,0,0,0,0,0,0,0,0,0,0
379,Bryan,es ESP,FW,Sevilla,es La Liga,19,2001,0.1,1,1,0,1,0,0,0,0,0,1,0,0
380,Bryan,es ESP,MFFW,Eibar,es La Liga,19,2001,25.2,28,18,12,11,5,20,0,20,17,45,6,0
381,Joe Bryan,eng ENG,DFMF,Fulham,eng Premier League,26,1993,7.4,15,8,7,5,3,8,2,6,14,29,16,0
382,Kean Bryan,eng ENG,DF,Sheffield Utd,eng Premier League,23,1996,11.2,20,10,9,11,0,16,10,6,13,33,39,1
383,Lucas Buadés,fr FRA,MF,Nîmes,fr Ligue 1,22,1997,0.2,1,0,0,1,0,0,0,0,0,1,0,0
384,Ante Budimir,hr CRO,FW,Osasuna,es La Liga,29,1991,18.1,20,12,2,11,7,17,4,13,2,22,17,1
385,Gianluigi Buffon,it ITA,GK,Juventus,it Serie A,42,1978,8,0,0,0,0,0,0,0,0,0,0,3,1
386,Marius Bülter,de GER,FWMF,Union Berlin,de Bundesliga,27,1993,10.9,15,8,6,6,3,17,2,15,12,27,11,0
387,Alessandro Buongiorno,it ITA,DF,Torino,it Serie A,21,1999,9.5,12,5,8,4,0,15,9,6,11,23,44,1
388,Esteban Burgos,ar ARG,DF,Eibar,es La Liga,28,1992,12.3,7,6,4,3,0,8,7,1,23,30,54,2
389,Burgui,es ESP,MF,Alavés,es La Liga,26,1993,0.2,3,1,2,1,0,0,0,0,0,3,0,0
390,Jonathan Burkardt,de GER,FWMF,Mainz 05,de Bundesliga,20,2000,15.3,27,13,15,10,2,20,3,17,8,35,15,0
391,Nishan Burkart,ch SUI,MF,Freiburg,de Bundesliga,20,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0
392,Oliver Burke,sct SCO,FW,Sheffield Utd,eng Premier League,23,1997,14.1,16,8,6,9,1,24,0,24,2,18,6,0
393,Roman Bürki,ch SUI,GK,Dortmund,de Bundesliga,29,1990,18.5,0,0,0,0,0,0,0,0,0,0,5,1
394,Dan Burn,eng ENG,DF,Brighton,eng Premier League,28,1992,22.9,50,26,33,14,3,30,7,23,31,81,75,0
395,Patrick Burner,mq MTQ,DF,Nice,fr Ligue 1,24,1996,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Patrick Burner,mq MTQ,DF,Nîmes,fr Ligue 1,24,1996,14.6,25,11,14,10,1,10,3,7,24,49,41,1
397,Maxime Busi,be BEL,DF,Parma,it Serie A,20,1999,13.3,23,13,19,3,1,14,1,13,16,39,32,0
398,Sergio Busquets,es ESP,MF,Barcelona,es La Liga,32,1988,28,63,35,21,29,13,27,4,23,53,116,18,2
399,Jack Butland,eng ENG,GK,Crystal Palace,eng Premier League,27,1993,1,0,0,0,0,0,0,0,0,0,0,0,0
400,David Button,eng ENG,GK,West Brom,eng Premier League,31,1989,1,0,0,0,0,0,0,0,0,0,0,0,0
401,Oskar Buur,dk DEN,DF,Wolves,eng Premier League,22,1998,0.2,0,0,0,0,0,0,0,0,0,0,0,0
402,Marcin Bułka,pl POL,GK,Paris S-G,fr Ligue 1,20,1999,1,0,0,0,0,0,0,0,0,0,0,0,1
403,Erick Cabaco,uy URU,DF,Getafe,es La Liga,25,1995,14.7,24,14,11,12,1,8,6,2,13,37,51,1
404,Willy Caballero,ar ARG,GK,Chelsea,eng Premier League,38,1981,1,0,0,0,0,0,0,0,0,0,0,0,0
405,Jimmy Cabot,fr FRA,FWMF,Angers,fr Ligue 1,26,1994,10.5,26,13,8,14,4,8,0,8,12,38,6,0
406,Martín Cáceres,uy URU,DF,Fiorentina,it Serie A,33,1987,24.9,28,12,16,11,1,20,14,6,14,42,52,1
407,Anthony Caci,fr FRA,DF,Strasbourg,fr Ligue 1,23,1997,31.1,80,46,47,27,6,30,4,26,55,135,65,1
408,Mathieu Cafaro,fr FRA,MFFW,Reims,fr Ligue 1,23,1997,23,40,17,15,19,6,11,0,11,17,57,12,0
409,Gary Cahill,eng ENG,DF,Crystal Palace,eng Premier League,34,1985,20,13,9,10,3,0,27,22,5,13,26,88,0
410,Yannick Cahuzac,fr FRA,MF,Lens,fr Ligue 1,35,1985,25,26,12,12,10,4,18,5,13,33,59,72,0
411,Felipe Caicedo,ec ECU,FW,Lazio,it Serie A,31,1988,10.3,10,7,4,4,2,7,0,7,4,14,2,0
412,Marc-Aurèle Caillard,fr FRA,GK,Metz,fr Ligue 1,26,1994,4,0,0,0,0,0,0,0,0,0,0,2,0
413,Tom Cairney,sct SCO,MF,Fulham,eng Premier League,29,1991,8.4,9,3,1,4,4,6,0,6,0,9,3,0
414,Cala,es ESP,DF,Cádiz,es La Liga,30,1989,25.2,21,12,15,6,0,18,8,10,35,56,91,0
415,Arturo Calabresi,it ITA,DFFW,Bologna,it Serie A,24,1996,0.2,0,0,0,0,0,0,0,0,0,0,2,0
416,Arturo Calabresi,it ITA,DF,Cagliari,it Serie A,24,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0
417,Davide Calabria,it ITA,DF,Milan,it Serie A,23,1996,29.4,101,64,61,32,8,42,9,33,37,138,82,1
