Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
1934,Maximilian Philipp,de GER,FWMF,Dortmund,de Bundesliga,24,1994,8.4,7,5,3,4,0,10,0,10,3,10,6,0
1935,Lebogang Phiri,za RSA,MF,Guingamp,fr Ligue 1,23,1994,21.4,60,38,16,41,3,26,3,23,29,89,19,0
1936,Krzysztof Piątek,pl POL,FW,Genoa,it Serie A,23,1995,17.7,9,4,2,5,2,18,3,15,3,12,19,0
1937,Krzysztof Piątek,pl POL,FW,Milan,it Serie A,23,1995,15.3,8,6,2,1,5,7,2,5,1,9,15,0
1938,Pablo Piatti,ar ARG,FWMF,Espanyol,es La Liga,29,1989,8.3,21,15,8,10,3,15,0,15,2,23,8,0
1939,Lucas Piazon,br BRA,MFFW,Chievo,it Serie A,24,1994,0.9,2,0,1,1,0,1,0,1,1,3,0,0
1940,Cristiano Piccini,it ITA,DF,Valencia,es La Liga,25,1992,20.8,32,23,25,7,0,27,7,20,27,59,64,1
1941,Roberto Piccoli,it ITA,FWMF,Atalanta,it Serie A,17,2001,0.5,2,2,0,1,1,1,0,1,0,2,0,0
1942,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,24,1994,38,0,0,0,0,0,0,0,0,0,0,20,8
1943,Jérémy Pied,fr FRA,DF,Lille,fr Ligue 1,29,1989,5.2,12,8,5,6,1,8,1,7,5,17,13,0
1944,Ronaël Pierre-Gabriel,fr FRA,DF,Monaco,fr Ligue 1,20,1998,3.9,13,8,10,2,1,3,1,2,3,16,18,0
1945,Erik Pieters,nl NED,DF,Amiens,fr Ligue 1,29,1988,14,49,28,28,18,3,21,13,8,17,66,56,0
1946,Tomás Pina Isla,es ESP,MF,Alavés,es La Liga,30,1987,26,64,41,23,36,5,15,4,11,41,105,43,1
1947,Andrea Pinamonti,it ITA,FW,Frosinone,it Serie A,19,1999,18.1,14,6,6,5,3,16,3,13,5,19,17,0
1948,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,28,1990,1,0,0,0,0,0,0,0,0,0,0,0,0
1949,Virgile Pinson,fr FRA,MF,Reims,fr Ligue 1,22,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0
1950,Lenny Pintor,fr FRA,FW,Lyon,fr Ligue 1,17,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,31,1987,35,42,27,25,17,0,41,27,14,36,78,154,5
1952,Facundo Píriz,uy URU,MFFW,Montpellier,fr Ligue 1,28,1990,1.3,9,6,3,4,2,2,1,1,0,9,2,0
1953,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,32,1986,25.2,33,17,22,8,3,36,23,13,23,56,108,0
1954,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,33,1985,19.5,57,36,34,15,8,26,3,23,39,96,69,0
1955,Claudio Pizarro,pe PER,FW,Werder Bremen,de Bundesliga,39,1978,7.7,10,6,4,2,4,14,1,13,1,11,7,0
1956,Marko Pjaca,hr CRO,FWMF,Fiorentina,it Serie A,23,1995,8.3,9,4,3,4,2,2,0,2,7,16,6,0
1957,Miralem Pjanić,ba BIH,MF,Juventus,it Serie A,28,1990,25.3,41,20,15,18,8,34,6,28,36,77,19,2
1958,Carles Planas,es ESP,DF,Girona,es La Liga,27,1991,4.7,12,6,7,5,0,2,0,2,4,16,15,0
1959,Óscar Plano,es ESP,MFFW,Valladolid,es La Liga,27,1991,29.9,63,45,23,28,12,19,3,16,22,85,28,1
1960,Jaroslav Plašil,cz CZE,MF,Bordeaux,fr Ligue 1,36,1982,16,34,26,11,20,3,21,5,16,19,53,28,1
1961,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,26,1992,21.4,27,21,12,10,5,18,3,15,7,34,56,0
1962,Stiven Plaza,ec ECU,FWMF,Valladolid,es La Liga,19,1999,0.4,0,0,0,0,0,0,0,0,0,0,0,0
1963,Alassane Pléa,fr FRA,FW,M'Gladbach,de Bundesliga,25,1993,27.8,14,10,7,4,3,17,2,15,3,17,15,2
1964,Luca Plogmann,de GER,GK,Werder Bremen,de Bundesliga,18,2000,0.4,0,0,0,0,0,0,0,0,0,0,0,0
1965,Morgan Poaty,cg CGO,MF,Montpellier,fr Ligue 1,21,1997,1,1,1,1,0,0,1,0,1,0,1,2,0
1966,Paul Pogba,fr FRA,MF,Manchester Utd,eng Premier League,25,1993,33.4,47,30,21,21,5,30,9,21,18,65,39,0
1967,Denis-Will Poha,fr FRA,MF,Rennes,fr Ligue 1,21,1997,0.3,0,0,0,0,0,0,0,0,1,1,1,0
1968,Andrea Poli,it ITA,MF,Bologna,it Serie A,28,1989,21.5,65,47,30,28,7,36,5,31,35,100,13,2
1969,Matteo Politano,it ITA,FW,Inter,it Serie A,24,1993,28.3,18,7,9,4,5,18,0,18,14,32,10,1
1970,Pierre-Yves Polomat,fr FRA,DF,Saint-Étienne,fr Ligue 1,24,1993,10.6,18,13,11,6,1,4,2,2,21,39,27,0
1971,Giacomo Poluzzi,it ITA,GK,SPAL,it Serie A,30,1988,0.1,0,0,0,0,0,0,0,0,0,0,0,0
1972,Pere Pons,es ESP,MF,Girona,es La Liga,25,1993,31,83,46,34,38,11,48,12,36,35,118,39,0
1973,Pedro Porro,es ESP,DF,Girona,es La Liga,18,1999,24.6,51,31,28,16,7,36,2,34,39,90,60,1
1974,Manolo Portanova,it ITA,MF,Juventus,it Serie A,18,2000,0.4,1,1,0,1,0,2,0,2,1,2,2,0
1975,Francisco Portillo,es ESP,MF,Getafe,es La Liga,28,1990,22.2,26,16,6,15,5,14,0,14,17,43,9,0
1976,Portu,es ESP,FWMF,Girona,es La Liga,26,1992,31.3,33,24,8,15,10,16,1,15,8,41,5,0
1977,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,21,1997,15.6,45,32,28,15,2,26,11,15,21,66,58,0
1978,Sergio Postigo,es ESP,DF,Levante,es La Liga,29,1988,16.1,25,15,22,3,0,21,12,9,20,45,77,0
1979,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,24,1994,27.2,20,10,5,10,5,33,2,31,7,27,28,0
1980,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,25,1992,28.2,48,35,34,12,2,24,5,19,29,77,79,0
1981,Gaëtan Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,19,1999,1,0,0,0,0,0,0,0,0,0,0,0,0
1982,José Pozo,es ESP,MF,Rayo Vallecano,es La Liga,22,1996,18,13,10,4,5,4,7,1,6,4,17,6,0
1983,Dennis Praet,be BEL,MF,Sampdoria,it Serie A,24,1994,32.1,62,44,30,25,7,33,4,29,36,98,31,0
1984,Sanjin Prcić,ba BIH,MF,Levante,es La Liga,24,1993,5.9,18,13,7,9,2,11,7,4,11,29,11,1
1985,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,24,1993,11.7,19,14,11,7,1,22,8,14,18,37,7,1
1986,Nicolas de Préville,fr FRA,FWMF,Bordeaux,fr Ligue 1,27,1991,14.1,28,19,10,15,3,23,1,22,10,38,21,1
1987,Edgar Prib,de GER,MF,Hannover 96,de Bundesliga,28,1989,2.2,10,9,3,5,2,4,0,4,2,12,1,0
1988,Alex Pritchard,eng ENG,MFFW,Huddersfield,eng Premier League,25,1993,23.1,36,24,10,18,8,26,2,24,17,53,9,0
1989,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,31,1987,0.1,0,0,0,0,0,0,0,0,0,0,0,0
1990,Quincy Promes,nl NED,FWDF,Sevilla,es La Liga,26,1992,17.6,35,25,23,9,3,19,3,16,25,60,22,1
1991,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,26,1991,28.3,50,28,23,21,6,21,6,15,53,103,37,0
1992,Silvio Proto,be BEL,GK,Lazio,it Serie A,35,1983,2,0,0,0,0,0,0,0,0,0,0,1,0
1993,Ivan Provedel,it ITA,GK,Empoli,it Serie A,24,1994,16,0,0,0,0,0,0,0,0,0,0,4,0
1994,Javi Puado,es ESP,FWMF,Espanyol,es La Liga,20,1998,4,2,1,0,2,0,5,1,4,6,8,4,0
1995,Manuel Pucciarelli,it ITA,FW,Chievo,it Serie A,27,1991,3.4,4,2,2,1,1,5,0,5,3,7,4,0
1996,Riqui Puig,es ESP,MF,Barcelona,es La Liga,18,1999,1.7,3,3,0,2,1,0,0,0,0,3,1,0
1997,Erick Pulgar,cl CHI,MF,Bologna,it Serie A,24,1994,26.2,65,36,35,23,7,35,5,30,50,115,54,1
1998,Jorge Pulido,es ESP,DF,Huesca,es La Liga,27,1991,30.9,63,42,40,19,4,39,18,21,50,113,158,0
1999,Christian Pulisic,us USA,FW,Dortmund,de Bundesliga,19,1998,10.4,10,6,2,6,2,12,2,10,6,16,10,0
2000,Jason Puncheon,eng ENG,MF,Crystal Palace,eng Premier League,32,1986,0.1,1,1,1,0,0,0,0,0,0,1,0,0
2001,Jason Puncheon,eng ENG,MF,Huddersfield,eng Premier League,32,1986,4.2,7,4,1,5,1,3,1,2,3,10,8,0
2002,Ignacio Pussetto,ar ARG,FWMF,Udinese,it Serie A,22,1995,24.2,65,40,25,30,10,28,3,25,29,94,34,0
2003,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,35,1983,35.5,14,8,6,4,4,32,1,31,8,22,17,0
2004,Robin Quaison,se SWE,FWMF,Mainz 05,de Bundesliga,24,1993,24.4,19,12,3,10,6,9,1,8,7,26,4,0
2005,Collin Quaner,de GER,FW,Huddersfield,eng Premier League,27,1991,0.4,0,0,0,0,0,0,0,0,0,0,0,0
2006,Domingos Quina,pt POR,MF,Watford,eng Premier League,18,1999,3.8,9,7,3,5,1,6,0,6,3,12,1,0
2007,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,21,1996,7,10,4,5,4,1,5,2,3,8,18,17,0
2008,Dani Raba,es ESP,MFFW,Villarreal,es La Liga,22,1995,2.1,6,5,1,2,3,1,0,1,1,7,0,0
2009,Adrien Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,23,1995,11.8,35,20,13,17,5,9,2,7,10,45,20,0
2010,Nemanja Radonjić,rs SRB,FWMF,Marseille,fr Ligue 1,22,1996,7.6,8,5,1,5,2,3,0,3,5,13,4,0
2011,Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,29,1988,14.2,20,12,11,8,1,12,4,8,13,33,20,1
2012,Ivan Radovanović,rs SRB,MF,Chievo,it Serie A,29,1988,19,27,22,20,7,0,19,7,12,26,53,36,0
2013,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,21,1997,33,0,0,0,0,0,0,0,0,1,1,11,4
2014,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,31,1986,24.9,43,27,24,15,4,20,14,6,42,85,85,1
2015,Rafael,br BRA,DF,Lyon,fr Ligue 1,28,1990,11.4,31,19,14,12,5,19,2,17,15,46,30,2
2016,Raffael,br BRA,FW,M'Gladbach,de Bundesliga,33,1985,6,8,4,2,4,2,5,0,5,1,9,0,0
2017,Rafinha,br BRA,FWMF,Barcelona,es La Liga,25,1993,2.5,8,6,2,3,3,5,1,4,1,9,2,0
2018,Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,32,1985,10,15,7,6,6,3,8,3,5,19,34,11,0
2019,Andrea Raggi,it ITA,DF,Monaco,fr Ligue 1,34,1984,5.5,7,5,7,0,0,1,0,1,7,14,21,0
2020,Baba Rahman,gh GHA,DF,Reims,fr Ligue 1,24,1994,10.7,26,20,17,8,1,21,3,18,16,42,37,2
2021,Baba Rahman,gh GHA,DF,Schalke 04,de Bundesliga,24,1994,1.8,3,1,1,1,1,3,0,3,2,5,2,0
2022,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,30,1988,29.4,30,24,10,14,6,32,8,24,51,81,33,0
2023,Joe Ralls,eng ENG,MF,Cardiff City,eng Premier League,24,1993,21.8,45,23,21,21,3,21,6,15,29,74,30,0
2024,Jonás Ramalho,es ESP,DF,Girona,es La Liga,25,1993,18,13,6,12,1,0,24,11,13,16,29,80,1
2025,Benito Raman,be BEL,MFFW,Düsseldorf,de Bundesliga,23,1994,18.7,35,20,14,16,5,30,2,28,15,50,8,0
2026,Adil Rami,fr FRA,DF,Marseille,fr Ligue 1,32,1985,15.7,14,9,12,2,0,14,14,0,18,32,52,3
2027,Gastón Ramírez,uy URU,MF,Sampdoria,it Serie A,27,1990,17.5,38,22,12,18,8,28,4,24,8,46,27,0
2028,Sandro Ramírez,es ESP,FWMF,Real Sociedad,es La Liga,23,1995,11.7,19,10,7,10,2,12,1,11,9,28,3,0
2029,Iván Ramis,es ESP,DF,Eibar,es La Liga,33,1984,18.6,23,13,10,11,2,10,5,5,18,41,65,2
2030,Chris Ramos,es ESP,FW,Valladolid,es La Liga,21,1997,0.7,1,1,0,0,1,0,0,0,0,1,1,0
2031,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,32,1986,27.5,41,32,25,12,4,29,15,14,37,78,90,2
2032,Aaron Ramsey,wls WAL,MF,Arsenal,eng Premier League,27,1990,14.8,34,18,11,15,8,7,1,6,9,43,3,0
2033,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,17,2000,1,0,0,0,0,0,0,0,0,0,0,7,0
2034,Andrea Ranocchia,it ITA,DFFW,Inter,it Serie A,30,1988,0.7,2,2,1,1,0,1,0,1,0,2,3,0
2035,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,20,1997,25.9,24,12,4,12,8,27,0,27,3,27,24,0
2036,Milot Rashica,xk KVX,FWMF,Werder Bremen,de Bundesliga,22,1996,17.2,24,16,8,11,5,16,2,14,6,30,6,1
2037,Jacob Rasmussen,dk DEN,DFMF,Empoli,it Serie A,21,1997,11.3,18,12,10,6,2,18,13,5,12,30,55,1
2038,Giacomo Raspadori,it ITA,DF,Sassuolo,it Serie A,18,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,Yoric Ravet,fr FRA,FWMF,Freiburg,de Bundesliga,28,1989,0.8,2,1,1,0,1,2,1,1,0,2,1,0
2040,Tim Ream,us USA,DF,Fulham,eng Premier League,30,1987,22.7,23,14,16,7,0,19,10,9,25,48,80,2
2041,Ante Rebić,hr CRO,FWMF,Eint Frankfurt,de Bundesliga,24,1993,22,22,9,5,12,5,18,1,17,8,30,3,0
2042,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,23,1995,36,61,35,31,22,8,48,13,35,40,101,92,1
2043,Arkadiusz Reca,pl POL,DF,Atalanta,it Serie A,23,1995,0.5,2,0,1,0,1,0,0,0,3,5,0,0
2044,Recio,es ESP,MF,Leganés,es La Liga,27,1991,14.3,30,21,14,13,3,14,2,12,14,44,14,0
2045,Nathan Redmond,eng ENG,MFFW,Southampton,eng Premier League,24,1994,36.3,45,22,14,19,12,54,2,52,20,65,23,1
2046,Vasco Regini,it ITA,DFFW,SPAL,it Serie A,27,1990,0.9,1,0,0,1,0,2,1,1,0,1,4,0
2047,Sergio Reguilón,es ESP,DF,Real Madrid,es La Liga,21,1996,12.4,25,14,15,9,1,13,3,10,20,45,41,1
2048,Bobby Reid,jm JAM,FWMF,Cardiff City,eng Premier League,25,1993,15.8,16,9,6,7,3,13,0,13,3,19,12,0
2049,Pepe Reina,es ESP,GK,Milan,it Serie A,35,1982,3.7,0,0,0,0,0,0,0,0,0,0,1,0
2050,Jeff Reine-Adélaïde,fr FRA,FWMF,Angers,fr Ligue 1,20,1998,28.4,40,22,18,19,3,20,0,20,19,59,10,0
2051,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,23,36,22,23,12,1,24,16,8,34,70,88,0
2052,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,31,1987,13.4,2,1,0,2,0,3,1,2,2,4,17,1
2053,Michael Rensing,de GER,GK,Düsseldorf,de Bundesliga,34,1984,32,2,1,2,0,0,1,0,1,2,4,13,2
2054,Marco Reus,de GER,MFFW,Dortmund,de Bundesliga,29,1989,25.7,33,22,11,16,6,28,1,27,8,41,32,0
2055,Elvis Rexhbeçaj,de GER,MF,Wolfsburg,de Bundesliga,20,1997,12.7,28,18,11,12,5,18,2,16,14,42,21,0
2056,Diego Reyes,mx MEX,DF,Leganés,es La Liga,25,1992,3.6,7,4,4,3,0,4,4,0,7,14,17,1
2057,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,30,0,0,0,0,0,0,0,0,1,1,14,2
2058,Simon Rhein,de GER,MF,Nürnberg,de Bundesliga,20,1998,5.5,7,4,7,0,0,6,1,5,7,14,6,0
2059,Franck Ribéry,fr FRA,MFFW,Bayern Munich,de Bundesliga,35,1983,13,15,7,7,6,2,9,0,9,7,22,1,0
2060,Declan Rice,eng ENG,MF,West Ham,eng Premier League,19,1999,33.4,98,60,35,58,5,51,12,39,52,150,56,0
2061,Jazz Richards,wls WAL,DFMF,Cardiff City,eng Premier League,27,1991,1.5,0,0,0,0,0,2,1,1,2,2,5,0
2062,Richarlison,br BRA,FWMF,Everton,eng Premier League,21,1997,29.6,49,34,19,20,10,30,2,28,16,65,39,0
2063,Marco Richter,de GER,MFFW,Augsburg,de Bundesliga,20,1997,15.8,13,8,4,5,4,16,1,15,13,26,9,1
2064,Diego Rico,es ESP,DFMF,Bournemouth,eng Premier League,25,1993,6.8,14,9,8,2,4,13,2,11,14,28,20,0
2065,Mikel Rico,es ESP,MF,Athletic Club,es La Liga,33,1984,2.7,5,2,1,4,0,3,2,1,2,7,3,0
2066,Sergio Rico,es ESP,GK,Fulham,eng Premier League,24,1993,29,1,1,1,0,0,0,0,0,1,2,13,5
2067,Asier Riesgo,es ESP,GK,Eibar,es La Liga,34,1983,14,1,1,1,0,0,0,0,0,0,1,8,1
2068,Sascha Riether,de GER,FW,Schalke 04,de Bundesliga,35,1983,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,Emiliano Rigoni,ar ARG,FWMF,Atalanta,it Serie A,25,1993,5.8,6,1,2,2,2,3,0,3,3,9,3,0
2070,Luca Rigoni,it ITA,MF,Parma,it Serie A,33,1984,19.6,42,25,25,15,2,19,2,17,18,60,39,0
2071,Nicola Rigoni,it ITA,MF,Chievo,it Serie A,27,1990,21.7,43,25,22,15,6,20,5,15,23,66,45,1
2072,Kévin Rimane,gf GUF,MF,Paris S-G,fr Ligue 1,27,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2073,Tomás Rincón,ve VEN,MF,Torino,it Serie A,30,1988,31.1,75,44,25,41,9,35,5,30,42,117,71,1
2074,Renaud Ripart,fr FRA,FWDF,Nîmes,fr Ligue 1,25,1993,33.4,76,49,41,22,13,43,7,36,27,103,79,0
2075,Mihailo Ristić,rs SRB,DFMF,Montpellier,fr Ligue 1,22,1995,3.6,14,9,8,5,1,11,3,8,9,23,6,0
2076,Matt Ritchie,sct SCO,DFMF,Newcastle Utd,eng Premier League,28,1989,32.5,70,44,35,27,8,34,11,23,51,121,76,1
2077,Cristian Rivera,es ESP,MF,Huesca,es La Liga,21,1997,18.8,38,25,18,19,1,21,4,17,31,69,31,0
2078,Arjen Robben,nl NED,FWMF,Bayern Munich,de Bundesliga,34,1984,6.3,3,1,0,3,0,6,1,5,3,6,0,0
2079,Rober,es ESP,DF,Levante,es La Liga,23,1995,31.7,41,29,33,6,2,52,36,16,51,92,129,2
2080,Sergi Roberto,es ESP,DFMF,Barcelona,es La Liga,26,1992,23.2,28,20,15,9,4,18,3,15,43,71,31,0
2081,Patrick Roberts,eng ENG,MFFW,Girona,es La Liga,21,1997,6.7,7,6,5,2,0,5,0,5,3,10,2,1
2082,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,24,1994,35.7,80,49,41,31,8,33,6,27,29,109,57,3
2083,Joel Robles,es ESP,GK,Betis,es La Liga,28,1990,5,1,0,1,0,0,0,0,0,0,1,5,1
2084,Marc Roca,es ESP,MF,Espanyol,es La Liga,21,1996,34.6,71,45,36,26,9,43,21,22,36,107,60,3
2085,Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,1998,0,0,0,0,0,0,0,0,0,0,0,1,0
2086,Kenny Rocha Santos,cv CPV,MF,Saint-Étienne,fr Ligue 1,18,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,Rubén Rochina,es ESP,MF,Levante,es La Liga,27,1991,20,51,33,26,16,9,29,0,29,21,72,19,1
2088,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,27,1990,10.3,31,19,17,9,5,17,0,17,19,50,14,0
2089,Ronny Rodelin,fr FRA,MFFW,Guingamp,fr Ligue 1,28,1989,8.8,13,5,2,7,4,8,1,7,8,21,13,0
2090,Rodri,es ESP,MF,Atlético Madrid,es La Liga,22,1996,30.4,103,70,45,50,8,35,11,24,41,144,68,0
2091,Rodrigo,es ESP,FW,Valencia,es La Liga,27,1991,28.1,21,10,6,9,6,17,1,16,3,24,18,0
2092,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,1994,5.4,21,11,14,6,1,13,3,10,8,29,15,0
2093,Alejandro Rodríguez,es ESP,MF,Empoli,it Serie A,27,1991,0.3,0,0,0,0,0,0,0,0,0,0,1,0
2094,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,31,1987,20.2,16,7,1,6,9,15,1,14,8,24,8,0
2095,Óscar Rodríguez Arnaiz,es ESP,MF,Leganés,es La Liga,20,1998,27.8,46,25,26,15,5,12,2,10,16,62,16,0
2096,James Rodríguez,co COL,MF,Bayern Munich,de Bundesliga,27,1991,12.6,12,8,3,4,5,9,0,9,4,16,1,0
2097,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,25,1992,33.9,57,32,34,21,2,25,5,20,38,95,98,0
2098,Marko Rog,hr CRO,MF,Napoli,it Serie A,23,1995,3.7,12,9,3,7,2,8,2,6,5,17,1,0
2099,Marko Rog,hr CRO,MF,Sevilla,es La Liga,23,1995,4,12,11,4,8,0,4,0,4,8,20,1,0
2100,Rogério,br BRA,DFMF,Sassuolo,it Serie A,20,1998,29.7,55,38,35,13,7,32,7,25,37,92,109,1
2101,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,2.4,5,3,3,2,0,3,2,1,6,11,9,1
2102,Diego Rolán,uy URU,MFFW,Leganés,es La Liga,25,1993,2.4,6,4,3,3,0,2,0,2,3,9,3,0
2103,Diego Rolán,uy URU,MFFW,Alavés,es La Liga,25,1993,3.3,7,4,3,1,3,1,0,1,1,8,4,0
2104,Rolando,pt POR,DF,Marseille,fr Ligue 1,32,1985,8.9,18,7,15,3,0,8,6,2,11,29,25,0
2105,Esteban Rolón,ar ARG,MF,Genoa,it Serie A,23,1995,11.6,46,29,14,20,12,18,2,16,16,62,12,0
2106,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,21,1997,16.4,14,9,10,4,0,20,12,8,19,33,68,0
2107,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,23,1995,31.6,34,19,26,6,2,48,32,16,37,71,173,1
2108,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,34,1984,35.1,118,71,61,50,7,44,16,28,58,176,65,1
2109,Cristian Romero,ar ARG,DF,Genoa,it Serie A,20,1998,26,61,35,38,18,5,49,27,22,37,98,128,1
2110,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,26,1991,23.7,81,46,39,38,4,43,17,26,52,133,44,1
2111,Rômulo,it ITA,MFFW,Genoa,it Serie A,31,1987,15,26,18,9,10,7,16,3,13,18,44,20,0
2112,Rômulo,it ITA,DF,Lazio,it Serie A,31,1987,8.6,10,5,8,2,0,10,2,8,5,15,13,0
2113,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,33,1985,29.9,10,7,5,4,1,7,2,5,6,16,32,0
2114,Facundo Roncaglia,ar ARG,DF,Valencia,es La Liga,31,1987,6.7,13,10,8,5,0,4,2,2,10,23,22,0
2115,Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,31,1987,11.9,34,22,26,8,0,12,5,7,20,54,51,2
2116,Salomón Rondón,ve VEN,FW,Newcastle Utd,eng Premier League,28,1989,28.9,8,3,2,4,2,14,3,11,5,13,39,0
2117,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,23,1994,35.8,86,54,24,46,16,46,6,40,33,119,19,0
2118,Marten de Roon,nl NED,MF,Atalanta,it Serie A,27,1991,33.1,102,57,32,61,9,48,9,39,53,155,49,1
2119,Roberto Rosales,ve VEN,DF,Espanyol,es La Liga,29,1988,19.4,48,31,22,16,10,19,7,12,22,70,68,0
2120,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,28,1990,20,49,31,26,16,7,24,4,20,24,73,28,3
2121,Valentin Rosier,fr FRA,DFMF,Dijon,fr Ligue 1,21,1996,16.2,44,25,22,19,3,25,4,21,32,76,45,1
2122,Luca Rossettini,it ITA,DF,Chievo,it Serie A,33,1985,20.3,26,17,18,8,0,23,15,8,35,61,114,0
2123,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,27,1991,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,25,1993,27.3,42,29,25,15,2,50,7,43,31,73,54,0
2125,Nolan Roux,fr FRA,FW,Guingamp,fr Ligue 1,30,1988,17.1,11,9,0,6,5,6,2,4,4,15,21,0
2126,Aaron Rowe,eng ENG,FW,Huddersfield,eng Premier League,17,2000,0.8,1,0,1,0,0,0,0,0,1,2,1,0
2127,Waldo Rubio,es ESP,MF,Valladolid,es La Liga,22,1995,5.5,4,2,3,1,0,2,0,2,1,5,8,1
2128,John Ruddy,eng ENG,GK,Wolves,eng Premier League,31,1986,1,0,0,0,0,0,0,0,0,0,0,0,0
2129,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,25,1993,31.9,34,16,27,6,1,15,8,7,32,66,96,1
2130,Sebastian Rudy,de GER,MF,Schalke 04,de Bundesliga,28,1990,15.1,44,24,11,27,6,23,2,21,15,59,15,0
2131,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,1986,37,2,2,2,0,0,0,0,0,0,2,18,3
2132,Daniele Rugani,it ITA,DF,Juventus,it Serie A,24,1994,15,8,5,5,3,0,19,14,5,16,24,51,1
2133,Mário Rui,pt POR,DF,Napoli,it Serie A,27,1991,15.7,24,18,9,12,3,15,3,12,21,45,38,0
2134,Abel Ruiz,es ESP,FW,Barcelona,es La Liga,18,2000,0.2,1,1,1,0,0,0,0,0,0,1,0,0
2135,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,22,1996,22.1,54,33,22,25,7,23,4,19,21,75,29,2
2136,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,29,1989,21.9,28,19,20,6,2,28,16,12,38,66,67,1
2137,Gerónimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,26,1992,27,2,1,2,0,0,1,0,1,1,3,12,6
2138,Lukas Rupp,de GER,MFDF,Hoffenheim,de Bundesliga,27,1991,0.3,1,1,0,0,1,0,0,0,0,1,0,0
2139,Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,32,1985,4.2,7,2,5,2,0,2,2,0,7,14,8,0
2140,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,26,1992,34,1,0,1,0,0,0,0,0,0,1,13,1
2141,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,25,1992,1.4,0,0,0,0,0,0,0,0,0,0,1,0
2142,Idriss Saadi,dz ALG,FWMF,Strasbourg,fr Ligue 1,26,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0
