Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s
2095,Yeremi Pino,es ESP,FWMF,Villarreal,es La Liga,17,2002,24,6,797,8.9
2096,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,30,1990,1,0,23,0.3
2097,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,33,1987,18,18,1481,16.5
2098,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,34,1986,5,2,228,2.5
2099,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,35,1985,11,5,455,5.1
2100,Marko Pjaca,hr CRO,FWMF,Genoa,it Serie A,25,1995,35,15,1418,15.8
2101,Miralem Pjanić,ba BIH,MF,Barcelona,es La Liga,30,1990,19,6,627,7
2102,Óscar Plano,es ESP,MFFW,Valladolid,es La Liga,29,1991,36,30,2517,28
2103,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,28,1992,16,12,1071,11.9
2104,Alassane Pléa,fr FRA,FW,M'Gladbach,de Bundesliga,27,1993,29,19,1803,20
2105,Dani Plomer,es ESP,FW,Granada,es La Liga,21,1998,1,0,45,0.5
2106,Tommaso Pobega,it ITA,MF,Spezia,it Serie A,21,1999,20,17,1229,13.7
2107,Daniel Podence,pt POR,MFFW,Wolves,eng Premier League,24,1995,24,22,1661,18.5
2108,Paul Pogba,fr FRA,MFFW,Manchester Utd,eng Premier League,27,1993,26,21,1897,21.1
2109,Joel Pohjanpalo,fi FIN,FW,Union Berlin,de Bundesliga,25,1994,19,10,851,9.5
2110,Joel Pohjanpalo,fi FIN,MF,Leverkusen,de Bundesliga,25,1994,1,0,6,0.1
2111,Andrea Poli,it ITA,MF,Bologna,it Serie A,30,1989,18,4,383,4.3
2112,Matteo Politano,it ITA,FWMF,Napoli,it Serie A,26,1993,37,22,1908,21.2
2113,Jorge Pombo,es ESP,FWMF,Cádiz,es La Liga,26,1994,12,5,523,5.8
2114,Marin Pongračić,hr CRO,DF,Wolfsburg,de Bundesliga,22,1997,10,7,575,6.4
2115,Pere Pons,es ESP,MF,Alavés,es La Liga,27,1993,22,12,1186,13.2
2116,Nick Pope,eng ENG,GK,Burnley,eng Premier League,28,1992,32,32,2880,32
2117,Manolo Portanova,it ITA,MFFW,Genoa,it Serie A,20,2000,3,0,66,0.7
2118,Manolo Portanova,it ITA,MF,Juventus,it Serie A,20,2000,2,1,70,0.8
2119,Francisco Portillo,es ESP,MFFW,Getafe,es La Liga,30,1990,16,3,418,4.6
2120,Portu,es ESP,FWMF,Real Sociedad,es La Liga,28,1992,37,24,2184,24.3
2121,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,23,1997,26,25,2119,23.5
2122,Sergio Postigo,es ESP,DF,Levante,es La Liga,31,1988,22,19,1623,18
2123,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,26,1994,27,14,1354,15
2124,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,27,1992,14,4,491,5.5
2125,Darío Poveda,es ESP,FW,Getafe,es La Liga,23,1997,1,0,5,0.1
2126,Alejandro Pozo Pozo,es ESP,DFMF,Eibar,es La Liga,21,1999,30,24,2190,24.3
2127,Dennis Praet,be BEL,MF,Leicester City,eng Premier League,26,1994,15,10,718,8
2128,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,26,1993,14,3,353,3.9
2129,Nicolas de Préville,fr FRA,FWMF,Bordeaux,fr Ligue 1,29,1991,33,15,1611,17.9
2130,Manuel Prietl,at AUT,MF,Arminia,de Bundesliga,28,1991,28,28,2517,28
2131,Grischa Prömel,de GER,MF,Union Berlin,de Bundesliga,25,1995,24,21,1816,20.2
2132,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,28,1991,7,2,213,2.4
2133,Ivan Provedel,it ITA,GK,Spezia,it Serie A,26,1994,29,29,2610,29
2134,Antonio Puertas,es ESP,FWMF,Granada,es La Liga,28,1992,35,22,2170,24.1
2135,Riqui Puig,es ESP,MFFW,Barcelona,es La Liga,20,1999,14,2,292,3.2
2136,Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,26,1994,31,21,2002,22.2
2137,Jorge Pulido,es ESP,DF,Huesca,es La Liga,29,1991,33,32,2885,32.1
2138,Christian Pulisic,us USA,FWMF,Chelsea,eng Premier League,21,1998,27,18,1738,19.3
2139,Ignacio Pussetto,ar ARG,FW,Udinese,it Serie A,24,1995,11,9,754,8.4
2140,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,37,1983,33,25,2204,24.5
2141,Robin Quaison,se SWE,FWMF,Mainz 05,de Bundesliga,26,1993,28,18,1476,16.4
2142,Domingos Quina,pt POR,MF,Granada,es La Liga,20,1999,8,5,341,3.8
2143,Quini,es ESP,DF,Granada,es La Liga,30,1989,19,12,1191,13.2
2144,Quique,es ESP,FWMF,Eibar,es La Liga,30,1990,12,0,167,1.9
2145,Dani Raba,es ESP,MFFW,Villarreal,es La Liga,24,1995,5,1,150,1.7
2146,Simone Rabbi,it ITA,FWDF,Bologna,it Serie A,18,2001,4,0,35,0.4
2147,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,25,1995,34,25,2313,25.7
2148,Uroš Račić,rs SRB,MF,Valencia,es La Liga,22,1998,31,25,2187,24.3
2149,Anthony Racioppi,ch SUI,GK,Dijon,fr Ligue 1,21,1998,21,21,1890,21
2150,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,27,1993,21,13,1121,12.5
2151,Nemanja Radonjić,rs SRB,FW,Marseille,fr Ligue 1,24,1996,12,4,396,4.4
2152,Nemanja Radonjić,rs SRB,FWMF,Hertha BSC,de Bundesliga,24,1996,12,5,611,6.8
2153,Aleksandar Radovanović,rs SRB,DF,Lens,fr Ligue 1,26,1993,1,1,90,1
2154,Ivan Radovanović,rs SRB,DFMF,Genoa,it Serie A,31,1988,33,24,2232,24.8
2155,Ionuț Radu,ro ROU,GK,Inter,it Serie A,23,1997,2,1,135,1.5
2156,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,33,1986,31,30,2458,27.3
2157,Rafael,br BRA,GK,Spezia,it Serie A,38,1982,3,2,207,2.3
2158,Rafinha,br BRA,MFFW,Paris S-G,fr Ligue 1,27,1993,23,15,1361,15.1
2159,Antonio Raimondo,it ITA,FW,Bologna,it Serie A,16,2004,1,0,1,0
2160,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,24,1995,37,37,3285,36.5
2161,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,32,1988,37,25,2233,24.8
2162,Jonás Ramalho,es ESP,DF,Osasuna,es La Liga,27,1993,5,3,304,3.4
2163,Benito Raman,be BEL,FWMF,Schalke 04,de Bundesliga,25,1994,25,13,1246,13.8
2164,Gastón Ramírez,uy URU,FWMF,Sampdoria,it Serie A,29,1990,25,10,969,10.8
2165,Sandro Ramírez,es ESP,FW,Huesca,es La Liga,25,1995,20,16,1285,14.3
2166,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,34,1986,15,15,1275,14.2
2167,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,eng Premier League,22,1998,38,38,3420,38
2168,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,29,1990,22,13,1089,12.1
2169,Jacob Ramsey,eng ENG,MF,Aston Villa,eng Premier League,19,2001,22,6,626,7
2170,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,19,2000,1,1,90,1
2171,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,33,1987,3,3,270,3
2172,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,32,1988,8,8,703,7.8
2173,Raphinha,br BRA,MFFW,Leeds United,eng Premier League,23,1996,30,26,2360,26.2
2174,Raphinha,br BRA,FWMF,Rennes,fr Ligue 1,23,1996,6,5,404,4.5
2175,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,22,1997,37,33,2920,32.4
2176,Milot Rashica,xk KVX,FWMF,Werder Bremen,de Bundesliga,24,1996,24,14,1462,16.2
2177,Giacomo Raspadori,it ITA,FWMF,Sassuolo,it Serie A,20,2000,27,13,1232,13.7
2178,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,20,1999,4,4,360,4
2179,Tim Ream,us USA,DF,Fulham,eng Premier League,32,1987,7,7,630,7
2180,Ante Rebić,hr CRO,FW,Milan,it Serie A,26,1993,27,20,1776,19.7
2181,Arkadiusz Reca,pl POL,DF,Crotone,it Serie A,25,1995,30,28,2313,25.7
2182,Recio,es ESP,MF,Eibar,es La Liga,29,1991,17,8,734,8.2
2183,Daishawn Redan,nl NED,FWMF,Hertha BSC,de Bundesliga,19,2001,7,0,102,1.1
2184,Nathan Redmond,eng ENG,MFFW,Southampton,eng Premier League,26,1994,29,17,1738,19.3
2185,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,25,1995,31,26,2247,25
2186,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,29,1990,3,1,88,1
2187,Sergio Reguilón,es ESP,DF,Tottenham,eng Premier League,23,1996,27,26,2244,24.9
2188,Bobby Reid,jm JAM,MFFW,Fulham,eng Premier League,27,1993,33,28,2372,26.4
2189,Pepe Reina,es ESP,GK,Lazio,it Serie A,37,1982,29,29,2610,29
2190,Jeff Reine-Adélaïde,fr FRA,MFFW,Nice,fr Ligue 1,22,1998,14,12,1058,11.8
2191,Jeff Reine-Adélaïde,fr FRA,FW,Lyon,fr Ligue 1,22,1998,1,0,24,0.3
2192,Reinier,br BRA,MFFW,Dortmund,de Bundesliga,18,2002,14,1,257,2.9
2193,Francisco Reis Ferreira,pt POR,DF,Valencia,es La Liga,23,1997,3,2,181,2
2194,Rocco Reitz,de GER,MF,M'Gladbach,de Bundesliga,18,2002,2,1,60,0.7
2195,Karim Rekik,nl NED,DF,Sevilla,es La Liga,25,1994,11,6,653,7.3
2196,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,25,1995,38,38,3420,38
2197,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,fr Ligue 1,21,1998,4,4,272,3
2198,Marco Reus,de GER,MFFW,Dortmund,de Bundesliga,31,1989,32,27,2279,25.3
2199,Elvis Rexhbeçaj,de GER,MFFW,Köln,de Bundesliga,22,1997,30,20,1833,20.4
2200,Oriol Rey,es ESP,MF,Valladolid,es La Liga,22,1998,1,0,15,0.2
2201,Gio Reyna,us USA,MFFW,Dortmund,de Bundesliga,17,2002,32,23,1976,22
2202,Baptiste Reynet,fr FRA,GK,Nîmes,fr Ligue 1,29,1990,38,38,3420,38
2203,Bryan Reynolds,us USA,DF,Roma,it Serie A,19,2001,5,3,283,3.1
2204,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,37,1983,29,28,2149,23.9
2205,Ricard,es ESP,DF,Atlético Madrid,es La Liga,20,2000,1,0,30,0.3
2206,Federico Ricci,it ITA,FW,Sassuolo,it Serie A,26,1994,1,0,4,0
2207,Giacomo Ricci,it ITA,DF,Parma,it Serie A,23,1996,3,0,67,0.7
2208,Matteo Ricci,it ITA,MF,Spezia,it Serie A,26,1994,29,26,2229,24.8
2209,Declan Rice,eng ENG,MF,West Ham,eng Premier League,21,1999,32,32,2879,32
2210,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,20,2000,11,11,944,10.5
2211,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,20,2000,3,1,89,1
2212,Lewis Richardson,eng ENG,FWMF,Burnley,eng Premier League,17,2003,2,0,4,0
2213,Richarlison,br BRA,FW,Everton,eng Premier League,23,1997,34,33,2861,31.8
2214,Marco Richter,de GER,FWMF,Augsburg,de Bundesliga,22,1997,29,16,1416,15.7
2215,Mikel Rico,es ESP,MF,Huesca,es La Liga,35,1984,32,27,2183,24.3
2216,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,26,1993,10,8,810,9
2217,Jaïro Riedewald,nl NED,MF,Crystal Palace,eng Premier League,23,1996,33,19,1820,20.2
2218,Emiliano Rigoni,ar ARG,MF,Elche,es La Liga,27,1993,23,12,1139,12.7
2219,Tomás Rincón,ve VEN,MF,Torino,it Serie A,32,1988,36,33,2846,31.6
2220,Luis Rioja,es ESP,MFFW,Alavés,es La Liga,26,1993,35,25,2090,23.2
2221,Renaud Ripart,fr FRA,MFFW,Nîmes,fr Ligue 1,27,1993,38,35,3054,33.9
2222,Andrea Rispoli,it ITA,DF,Crotone,it Serie A,31,1988,19,5,652,7.2
2223,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,24,1995,34,26,2236,24.8
2224,Matt Ritchie,sct SCO,DFMF,Newcastle Utd,eng Premier League,30,1989,18,15,1350,15
2225,Maxence Rivera,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,18,2002,17,1,239,2.7
2226,Emmanuel Rivière,fr FRA,FW,Crotone,it Serie A,30,1990,21,7,640,7.1
2227,Rober,es ESP,DFMF,Levante,es La Liga,25,1995,19,16,1425,15.8
2228,Roberto,es ESP,GK,Valladolid,es La Liga,34,1986,13,13,1170,13
2229,Sergi Roberto,es ESP,DFFW,Barcelona,es La Liga,28,1992,15,9,946,10.5
2230,Tyler Roberts,wls WAL,MFFW,Leeds United,eng Premier League,21,1999,27,14,1340,14.9
2231,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,26,1994,38,38,3383,37.6
2232,Antonee Robinson,us USA,DF,Fulham,eng Premier League,22,1997,28,24,2162,24
2233,Callum Robinson,ie IRL,FWMF,West Brom,eng Premier League,25,1995,28,20,1560,17.3
2234,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,26,1993,11,9,877,9.7
2235,Joel Robles,es ESP,GK,Betis,es La Liga,30,1990,18,18,1620,18
2236,Hal Robson-Kanu,wls WAL,FW,West Brom,eng Premier League,31,1989,19,2,561,6.2
2237,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,23,1996,6,2,177,2
2238,Christopher Rocchia,fr FRA,DFFW,Marseille,fr Ligue 1,22,1998,2,0,22,0.2
2239,Rubén Rochina,es ESP,MF,Levante,es La Liga,29,1991,25,17,1404,15.6
2240,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,23,1996,2,2,180,2
2241,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,29,1990,27,19,1625,18.1
2242,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,22,1997,12,8,733,8.1
2243,Rodri,es ESP,MF,Manchester City,eng Premier League,24,1996,34,31,2748,30.5
2244,Rodrigo,es ESP,MFFW,Leeds United,eng Premier League,29,1991,26,14,1288,14.3
2245,Rodrigo,es ESP,FWMF,Betis,es La Liga,20,2000,15,5,537,6
2246,Kévin Rodrigues,pt POR,DFMF,Eibar,es La Liga,26,1994,22,11,1095,12.2
2247,Ángel Rodríguez,es ESP,FWMF,Getafe,es La Liga,33,1987,33,12,1374,15.3
2248,Óscar Rodríguez Arnaiz,es ESP,MFFW,Sevilla,es La Liga,22,1998,20,4,511,5.7
2249,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,26,1994,35,34,2864,31.8
2250,James Rodríguez,co COL,FWMF,Everton,eng Premier League,29,1991,23,21,1764,19.6
2251,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,31,1989,31,12,1265,14.1
2252,Miguel Rodríguez,es ESP,FWDF,Celta Vigo,es La Liga,17,2003,4,0,30,0.3
2253,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27,1992,16,15,1238,13.8
2254,Víctor Rodríguez,es ESP,MF,Elche,es La Liga,31,1989,16,2,426,4.7
2255,Rodrygo,br BRA,FW,Real Madrid,es La Liga,19,2001,22,10,983,10.9
2256,Marko Rog,hr CRO,MF,Cagliari,it Serie A,25,1995,14,14,1165,12.9
2257,Rogério,br BRA,DF,Sassuolo,it Serie A,22,1998,28,21,1877,20.9
2258,Luis Rojas,cl CHI,MFFW,Crotone,it Serie A,18,2002,7,0,104,1.2
2259,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,25,1995,22,21,1907,21.2
2260,Cristian Romero,ar ARG,DF,Atalanta,it Serie A,22,1998,31,29,2545,28.3
2261,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,28,1991,21,20,1763,19.6
2262,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,35,1985,33,31,2802,31.1
2263,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,33,1987,17,14,1232,13.7
2264,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,25,1994,26,21,1887,21
2265,Marten de Roon,nl NED,MF,Atalanta,it Serie A,29,1991,35,33,3021,33.6
2266,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,27,1993,20,14,1229,13.7
2267,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,32,1988,19,6,651,7.2
2268,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,18,2001,20,12,1187,13.2
2269,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,26,1994,16,12,1094,12.2
2270,Rubén,es ESP,GK,Osasuna,es La Liga,36,1984,3,3,187,2.1
2271,Waldo Rubio,es ESP,FWMF,Valladolid,es La Liga,24,1995,10,5,375,4.2
2272,John Ruddy,eng ENG,GK,Wolves,eng Premier League,33,1986,2,1,91,1
2273,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,1993,19,19,1710,19
2274,Sebastian Rudy,de GER,MFFW,Hoffenheim,de Bundesliga,30,1990,25,21,1678,18.6
2275,Sebastian Rudy,de GER,DF,Schalke 04,de Bundesliga,30,1990,2,2,180,2
2276,Kevin Rüegg,ch SUI,DFMF,Hellas Verona,it Serie A,21,1998,7,1,205,2.3
2277,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,1994,16,12,1001,11.1
2278,Daniele Rugani,it ITA,DF,Rennes,fr Ligue 1,26,1994,1,1,90,1
2279,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,2002,6,3,208,2.3
2280,Mário Rui,pt POR,DF,Napoli,it Serie A,29,1991,27,17,1669,18.5
2281,Aitor Ruibal,es ESP,FWMF,Betis,es La Liga,24,1996,28,21,1593,17.7
2282,Isma Ruiz,es ESP,MF,Granada,es La Liga,19,2001,1,1,67,0.7
2283,Kays Ruiz,ma MAR,FWMF,Paris S-G,fr Ligue 1,17,2002,7,1,186,2.1
2284,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24,1996,33,29,2569,28.5
2285,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,1989,27,24,2157,24
2286,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28,1992,2,2,180,2
2287,Georginio Rutter,fr FRA,FWMF,Rennes,fr Ligue 1,18,2002,4,0,44,0.5
2288,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,18,2002,9,2,241,2.7
2289,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,1992,3,3,270,3
2290,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,1992,11,11,990,11
2291,Julian Ryerson,no NOR,DFMF,Union Berlin,de Bundesliga,22,1997,24,10,1069,11.9
2292,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,1992,11,10,945,10.5
2293,João Victor Santos Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,1994,21,3,469,5.2
2294,Roli Pereira de Sa,fr FRA,FWMF,Nantes,fr Ligue 1,23,1996,6,0,56,0.6
2295,Idriss Saadi,dz ALG,MFFW,Strasbourg,fr Ligue 1,28,1992,7,0,125,1.4
2296,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,1993,33,33,2909,32.3
2297,Mathys Saban,fr FRA,FW,Saint-Étienne,fr Ligue 1,18,2002,1,0,13,0.1
2298,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,26,1994,27,24,2026,22.5
2299,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,21,1999,32,27,2016,22.4
2300,Modibo Sagnan,fr FRA,DF,Real Sociedad,es La Liga,21,1999,16,7,622,6.9
2301,Allan Saint-Maximin,fr FRA,FWMF,Newcastle Utd,eng Premier League,23,1997,25,19,1560,17.3
2302,Borja Sainz,es ESP,MFFW,Alavés,es La Liga,19,2001,21,2,453,5
2303,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,1990,27,27,2407,26.7
2304,Bukayo Saka,eng ENG,FWMF,Arsenal,eng Premier League,18,2001,32,30,2553,28.4
2305,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,30,1990,29,26,2385,26.5
2306,Moïse Sakava,cm CMR,MF,Reims,fr Ligue 1,19,2000,1,0,8,0.1
2307,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,30,1990,4,3,276,3.1
2308,Jacopo Sala,it ITA,DF,Spezia,it Serie A,28,1991,6,4,375,4.2
2309,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,28,1992,37,34,3078,34.2
2310,Eddie Salcedo,it ITA,MFFW,Hellas Verona,it Serie A,18,2001,21,7,755,8.4
2311,William Saliba,fr FRA,DF,Nice,fr Ligue 1,19,2001,20,20,1800,20
2312,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36,1984,15,15,1350,15
2313,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,21,1999,12,8,844,9.4
2314,Roland Sallai,hu HUN,MFFW,Freiburg,de Bundesliga,23,1997,28,22,1661,18.5
2315,Salvi,es ESP,MFFW,Cádiz,es La Liga,29,1991,28,25,1933,21.5
2316,Lazar Samardzic,de GER,MF,RB Leipzig,de Bundesliga,18,2002,7,2,200,2.2
2317,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,24,1996,31,31,2563,28.5
2318,Mama Samba Baldé,gw GNB,FW,Dijon,fr Ligue 1,24,1995,29,24,2161,24
2319,Junior Sambia,fr FRA,DFMF,Montpellier,fr Ligue 1,23,1996,36,26,2448,27.2
2320,Frédéric Sammaritano,fr FRA,FWMF,Dijon,fr Ligue 1,34,1986,30,10,1130,12.6
2321,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,23,1997,24,17,1460,16.2
2322,Antonio Sanabria,py PAR,FW,Torino,it Serie A,24,1996,14,12,978,10.9
2323,Antonio Sanabria,py PAR,FW,Betis,es La Liga,24,1996,16,10,932,10.4
2324,Oihan Sancet,es ESP,FWMF,Athletic Club,es La Liga,20,2000,24,11,1035,11.5
2325,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,1997,23,14,1270,14.1
2326,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,1988,30,12,1146,12.7
2327,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,1996,18,17,1486,16.5
2328,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,1986,34,29,2638,29.3
2329,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,23,1997,16,11,921,10.2
2330,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,19,2000,16,10,976,10.8
2331,Manuel Sánchez,es ESP,DF,Atlético Madrid,es La Liga,19,2000,1,1,49,0.5
2332,Juan Sánchez Miño,ar ARG,DFMF,Elche,es La Liga,30,1990,9,5,495,5.5
2333,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22,1997,27,27,2430,27
2334,Jadon Sancho,eng ENG,FWMF,Dortmund,de Bundesliga,20,2000,26,24,2062,22.9
2335,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,1991,26,20,1858,20.6
2336,Leroy Sané,de GER,FWMF,Bayern Munich,de Bundesliga,24,1996,32,18,1805,20.1
2337,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,29,1990,14,11,1071,11.9
2338,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,34,1986,32,24,2084,23.2
2339,Mohamed Sankoh,nl NED,MF,Stuttgart,de Bundesliga,16,2003,1,0,17,0.2
2340,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,18,2001,1,0,10,0.1
2341,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,25,1994,9,3,294,3.3
2342,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,25,1994,12,10,826,9.2
2343,Nicola Sansone,it ITA,FWMF,Bologna,it Serie A,28,1991,26,11,1169,13
2344,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,25,1995,3,3,270,3
2345,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,25,1995,30,28,2209,24.5
2346,Federico Santander,py PAR,FW,Bologna,it Serie A,29,1991,4,0,37,0.4
2347,Davide Santon,it ITA,DF,Roma,it Serie A,29,1991,10,7,586,6.5
2348,Samir Santos,br BRA,DF,Udinese,it Serie A,25,1994,30,24,2216,24.6
2349,Riccardo Saponara,it ITA,MF,Fiorentina,it Serie A,28,1991,2,0,52,0.6
2350,Riccardo Saponara,it ITA,FWMF,Spezia,it Serie A,28,1991,9,5,389,4.3
2351,Ivan Šaponjić,rs SRB,FW,Cádiz,es La Liga,22,1997,9,3,388,4.3
2352,Pablo Sarabia,es ESP,FWMF,Paris S-G,fr Ligue 1,28,1992,27,13,1320,14.7
2353,Josh Sargent,us USA,FWMF,Werder Bremen,de Bundesliga,20,2000,32,30,2506,27.8
2354,Bouna Sarr,sn SEN,DF,Marseille,fr Ligue 1,28,1992,2,0,76,0.8
2355,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,28,1992,8,5,452,5
2356,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,24,1996,9,6,463,5.1
2357,Marco Sau,it ITA,MFFW,Benevento,it Serie A,32,1987,24,9,785,8.7
2358,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,27,26,2165,24.1
2359,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,29,1991,33,33,2953,32.8
2360,Romaine Sawyers,kn SKN,MF,West Brom,eng Premier League,28,1991,19,17,1487,16.5
2361,Gianluca Scamacca,it ITA,FW,Genoa,it Serie A,21,1999,26,13,1352,15
2362,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,16,2004,1,0,1,0
2363,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,28,1991,18,13,1246,13.8
2364,Aurélien Scheidler,fr FRA,FW,Dijon,fr Ligue 1,22,1998,10,3,342,3.8
2365,Nicolás Schiappacasse,uy URU,MF,Sassuolo,it Serie A,21,1999,1,0,15,0.2
2366,Pasquale Schiattarella,it ITA,MF,Benevento,it Serie A,33,1987,29,26,2247,25
2367,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,24,1996,29,20,1866,20.7
2368,Sven Schipplock,de GER,FWMF,Arminia,de Bundesliga,31,1988,32,5,744,8.3
2369,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,22,1997,32,30,2626,29.2
2370,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,23,1997,24,18,1654,18.4
2371,Nico Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,20,1999,16,15,1285,14.3
2372,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,eng Premier League,27,1992,27,15,1428,15.9
2373,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,33,1986,38,38,3420,38
2374,Jonathan Schmid,fr FRA,MFDF,Freiburg,de Bundesliga,30,1990,31,27,2393,26.6
2375,Romano Schmid,at AUT,MFFW,Werder Bremen,de Bundesliga,20,2000,22,13,1177,13.1
2376,Benno Schmitz,de GER,DF,Köln,de Bundesliga,25,1994,12,4,416,4.6
2377,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,30,1989,28,24,2197,24.4
2378,Alessandro Schöpf,at AUT,FWMF,Schalke 04,de Bundesliga,26,1994,19,10,942,10.5
