Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
816,Breel Embolo,ch SUI,FWMF,M'Gladbach,de Bundesliga,24,1997,24.1,17,11,2,12,3,14,2,12,6,23,8,0
817,Emerson,br BRA,DFMF,Tottenham,eng Premier League,22,1999,25.4,72,47,50,16,6,25,2,23,22,94,92,1
818,Emerson,br BRA,DF,Barcelona,es La Liga,22,1999,1,3,3,2,1,0,1,0,1,2,5,1,0
819,Renaud Emond,be BEL,FWMF,Nantes,fr Ligue 1,29,1991,2.1,1,0,0,1,0,2,1,1,0,1,1,0
820,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,24,1997,14.2,10,5,5,2,3,9,1,8,4,14,18,0
821,Keita Endo,jp JPN,MF,Union Berlin,de Bundesliga,23,1997,0.6,1,1,1,0,0,1,0,1,0,1,0,0
822,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,28,1993,32.2,73,41,34,34,5,43,12,31,30,103,64,0
823,Christian Eriksen,dk DEN,MF,Brentford,eng Premier League,29,1992,10.4,13,6,4,5,4,9,1,8,9,22,14,0
824,Martin Erlic,hr CRO,DF,Spezia,it Serie A,23,1998,28.6,28,16,18,10,0,54,39,15,28,56,122,1
825,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,28,1993,0.1,1,0,1,0,0,2,1,1,1,2,0,0
826,Gonzalo Escalante,ar ARG,MF,Alavés,es La Liga,28,1993,14.4,30,14,9,20,1,27,2,25,21,51,28,0
827,Aarón Escandell,es ESP,GK,Granada,es La Liga,25,1995,3.2,0,0,0,0,0,0,0,0,0,0,4,0
828,Sergio Escudero,es ESP,DFMF,Granada,es La Liga,31,1989,15.9,46,24,25,17,4,18,3,15,26,72,35,0
829,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,29,1992,37,107,63,58,39,10,45,10,35,54,161,87,1
830,Michael Esser,de GER,GK,Bochum,de Bundesliga,33,1987,3,0,0,0,0,0,0,0,0,0,0,2,0
831,Estanis,es ESP,FW,Barcelona,es La Liga,17,2003,0.1,1,1,0,1,0,0,0,0,0,1,0,0
832,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,19,2002,20.6,27,18,22,4,1,31,24,7,22,49,69,1
833,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,23,1998,17.5,36,22,20,11,5,13,5,8,25,61,29,2
834,Oghenekaro Etebo,ng NGA,MF,Watford,eng Premier League,25,1995,4.5,11,8,7,4,0,3,1,2,5,16,5,0
835,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,33,1988,15,24,14,14,8,2,17,13,4,20,44,59,0
836,Eberechi Eze,eng ENG,MFFW,Crystal Palace,eng Premier League,23,1998,6.7,10,6,5,2,3,4,1,3,5,15,1,0
837,Abdessamad Ezzalzouli,ma MAR,FW,Barcelona,es La Liga,19,2001,6.4,17,9,9,5,3,3,0,3,9,26,0,0
838,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,36,1985,37,0,0,0,0,0,0,0,0,0,0,11,0
839,Fabinho,br BRA,MF,Liverpool,eng Premier League,27,1993,25.7,46,25,17,23,6,33,10,23,39,85,25,1
840,Fábio,br BRA,DF,Nantes,fr Ligue 1,31,1990,18.5,61,40,31,23,7,29,7,22,35,96,31,1
841,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,34,1987,0.4,1,0,0,1,0,0,0,0,1,2,0,0
842,Wout Faes,be BEL,DF,Reims,fr Ligue 1,23,1998,37,40,24,30,9,1,47,37,10,53,93,169,2
843,Wahidullah Faghir,dk DEN,FW,Stuttgart,de Bundesliga,18,2003,1.4,0,0,0,0,0,2,0,2,0,0,0,0
844,Romain Faivre,fr FRA,FWMF,Lyon,fr Ligue 1,23,1998,9.9,10,4,2,6,2,4,0,4,3,13,2,0
845,Romain Faivre,fr FRA,MF,Brest,fr Ligue 1,23,1998,19.9,30,18,12,13,5,11,0,11,13,43,10,0
846,Radamel Falcao,co COL,FW,Rayo Vallecano,es La Liga,35,1986,9.3,2,1,0,1,1,4,1,3,2,4,11,0
847,Diego Falcinelli,it ITA,FW,Bologna,it Serie A,30,1991,0.7,2,2,2,0,0,0,0,0,1,3,1,0
848,Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,26,1995,9.5,0,0,0,0,0,0,0,0,1,1,5,0
849,Fali,es ESP,DFMF,Cádiz,es La Liga,27,1993,20,32,19,24,8,0,26,16,10,24,56,82,0
850,Paolo Faragò,it ITA,MF,Cagliari,it Serie A,28,1993,0.2,1,1,1,0,0,2,0,2,0,1,0,0
851,Omar Faraj,se SWE,FW,Levante,es La Liga,19,2002,0,1,0,1,0,0,0,0,0,0,1,0,0
852,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,29,1991,28.6,62,40,38,21,3,38,5,33,23,85,62,1
853,Mohamed Fares,dz ALG,DFFW,Genoa,it Serie A,25,1996,6.5,4,2,1,3,0,8,3,5,8,12,11,0
854,Diego Farias,br BRA,MFFW,Cagliari,it Serie A,31,1990,0.7,1,1,0,1,0,0,0,0,0,1,0,0
855,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,23,1998,12.3,0,0,0,0,0,0,0,0,0,0,4,0
856,Ömer Faruk Beyaz,tr TUR,DFMF,Stuttgart,de Bundesliga,17,2003,0.8,4,3,1,3,0,0,0,0,2,6,0,0
857,Noah Fatar,fr FRA,DFMF,Angers,fr Ligue 1,19,2002,0.1,1,0,0,0,1,0,0,0,1,2,0,0
858,Ansu Fati,es ESP,FW,Barcelona,es La Liga,18,2002,3.7,3,2,0,2,1,4,0,4,1,4,0,0
859,Julien Faussurier,fr FRA,MFDF,Brest,fr Ligue 1,34,1987,5.4,10,6,3,3,4,12,1,11,5,15,6,0
860,Andrea Favilli,it ITA,FW,Genoa,it Serie A,24,1997,0.4,1,1,0,0,1,0,0,0,0,1,2,0
861,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,34,1987,15.9,17,11,10,6,1,21,16,5,27,44,67,1
862,Aleix Febas,es ESP,MF,Mallorca,es La Liga,25,1996,1.3,4,1,0,4,0,0,0,0,0,4,0,0
863,Adrian Fein,de GER,MF,Greuther Fürth,de Bundesliga,22,1999,0.4,0,0,0,0,0,0,0,0,2,2,0,0
864,Nabil Fekir,fr FRA,MF,Betis,es La Liga,28,1993,31,43,29,5,25,13,14,0,14,7,50,7,0
865,Felipe,br BRA,DF,Atlético Madrid,es La Liga,32,1989,16.7,20,15,11,8,1,17,11,6,28,48,77,0
866,Luiz Felipe,it ITA,DF,Lazio,it Serie A,24,1997,27.7,41,23,21,16,4,40,33,7,33,74,102,1
867,João Félix,pt POR,FWMF,Atlético Madrid,es La Liga,21,1999,14,5,2,1,4,0,4,1,3,7,12,8,0
868,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,23,1997,8.7,9,6,6,3,0,13,8,5,9,18,33,0
869,Kiko Femenía,es ESP,DF,Watford,eng Premier League,30,1991,23.8,35,22,23,10,2,24,8,16,37,72,51,0
870,Evan Ferguson,ie IRL,MF,Brighton,eng Premier League,16,2004,0.3,0,0,0,0,0,0,0,0,0,0,0,0
871,Nathan Ferguson,eng ENG,DF,Crystal Palace,eng Premier League,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0
872,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,26,1994,34.6,54,28,26,22,6,36,0,36,17,71,42,2
873,Edimilson Fernandes,ch SUI,MFFW,Arminia,de Bundesliga,25,1996,3.1,2,0,1,1,0,2,2,0,2,4,6,0
874,Aitor Fernández,es ESP,GK,Levante,es La Liga,30,1991,13,2,1,2,0,0,0,0,0,0,2,7,0
875,Álex Fernández,es ESP,MF,Cádiz,es La Liga,28,1992,22.8,47,31,22,17,8,30,7,23,30,77,31,0
876,Álvaro Fernández,es ESP,GK,Brentford,eng Premier League,23,1998,12,0,0,0,0,0,0,0,0,0,0,5,2
877,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,32,1989,5.8,3,0,3,0,0,10,10,0,4,7,28,0
878,Fernandinho,br BRA,MFDF,Manchester City,eng Premier League,36,1985,10.7,21,10,7,10,4,8,2,6,8,29,13,1
879,Fernando,br BRA,MFDF,Sevilla,es La Liga,34,1987,20.6,24,17,14,9,1,21,13,8,29,53,32,2
880,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,27,1994,18.3,40,22,28,9,3,31,22,9,39,79,63,1
881,Salvador Ferrer,es ESP,DFMF,Spezia,it Serie A,23,1998,16.6,32,18,15,9,8,24,12,12,18,50,46,0
882,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,29,1992,32.3,55,35,28,23,4,21,5,16,30,85,35,0
883,Riccardo Fiamozzi,it ITA,DF,Empoli,it Serie A,28,1993,6.9,7,5,2,2,3,6,5,1,7,14,12,0
884,Fidel,es ESP,MF,Elche,es La Liga,31,1989,25.1,44,23,18,17,9,9,1,8,7,51,20,0
885,Karol Fila,pl POL,DF,Strasbourg,fr Ligue 1,23,1998,6.2,10,8,5,4,1,7,2,5,4,14,6,0
886,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,32,1989,3.2,3,1,0,2,1,5,1,4,2,5,8,0
887,Luca Fiordilino,it ITA,MF,Venezia,it Serie A,25,1996,7.3,21,13,11,6,4,14,4,10,11,32,12,0
888,Vincenzo Fiorillo,it ITA,GK,Salernitana,it Serie A,31,1990,1,0,0,0,0,0,0,0,0,0,0,1,0
889,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,29,1991,11,23,14,5,8,10,20,0,20,4,27,3,0
890,Junior Firpo,es ESP,DFMF,Leeds United,eng Premier League,24,1996,19,60,28,29,26,5,22,6,16,24,84,38,0
891,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,28,1993,32,0,0,0,0,0,1,0,1,2,2,10,1
892,Ashley Fletcher,eng ENG,FW,Watford,eng Premier League,25,1995,0.3,2,1,1,1,0,1,1,0,0,2,0,0
893,Alexis Flips,fr FRA,MFDF,Reims,fr Ligue 1,21,2000,11.7,37,21,21,9,7,21,0,21,24,61,17,0
894,Alessandro Florenzi,it ITA,DFFW,Milan,it Serie A,30,1991,12.8,28,14,14,7,7,9,2,7,27,55,10,1
895,Phil Foden,eng ENG,FW,Manchester City,eng Premier League,21,2000,23.6,16,8,10,4,2,9,0,9,11,27,5,0
896,Mamadou Fofana,ml MLI,DF,Metz,fr Ligue 1,23,1998,0.4,1,1,0,1,0,2,1,1,1,2,2,0
897,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,26,1995,37.3,27,19,11,13,3,24,2,22,26,53,17,1
898,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,20,2000,7,12,8,11,1,0,5,2,3,12,24,26,1
899,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,22,1999,24.3,69,43,19,41,9,29,7,22,32,101,22,2
900,Thomas Foket,be BEL,DFFW,Reims,fr Ligue 1,26,1994,24.8,28,19,12,13,3,26,4,22,33,61,35,0
901,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,30,1991,1.9,2,0,1,0,1,3,3,0,2,4,4,0
902,José Fontán,es ESP,DF,Celta Vigo,es La Liga,21,2000,3.1,5,3,3,2,0,3,1,2,10,15,10,0
903,José Fonte,pt POR,DF,Lille,fr Ligue 1,37,1983,38,23,12,14,7,2,39,32,7,44,67,159,1
904,Fernando Forestieri,it ITA,FWMF,Udinese,it Serie A,31,1990,0.6,0,0,0,0,0,1,0,1,0,0,1,0
905,Pablo Fornals,es ESP,FWMF,West Ham,eng Premier League,25,1996,31.1,54,28,21,21,12,49,2,47,27,81,16,1
906,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,29,1991,19,21,12,2,11,8,18,0,18,2,23,2,1
907,Adam Forshaw,eng ENG,MF,Leeds United,eng Premier League,29,1991,17,53,23,21,27,5,17,1,16,19,72,12,2
908,Marcus Forss,fi FIN,FWMF,Brentford,eng Premier League,22,1999,2.3,3,3,0,2,1,5,0,5,1,4,0,0
909,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,33,1988,19,1,0,1,0,0,0,0,0,0,1,23,2
910,Philipp Förster,de GER,MFFW,Stuttgart,de Bundesliga,26,1995,10.7,20,13,4,12,4,12,1,11,3,23,2,0
911,Francesco Forte,it ITA,FW,Venezia,it Serie A,28,1993,4.7,3,2,0,2,1,1,0,1,0,3,2,0
912,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,29,1992,1,2,0,2,0,0,2,1,1,0,2,4,0
913,Ben Foster,eng ENG,GK,Watford,eng Premier League,38,1983,26,0,0,0,0,0,0,0,0,0,0,9,4
914,Tariqe Fosu,gh GHA,DF,Brentford,eng Premier League,25,1995,0.2,0,0,0,0,0,1,0,1,0,0,0,0
915,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,23,1998,1.6,5,3,3,1,1,1,0,1,2,7,2,0
916,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,28,1993,2,0,0,0,0,0,2,1,1,1,1,2,0
917,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,28,1993,26,36,17,17,15,4,19,3,16,29,65,49,0
918,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,23,1998,21.4,69,49,35,28,6,29,7,22,20,89,50,0
919,Gianluca Frabotta,it ITA,DFMF,Hellas Verona,it Serie A,22,1999,0.2,0,0,0,0,0,1,0,1,1,1,0,0
920,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,25,1995,9.4,26,19,12,10,4,8,2,6,9,35,25,0
921,Przemysław Frankowski,pl POL,DF,Lens,fr Ligue 1,26,1995,27.2,57,39,22,27,8,27,0,27,28,85,52,0
922,Enric Franquesa,es ESP,DFFW,Levante,es La Liga,24,1997,6.9,5,3,4,0,1,4,0,4,7,12,11,0
923,Fransérgio,br BRA,MF,Bordeaux,fr Ligue 1,30,1990,14,24,10,8,12,4,18,6,12,23,47,23,0
924,Ryan Fraser,sct SCO,FWMF,Newcastle Utd,eng Premier League,27,1994,16.3,10,3,5,3,2,11,1,10,11,21,11,0
925,Davide Frattesi,it ITA,MF,Sassuolo,it Serie A,21,1999,31.7,46,16,26,18,2,44,12,32,29,75,62,1
926,Fred,br BRA,MF,Manchester Utd,eng Premier League,28,1993,22.5,63,27,32,24,7,38,11,27,32,95,24,0
927,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,28,1992,3.4,2,2,2,0,0,2,1,1,4,6,6,0
928,Morten Frendrup,dk DEN,DFMF,Genoa,it Serie A,20,2001,7.7,40,24,19,13,8,19,2,17,17,57,7,1
929,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,29,1992,26.3,69,39,22,33,14,48,8,40,35,104,26,1
930,Marvin Friedrich,de GER,DF,M'Gladbach,de Bundesliga,25,1995,6.7,14,8,10,4,0,5,3,2,5,19,26,0
931,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,25,1995,13,17,5,14,3,0,13,7,6,23,40,47,0
932,Jeremie Frimpong,nl NED,DF,Leverkusen,de Bundesliga,20,2000,22.8,32,18,19,12,1,24,6,18,17,49,40,2
933,Christian Früchtl,de GER,GK,Bayern Munich,de Bundesliga,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0
934,Jorge de Frutos,es ESP,MFFW,Levante,es La Liga,24,1997,19.6,33,15,14,11,8,11,1,10,12,45,13,0
935,Leo Fuhr Hjelde,no NOR,MFDF,Leeds United,eng Premier League,17,2003,1.7,5,4,3,2,0,3,3,0,4,9,7,0
936,Chris Führich,de GER,FWMF,Stuttgart,de Bundesliga,23,1998,19,28,16,10,10,8,31,2,29,8,36,9,0
937,Angelo Fulgini,fr FRA,MFFW,Angers,fr Ligue 1,24,1996,32.5,35,25,8,18,9,21,5,16,22,57,5,1
938,Marius Funk,de GER,GK,Greuther Fürth,de Bundesliga,25,1996,8,0,0,0,0,0,0,0,0,0,0,8,1
939,Stephan Fürstner,de GER,MF,Mainz 05,de Bundesliga,33,1987,0.1,0,0,0,0,0,0,0,0,0,0,1,0
940,Matteo Gabbia,it ITA,DF,Milan,it Serie A,21,1999,6,4,3,1,3,0,2,2,0,8,12,12,0
941,Manolo Gabbiadini,it ITA,FWMF,Sampdoria,it Serie A,29,1991,12.7,6,4,3,2,1,5,2,3,3,9,10,0
942,Mijat Gaćinović,rs SRB,FWMF,Hoffenheim,de Bundesliga,26,1995,1.2,3,3,1,1,1,1,0,1,1,4,2,0
943,Gianluca Gaetano,it ITA,MF,Napoli,it Serie A,21,2000,0.2,1,1,1,0,0,0,0,0,2,3,0,0
944,Luca Gagliano,it ITA,FWDF,Cagliari,it Serie A,21,2000,0.1,0,0,0,0,0,1,0,1,0,0,1,0
945,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,27,1994,7.2,12,6,7,4,1,14,5,9,9,21,7,0
946,Riccardo Gagliolo,se SWE,DF,Salernitana,it Serie A,31,1990,12.6,23,12,16,4,3,15,8,7,28,51,52,0
947,Javi Galán,es ESP,DF,Celta Vigo,es La Liga,26,1994,36.6,108,66,60,37,11,48,8,40,45,153,52,0
948,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,es La Liga,27,1993,15.3,40,21,14,21,5,16,2,14,20,60,21,0
949,Nicolas Galazzi,it ITA,MF,Venezia,it Serie A,20,2000,0.2,2,1,1,0,1,0,0,0,0,2,0,0
950,Pablo Galdames Millán,cl CHI,MF,Genoa,it Serie A,24,1996,11.4,28,12,6,16,6,16,2,14,8,36,9,1
951,Thiago Galhardo,br BRA,FWMF,Celta Vigo,es La Liga,32,1989,12.8,12,6,3,3,6,15,2,13,6,18,9,0
952,Conor Gallagher,eng ENG,MF,Crystal Palace,eng Premier League,21,2000,31.6,68,37,34,20,14,58,9,49,29,97,26,0
953,Gauthier Gallon,fr FRA,GK,Troyes,fr Ligue 1,28,1993,31,3,0,3,0,0,0,0,0,2,5,12,1
954,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,31,1989,19.1,59,36,40,16,3,22,7,15,32,91,35,1
955,Kévin Gameiro,fr FRA,FW,Strasbourg,fr Ligue 1,34,1987,26.5,19,10,5,9,5,22,1,21,6,25,1,0
956,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,31,1989,18.2,60,36,24,24,12,23,4,19,24,84,13,0
957,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,22,1999,11.4,3,2,1,2,0,4,0,4,2,5,3,0
958,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,de Bundesliga,25,1996,1.7,0,0,0,0,0,0,0,0,0,0,1,0
959,Álvaro García,es ESP,FWMF,Rayo Vallecano,es La Liga,28,1992,33.3,42,23,15,18,9,27,3,24,42,84,24,0
960,Dani García,es ESP,MF,Athletic Club,es La Liga,31,1990,24.2,36,22,15,17,4,27,10,17,24,60,41,1
961,David García,es ESP,DF,Osasuna,es La Liga,27,1994,34.5,28,14,15,11,2,27,21,6,52,80,168,0
962,Eric García,es ESP,DF,Barcelona,es La Liga,20,2001,22.7,27,18,13,13,1,22,12,10,44,71,53,3
963,Francisco Garcia,es ESP,DF,Rayo Vallecano,es La Liga,21,1999,33.6,60,35,44,12,4,34,8,26,45,105,53,0
964,Joan García,es ESP,GK,Espanyol,es La Liga,20,2001,1.2,0,0,0,0,0,0,0,0,1,1,1,2
965,Manu García,es ESP,MF,Alavés,es La Liga,23,1998,12,18,9,6,9,3,8,2,6,13,31,4,0
966,Raúl García,es ESP,FW,Athletic Club,es La Liga,35,1986,20,27,17,6,11,10,30,4,26,9,36,21,0
967,Rubén García,es ESP,MFFW,Osasuna,es La Liga,28,1993,26.4,43,26,12,23,8,31,4,27,24,67,16,0
968,Saúl García,es ESP,MF,Alavés,es La Liga,26,1994,0,1,1,1,0,0,0,0,0,0,1,0,0
969,Unai García,es ESP,DF,Osasuna,es La Liga,29,1992,15.6,21,12,14,6,1,19,11,8,22,43,78,0
970,Alejandro Garnacho,es ESP,FWMF,Manchester Utd,eng Premier League,17,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0
971,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,30,1990,6.9,10,4,2,5,3,6,3,3,6,16,15,0
972,Djeidi Gassama,fr FRA,FW,Paris S-G,fr Ligue 1,17,2003,0,0,0,0,0,0,1,1,0,0,0,0,0
973,Johan Gastien,fr FRA,MF,Clermont Foot,fr Ligue 1,33,1988,30.5,56,34,26,25,5,45,11,34,53,109,49,1
974,Gavi,es ESP,MFFW,Barcelona,es La Liga,16,2004,25.7,38,18,13,18,7,36,0,36,25,63,13,0
975,Dwight Gayle,eng ENG,FWDF,Newcastle Utd,eng Premier League,30,1990,0.4,1,0,0,1,0,0,0,0,1,2,0,0
976,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,25,1995,0.7,1,1,1,0,0,0,0,0,1,2,1,0
977,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,30,1990,38,0,0,0,0,0,0,0,0,0,0,11,2
978,Linus Gechter,de GER,DF,Hertha BSC,de Bundesliga,17,2004,8,15,8,13,2,0,12,7,5,11,26,29,0
979,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,23,1998,15.3,34,23,9,20,5,15,1,14,14,48,7,1
980,Joe Gelhardt,eng ENG,FWMF,Leeds United,eng Premier League,19,2002,8.3,4,3,1,0,3,9,0,9,0,4,3,0
981,Luca Gemello,it ITA,GK,Torino,it Serie A,21,2000,1,0,0,0,0,0,0,0,0,0,0,0,0
982,Yannick Gerhardt,de GER,MFDF,Wolfsburg,de Bundesliga,27,1994,17.5,42,20,18,17,7,24,1,23,25,67,25,1
983,Valère Germain,fr FRA,FW,Montpellier,fr Ligue 1,31,1990,21.9,23,14,6,11,6,13,1,12,9,32,27,0
984,Gerson,br BRA,MFFW,Marseille,fr Ligue 1,24,1997,28.3,42,17,16,20,6,26,4,22,16,58,16,2
985,Willem Geubbels,fr FRA,FWMF,Nantes,fr Ligue 1,19,2001,6,8,5,4,2,2,5,0,5,6,14,5,0
986,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,de Bundesliga,30,1990,5.5,5,4,2,1,2,3,1,2,0,5,4,0
987,Ismaël Gharbi,es ESP,FW,Paris S-G,fr Ligue 1,17,2004,0,0,0,0,0,0,0,0,0,0,0,0,0
988,Anwar El Ghazi,nl NED,FWMF,Aston Villa,eng Premier League,26,1995,4.3,4,4,2,2,0,6,0,6,1,5,2,0
989,Anwar El Ghazi,nl NED,FWMF,Everton,eng Premier League,26,1995,0.1,1,1,1,0,0,3,0,3,0,1,0,0
990,Lamine Ghezali,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1999,0,0,0,0,0,0,1,0,1,0,0,0,0
991,Paolo Ghiglione,it ITA,DF,Genoa,it Serie A,24,1997,6.7,17,12,8,6,3,11,5,6,10,27,12,1
992,Saman Ghoddos,ir IRN,MFDF,Brentford,eng Premier League,27,1993,6,17,10,8,6,3,2,0,2,3,20,16,0
993,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,30,1991,3.7,3,1,1,2,0,2,1,1,3,6,10,0
994,Dimitris Giannoulis,gr GRE,DF,Norwich City,eng Premier League,25,1995,13,36,21,17,17,2,22,6,16,19,55,41,1
995,Morgan Gibbs-White,eng ENG,DFFW,Wolves,eng Premier League,21,2000,0.1,0,0,0,0,0,1,0,1,0,0,0,0
996,Ben Gibson,eng ENG,DF,Norwich City,eng Premier League,28,1993,27.7,23,16,17,6,0,36,30,6,27,50,139,2
997,Niko Gießelmann,de GER,DFFW,Union Berlin,de Bundesliga,29,1991,23.1,24,17,10,11,3,26,4,22,18,42,29,1
998,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,33,1987,34,2,0,2,0,0,0,0,0,3,5,11,5
999,Óscar Gil,es ESP,DF,Espanyol,es La Liga,24,1997,18.8,52,35,27,20,5,33,9,24,19,71,33,2
1000,Mario Gila,es ESP,DF,Real Madrid,es La Liga,20,2000,0.3,1,0,1,0,0,0,0,0,1,2,1,0
1001,Billy Gilmour,sct SCO,MF,Norwich City,eng Premier League,20,2001,20.6,41,21,16,21,4,21,4,17,17,58,29,0
1002,Daniel Ginczek,de GER,MFFW,Wolfsburg,de Bundesliga,30,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0
1003,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,27,1994,26.2,37,22,21,13,3,22,11,11,34,71,79,0
1004,Nicholas Gioacchini,us USA,FWMF,Montpellier,fr Ligue 1,21,2000,5.5,7,5,3,2,2,8,0,8,4,11,5,0
1005,Sebastian Giovinco,it ITA,MF,Sampdoria,it Serie A,34,1987,0.4,0,0,0,0,0,0,0,0,0,0,0,0
1006,Jimmy Giraudon,fr FRA,DF,Troyes,fr Ligue 1,29,1992,18,14,6,10,4,0,24,14,10,37,51,68,1
1007,Andrei Girotto,br BRA,DFMF,Nantes,fr Ligue 1,29,1992,35,85,52,49,32,4,67,33,34,69,154,143,0
1008,Olivier Giroud,fr FRA,FW,Milan,it Serie A,34,1986,21,15,11,4,6,5,13,4,9,3,18,19,0
1009,Serge Gnabry,de GER,FWDF,Bayern Munich,de Bundesliga,26,1995,24.3,47,31,16,20,11,26,0,26,14,61,3,0
1010,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,23,1998,22.5,47,32,29,14,4,41,19,22,15,62,100,2
1011,Diego Godín,uy URU,DF,Cagliari,it Serie A,35,1986,9.1,18,7,13,3,2,7,5,2,13,31,46,0
1012,Edoardo Goldaniga,it ITA,DF,Cagliari,it Serie A,27,1993,10.4,12,5,7,5,0,8,5,3,22,34,23,0
1013,Edoardo Goldaniga,it ITA,DFMF,Sassuolo,it Serie A,27,1993,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,Aleksandr Golovin,ru RUS,FWMF,Monaco,fr Ligue 1,25,1996,16.7,40,22,10,18,12,26,1,25,12,52,8,0
1015,André Gomes,pt POR,MF,Everton,eng Premier League,28,1993,6.9,16,4,6,6,4,8,2,6,1,17,7,1
1016,Angel Gomes,eng ENG,MFFW,Lille,fr Ligue 1,20,2000,10.6,23,13,6,12,5,4,0,4,3,26,4,0
1017,Toti Gomes,pt POR,DF,Wolves,eng Premier League,22,1999,4,11,7,10,1,0,6,3,3,8,19,15,0
1018,Dani Gómez,es ESP,FW,Levante,es La Liga,23,1998,11.8,7,4,3,2,2,3,0,3,3,10,5,0
1019,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,24,1997,3.7,10,6,5,2,3,4,1,3,5,15,6,0
1020,Maxi Gómez,uy URU,FW,Valencia,es La Liga,24,1996,21.7,5,3,1,2,2,5,1,4,3,8,22,0
1021,Moi Gómez,es ESP,MFFW,Villarreal,es La Liga,27,1994,14.3,15,7,8,3,4,5,0,5,6,21,6,0
1022,Papu Gómez,ar ARG,FWMF,Sevilla,es La Liga,33,1988,19.8,19,11,9,5,5,15,2,13,7,26,12,2
1023,Sergi Gómez,es ESP,DF,Espanyol,es La Liga,29,1992,30.2,33,24,29,3,1,33,23,10,40,73,125,2
1024,Alfred Gomis,sn SEN,GK,Rennes,fr Ligue 1,27,1993,25,1,0,1,0,0,0,0,0,1,2,8,2
1025,Maxime Gonalons,fr FRA,MF,Granada,es La Liga,32,1989,17.2,43,28,17,22,4,33,10,23,18,61,29,0
1026,Vagner Gonçalves,cv CPV,FW,Metz,fr Ligue 1,25,1996,1,2,1,0,2,0,0,0,0,1,3,0,0
